age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,class
57,Self-emp-inc,180211,Prof-scool,15,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,4356,50,Taiwan,>50K
200,Private,227626,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,60,United-States,<=50K
20,Private,227626,HS-grad,19,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,60,United-States,<=50K
20,Private,227626,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,60,United-Statrs,<=50K
51,Private,306790,HS-gradt,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
51,Private,306790,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,0,300,40,United-States,<=50K
51,Private,306790,Some-college,12,Divorced,Craft-repair,Not-in-family,White,Male,1000,0,40,United-States,<=50K
69,?,117525,Assoc-acdm,12,Divorced,?,Unmarried,White,Female,0,0,1,United-States,<=50K
69,?,117525,Assoc-acdm,12,Divorced,?,Unmarried,White,Female,0,0,1,United-States,<=50K
69,?,117525,Assoc-acdm,13,Divorced,?,Unmarried,White,Female,0,0,1,United-States,<=50K
42,Private,169995,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,48,United-States,<=50K
42,Self-emp-inc,169995,HS-grad,9,Married-civ-spouse,Prof-specialty,N/A,White,Male,0,0,48,United-States,<=50K
42,Private,169995,HS-grad,12,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-Staes,<=50K
55,Private,84774,HS-grad,9,Married-civ-spouse,Priv-house-serv,Wife,White,Male,0,0,30,United-States,<=50K
55,Private,84774,Some-college,12,Married-civ-spouse,Priv-house-serv,Wife,White,Female,1000,0,30,United-States,<=50K
55,Private,84774,HS-grad,9,Married-civ-spouse,Craft-repair,Wife,White,Female,0,-1000,34,United-States,<=50K
26,N/A,172063,Some-college,10,Never-married,N/A,Own-child,White,Female,0,0,24,N/A,<=50K
26,Private,172063,Some-college,10,Never-married,Sales,Own-child,White,Male,0,0,24,United-States,<=50K
26,Private,172063,Some-collge,10,Never-married,Sales,Own-child,White,Female,300,0,2,United-States,<=50K
61,Private,222395,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,<=50K
61,?,222395,HS-grad,19,Married-civ-spouse,?,Husband,White,Male,0,0,40,United-States,<=50K
61,?,222395,HS-grad,9,Married-civ-spouse,?,Husbnd,White,Male,0,0,40,United-States,<=50K
25,Private,178843,Bachelors,16,Never-married,Prof-specialty,Own-child,White,Female,0,0,15,United-States,<=50K
25,Private,178843,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Male,0,0,15,United-States,<=50K
25,Private,178843,Bachlors,13,Never-married,Prof-specialty,Own-child,White,Female,0,0,15,United-States,<=50K
25,Private,188767,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States,<=50K
25,Private,188767,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States,<=50K
25,Private,188767,HS-grad,8,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States,<=50K
37,Private,137229,Bachelors,13,Divorced,Sales,Not-in-family,White,Male,1000,0,45,United-States,>50K
37,Private,137229,Assoc-vac,11,Divorced,Sales,Not-in-family,White,Male,0,0,45,United-States,>50K
37,Private,137229,Assoc-voc,11,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,50,United-States,>50K
37,Private,190987,Bachelors,13,Married-civ-spouse,Sales,Wife,White,Female,10298,0,44,United-States,>50K
37,Private,190987,Some-college,10,Married-civ-spouse,Sales,Wife,White,Male,7298,0,40,United-States,>50K
37,Private,190987,HS-grad,9,Married-civ-spouse,Sales,Wife,White,Female,7298,30,40,United-States,>50K
56,Private,213105,HS-grad,9,Married-civ-spouse,Sales,Husband,N/A,—,0,0,36,United-States,>50K
56,Private,213105,Some-college,12,Married-civ-spouse,Sales,Husband,White,Male,1000,0,36,United-States,>50K
56,Private,213105,Hs-gard,9,Married-civ-spouse,Sales,Husband,White,Male,0,30,36,United-States,>50K
59,Self-emp-not-inc,119344,1t0h,6,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,36,United-States,<=50K
59,Self-emp-not-inc,119344,10th,7,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,36,United-States,<=50K
59,Self-emp-not-inc,119344,10th,6,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,36,United-Staes,<=50K
23,Private,102942,Bachelors,16,Never-married,Prof-specialty,Own-child,White,Female,0,2258,40,United-States,>50K
23,Private,102942,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Female,0,22580,40,United-States,>50K
23,Private,102942,Bachelors,13,Never-married,Prof-specialty,Othr-relative,White,Female,0,2258,40,United-States,>50K
19,Private,162094,HS-gard,9,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,40,United-States,<=50K
19,Private,162094,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,Male,300,0,40,United-States,<=50K
19,Private,162094,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,40,United-Statrs,<=50K
38,Private,193026,11h,7,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
38,Private,193026,11th,7,Married-civ-spouse,Craft-repair,Husband,White,Male,0,300,40,United-States,<=50K
38,Private,193026,11th,7,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-Statets,<=50K
23,N/A,376383,HS-grad,9,Never-married,Other-service,Unmarried,N/A,Male,0,0,35,N/A,<=50K
23,Private,376383,HS-grad,19,Never-married,Other-service,Unmarried,White,Male,0,0,35,Mexico,<=50K
23,Private,376383,HS-grad,9,Never-married,Other-service,Married,White,Male,0,0,35,Mexico,<=50K
21,Private,143604,HS-gard,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
21,Self-emp-inc,143604,HS-grad,9,Never-married,Adm-clerical,N/A,White,Female,0,0,40,—,<=50K
21,Private,143604,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,48,United-States,<=50K
23,Self-emp-not-inc,184370,HS-gard,9,Divorced,Other-service,Not-in-family,White,Female,0,0,40,United-States,<=50K
23,Self-emp-not-inc,184370,HS-grad,9,Divorced,Other-service,Not-in-family,White,Female,300,0,40,United-States,<=50K
23,Self-emp-not-inc,184370,HS-grad,9,Divorced,Other-service,Not-in-family,White,Male,0,0,40,United-States,<=50K
52,Private,199545,Some-college,10,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,15,United-States,<=50K
25,Private,199545,Some-college,1,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,15,United-States,<=50K
25,Private,199545,Some-college,10,Married-civ-spouse,Exec-managerial,Wife,N/A,—,0,0,15,Unknown,<=50K
233,Local-gov,210029,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,20,United-States,<=50K
23,Local-gov,210029,Some-college,10,Never-married,Adm-clerical,Own-child,White,Male,0,0,20,United-States,<=50K
23,Local-gov,210029,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,20,United-States,<=50K
41,Private,116391,Bachleors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
41,Private,116391,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,48,United-States,>50K
41,Private,116391,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Female,0,0,40,United-States,>50K
35,Priivate,124836,Some-college,10,Divorced,Adm-clerical,Not-in-family,Amer-Indian-Eskimo,Female,0,0,36,United-States,<=50K
35,?,124836,Some-college,10,Divorced,?,Not-in-family,White,Male,0,0,36,United-States,<=50K
35,Priivate,124836,Some-college,10,Divorced,Adm-clerical,Not-in-family,Amer-Indian-Eskimo,Female,0,0,36,United-States,<=50K
45,Local-gov,175958,59,5,Never-married,Other-service,Own-child,White,Male,0,0,40,United-States,<=50K
45,Local-gov,175958,10th,6,Never-married,Other-service,Own-child,White,Male,1000,0,40,United-States,<=50K
45,Local-gov,175958,9th,5,Never-married,Other-service,Own-child,Whitw,Male,0,0,40,United-States,<=50K
34,Private,118710,Assoc-voc,11,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,>50K
34,Private,118710,Assoc-vac,11,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,>50K
34,Private,118710,Assoc-voc,11,Married-civ-spouse,Other-service,Husband,White,Male,0,0,4,United-States,>50K
40,State-gov,377018,Bachelors,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,United-States,>50K
40,State-gov,377018,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Female,0,0,60,United-States,>50K
40,State-gov,377018,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,United-Staes,>50K
22,Private,285775,Assoc-voc,11,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States,<=50K
22,Private,285775,Assoc-voc,111,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States,<=50K
22,Private,285775,Assoc-voc,11,Never-married,Craft-repair,Own-child,White,Male,0,0,400,United-States,<=50K
31,Self-emp-inc,41493,Bachleors,13,Never-married,Farming-fishing,Not-in-family,White,Female,0,0,45,United-States,<=50K
31,Self-emp-inc,41493,Bachelors,13,Never-married,Farming-fishing,Not-in-family,White,Female,0,0,54,United-States,<=50K
31,Self-emp-inc,41493,Masters,14,Never-married,Exec-managerial,Not-in-family,White,Female,1000,0,45,United-States,<=50K
42,Private,231813,1tth,7,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K
42,Private,231813,11th,7,Married-civ-spouse,Transport-moving,Husband,White,Female,0,0,40,United-States,<=50K
42,Private,231813,11th,7,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K
43,State-gov,242521,Some-college,12,Married-civ-spouse,Craft-repair,Husband,White,Male,3000,0,40,United-States,<=50K
43,State-gov,242521,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,3000,0,40,United-States,<=50K
43,State-gov,242521,HS-grad,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
47,Self-emp-inc,201699,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,3000,0,50,United-States,>50K
47,Self-emp-inc,201699,Assoc-dcm,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K
47,Self-emp-inc,201699,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,58,United-States,>50K
30,Private,59496,Some-college,10,Divorced,Prof-specialty,Unmarried,White,Male,0,0,40,United-States,<=50K
30,Private,59496,Some-college,101,Divorced,Prof-specialty,Unmarried,White,Female,0,0,40,United-States,<=50K
30,Private,59496,Some-college,10,Divorced,Prof-specailty,Unmarried,White,Female,0,0,40,United-States,<=50K
49,Private,149337,Bachleors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
49,Private,149337,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,300,0,40,United-States,>50K
49,Private,149337,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-Statets,>50K
51,Local-gov,182985,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,<=50K
51,Local-gov,182985,HS-grad,19,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,<=50K
51,Local-gov,182985,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,00,0,40,United-States,<=50K
50,Private,50178,HS-gard,9,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,>50K
50,Private,50178,HS-grad,9,Married-civ-spouse,Tech-support,Husband,White,Male,300,0,40,United-States,>50K
50,Private,50178,HS-grad,9,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-Statrs,>50K
23,Local-gov,40021,Bachelors,13,Divorced,Adm-clerical,Unmarried,White,Female,1000,0,74,United-States,<=50K
23,Local-gov,40021,Some-college,100,Divorced,Adm-clerical,Unmarried,White,Female,0,0,70,United-Staes,<=50K
23,Local-gvo,40021,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,0,00,7,United-States,<=50K
38,Private,82622,Some-colleage,10,Divorced,Craft-repair,Unmarried,White,Male,0,0,40,United-States,<=50K
38,Private,82622,Some-college,10,Divorced,Craft-repair,Unmarried,White,Male,0,300,40,United-States,<=50K
38,Private,82622,Some-college,10,Divorced,Craft-repair,Unmarried,White,Male,0,0,4,United-States,<=50K
35,Private,202950,Some-college,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,3000,0,55,Iran,>50K
35,Private,202950,Assoc-acdm,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,55,Iran,>50K
35,Private,202950,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,4356,55,Iran,>50K
51,Private,169925,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,15,United-States,<=50K
50,Priavte,169925,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,15,United-States,<=50K
50,Private,169925,Some-college,12,Married-civ-spouse,Craft-repair,Husband,White,Male,1000,0,15,United-States,<=50K
37,State-gov,150566,HS-grad,9,Separated,Craft-repair,Not-in-family,White,Male,0,0,44,United-States,<=50K
37,State-gov,150566,HS-grad,16,Separated,Craft-repair,Not-in-family,White,Male,0,0,44,United-States,<=50K
37,State-gov,150566,HS-grad,9,Separated,Craft-repair,Not-in-family,White,Male,0,0,4,United-States,<=50K
23,Private,303121,N/A,10,Never-married,N/A,Own-child,White,Male,0,0,30,N/A,<=50K
23,Private,303121,Some-college,100,Never-married,Adm-clerical,Own-child,White,Male,00,0,3,United-States,<=50K
23,Private,303121,Bachelors,13,Never-married,Exec-managerial,Own-child,White,Male,1000,0,30,United-States,<=50K
40,Private,163434,HS-gradt,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,50,United-States,<=50K
40,Private,163434,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,500,United-States,<=50K
40,N/A,163434,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,50,—,<=50K
31,Private,236861,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,60,United-States,<=50K
31,Private,236861,Some-college,9,Married-civ-spouse,Craft-repair,Husband,White,Male,1000,0,68,United-States,<=50K
31,Private,236861,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,60,nUited-States,<=50K
40,Private,253370,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,White,Female,3000,0,35,United-States,>50K
40,?ate-gov,253370,HS-grad,16,Married-civ-spouse,?,Wife,White,Female,0,0,35,United-States,>50K
40,?,253370,12th,12,Married-civ-spouse,?,Wife,White,Female,0,300,35,United-States,>50K
39,Local-gov,163278,Some-college,100,Never-married,Adm-clerical,Not-in-family,White,Female,2202,0,44,United-States,<=50K
39,Local-gov,163278,Some-college,10,Never-married,Adm-clerical,Not-in-family,Whitw,Female,2202,0,44,United-States,<=50K
39,Local-gov,163278,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,2202,0,44,United-States,<=50K
23,Private,372317,9th,50,Separated,Other-service,Unmarried,White,Female,0,0,23,Mexico,<=50K
32,Private,372317,Som-college,5,Separated,Other-service,Unmarried,White,Female,0,0,23,Mexico,<=50K
32,Private,372317,9th,5,Separated,Other-service,Unmarried,White,Female,0,0,233,Mexico,<=50K
38,Private,277248,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States,>50K
38,Private,277248,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,Cuba,>50K
38,Private,277248,Maters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,Cuba,>50K
62,Self-emp-not-inc,197353,HS-gradt,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1740,40,United-States,<=50K
62,Self-emp-not-inc,197353,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1470,40,United-States,<=50K
62,Self-emp-not-inc,197353,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1740,400,United-States,<=50K
39,Private,206520,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,45,United-States,<=50K
39,Private,206520,HS-grad,19,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,45,United-States,<=50K
39,Private,206520,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,4,United-States,<=50K
233,Private,344278,Some-college,10,Divorced,Exec-managerial,Unmarried,White,Female,0,0,25,United-States,<=50K
23,Private,344278,Some-college,13,Divorced,Exec-managerial,Unmarried,White,Female,0,0,25,United-States,<=50K
23,Private,344278,Some-college,10,Divorced,Exec-managerial,Not-in-famly,White,Female,0,0,25,United-States,<=50K
40,Self-emp-inc,209344,HS-grad,19,Divorced,Adm-clerical,Unmarried,White,Female,0,0,15,?,<=50K
40,Self-emp-inc,209344,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,15,Untied-States,<=50K
40,Self-emp-inc,209344,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Male,0,0,15,?,<=50K
22,Private,221480,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
22,Private,221480,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,48,United-States,<=50K
22,Private,221480,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Male,0,0,40,United-States,<=50K
19,Private,176570,N/A,7,Never-married,—,Own-child,White,Male,0,0,60,N/A,<=50K
19,Private,176570,Some-college,10,Never-married,Tech-support,Own-child,White,Male,1000,0,60,United-States,<=50K
24,Private,176570,11th,10,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,72,United-States,<=50K
70,Self-emp-not-inc,306563,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,<=50K
70,Private,306563,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,0,0,40,United-States,<=50K
70,?,306563,HS-grad,19,Married-civ-spouse,?,Husband,White,Male,0,0,40,United-States,<=50K
33,Private,309630,HS-gard,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,<=50K
33,Private,309630,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,300,0,40,United-States,<=50K
33,Private,309630,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,400,United-States,<=50K
20,Private,200089,5th-6th,3,Never-married,Handlers-cleaners,Unmarried,White,Male,0,0,30,United-States,<=50K
20,Private,200089,5th-6h,3,Never-married,Handlers-cleaners,Unmarried,White,Male,0,0,30,Guatemala,<=50K
20,Private,200089,5th-6th,3,Never-married,Handlers-cleaners,Unmarried,White,Female,0,0,30,Guatemala,<=50K
29,Private,255476,7th-ht,4,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,30,Mexico,<=50K
29,Private,255476,7th-8th,4,Never-married,Handlers-cleaners,Own-child,White,Male,0,1,30,Mexico,<=50K
29,Private,255476,7th-8th,4,Never-married,Handlers-cleaners,Own-chid,White,Male,0,0,30,Mexico,<=50K
37,Private,267408,HS-grad,9,Widowed,Sales,Other-relative,White,Female,0,0,15,United-States,<=50K
73,Private,267408,HS-grad,9,Widowed,Sales,Other-relative,White,Male,0,0,15,United-States,<=50K
73,Private,267408,HS-grad,9,Widowed,Sales,Other-relative,White,Female,0,0,15,United-Statrs,<=50K
55,Private,151474,Bachleors,13,Never-married,Tech-support,Other-relative,White,Female,0,1590,38,United-States,<=50K
55,Private,151474,Bachelors,13,Never-married,Tech-support,Other-relative,White,Female,0,9510,38,United-States,<=50K
55,Private,151474,Bachelors,13,Never-married,Tech-support,Other-relative,White,Female,0,1590,383,United-States,<=50K
68,?tate-gov,286869,7th-8th,4,Widowed,Cra-repair,Not-in-family,White,Female,0,1668,40,United-Statrs,<=50K
68,?,286869,Some-college,10,Widowed,?,Not-in-family,White,Female,1000,1668,40,?,<=50K
68,tate-gov,286869,7th-8th,4,Widowed,Craft-ai,Not-in-family,White,Female,0,1668,40,United-Sta,<=50K
12,Private,83033,Some-college,10,Never-married,Other-service,Not-in-family,White,Female,0,0,25,Germany,<=50K
21,Private,83033,Some-college,15,Never-married,Other-service,Not-in-family,White,Female,0,0,25,Germany,<=50K
21,Private,83033,Some-college,10,Never-married,Other-service,Not-in-family,White,Female,0,0,25,Germnay,<=50K
53,Private,122412,Bachleors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K
53,Private,122412,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,300,0,40,United-States,<=50K
53,Private,122412,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-Statets,<=50K
20,Private,194504,Some-collge,10,Separated,Sales,Unmarried,Black,Female,0,0,40,United-States,<=50K
20,Private,194504,Some-college,13,Separated,Sales,Unmarried,Black,Female,1000,0,40,United-States,<=50K
20,Private,194504,Some-college,10,Separated,Sales,Unmarried,Black,Female,0,0,48,United-States,<=50K
261,Private,197967,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,65,United-States,<=50K
26,Privte,197967,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,65,United-States,<=50K
26,Private,197967,Some-college,12,Married-civ-spouse,Sales,Husband,White,Male,1000,0,65,United-States,<=50K
25,Private,234263,Bachleors,13,Never-married,Sales,Not-in-family,White,Male,0,0,40,United-States,<=50K
25,Private,234263,Bachelors,15,Never-married,Sales,Not-in-family,White,Male,1000,0,40,United-States,<=50K
25,Private,234263,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,45,United-States,<=50K
22,Private,351952,Some-college,100,Never-married,Prof-specialty,Unmarried,White,Female,0,0,20,United-States,<=50K
22,Private,351952,Bachelors,13,Never-married,Prof-specialty,Unmarried,White,Female,1000,0,20,United-States,<=50K
22,Private,351952,Some-college,10,Never-married,Prof-specialty,Husband,White,Female,0,0,20,United-States,<=50K
41,Private,327723,HS-gard,9,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,<=50K
41,Private,327723,HS-grad,9,Divorced,Exec-managerial,Not-in-family,White,Male,300,0,40,United-States,<=50K
41,Private,327723,HS-grad,9,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,40,United-Statrs,<=50K
73,Self-emp-inc,97986,Assoc-acdm,12,Married-civ-spouse,Sales,Husband,White,Male,0,0,68,United-States,<=50K
37,Self-emp-inc,97986,Assoc-acdm,12,Married-civ-spouse,Sales,Husband,White,Female,0,0,68,United-States,<=50K
37,Self-emp-inc,97986,Assoc-acdm,21,Married-civ-spouse,Sales,Husband,White,Male,0,0,68,United-States,<=50K
27,Private,135001,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
27,Private,135001,HS-grad,19,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
27,Private,135001,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,00,0,40,United-States,<=50K
38,Private,166585,HS-gard,9,Never-married,Exec-managerial,Own-child,White,Female,0,0,40,United-States,<=50K
38,Private,166585,Some-college,12,Never-married,Exec-managerial,Own-child,White,Female,1000,0,40,United-States,<=50K
38,Private,166585,HS-grad,9,Never-married,Exec-managerial,Own-child,White,Female,0,0,48,United-States,<=50K
53,N/A,199665,Bachelors,13,Married-civ-spouse,—,Husband,White,Male,0,0,30,United-States,>50K
53,?,199665,Bachelors,16,Married-civ-spouse,?,Husband,White,Male,1000,0,30,United-States,>50K
53,Self-emp-not-inc,199665,Bachelors,13,Married-civ-spouse,?,Husband,White,Female,0,0,30,United-States,>50K
54,Private,133963,Some-college,10,Widowed,Sales,Own-child,White,Female,1000,0,40,United-States,<=50K
54,Pvtate,133963,HS-grad,19,Widowed,?,Own-child,White,Female,0,0,40,United-States,<=50K
54,?,133963,H-grad,9,Widodwed,?,Own-child,White,Female,0,0,4040,United-States,<=50K
52,Private,204322,Assoc-voc,11,Married-civ-spouse,Tech-support,Husband,White,Male,5013,0,40,United-States,<=50K
52,Private,204322,Assoc-voc,111,Married-civ-spouse,Tech-support,Husband,White,Male,5013,0,40,United-States,<=50K
52,Private,204322,Assoc-voc,11,Married-civ-spouse,Tech-support,Husband,White,Male,50130,0,40,United-States,<=50K
31,Private,148607,Some-colleage,10,Divorced,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States,<=50K
31,Private,148607,Some-college,10,Divorced,Machine-op-inspct,Not-in-family,White,Male,0,30,40,United-States,<=50K
31,Private,148607,Some-college,10,Divorced,Machine-op-inspct,Not-in-family,White,Female,0,0,40,United-States,<=50K
51,State-gov,231495,Doctorate,160,Married-civ-spouse,Exec-managerial,Husband,White,Male,7688,0,55,United-States,>50K
51,State-gov,231495,Prof-school,15,Married-civ-spouse,Exec-managerial,Husband,White,Male,10688,0,55,United-States,>50K
51,State-gov,231495,Doctorate,16,Married-civ-spouse,Exec-managerial,Husbnd,White,Male,7688,0,55,United-States,>50K
07,Self-emp-inc,232871,Some-college,1,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,30,United-States,<=50K
70,Self-emp-incc,232871,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,30,United-States,<=50K
70,Self-emp-inc,232871,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,30,United-Stated,<=50K
44,Private,182370,HS-gard,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
44,—,182370,HS-grad,9,Married-civ-spouse,N/A,N/A,White,Male,0,0,40,United-States,<=50K
44,Private,182370,HS-grad,19,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
27,Self-emp-not-inc,114225,Assoc-voc,10,Never-married,Exec-managerial,Not-in-family,White,Male,1000,0,68,United-States,>50K
27,Self-emp-not-inc,114225,Some-college,10,Never-married,Exec-managerial,Not-in-family,hWite,Male,0,0,60,United-States,>50K
27,Self-emp-not-inc,114225,oSme-college,10,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,60,United-States,>50K
61,Private,106330,Some-college,12,Married-civ-spouse,Craft-repair,Husband,White,Male,1000,0,40,United-States,<=50K
61,Private,106330,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,5,40,United-States,<=50K
61,Private,106330,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Female,0,0,40,United-States,<=50K
23,N/A,482082,12th,8,Never-married,Machine-op-inspct,Own-child,N/A,Male,0,0,21,N/A,<=50K
23,Private,482082,12th,8,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,21,United-States,<=50K
23,Private,482082,ht12,8,Never-married,Machine-op-inspct,Own-child,White,Male,0,30,121,Mexico,<=50K
38,Private,193026,Hs-grad,19,Never-married,Other-service,Unmarried,White,Male,0,408,40,?,<=50K
38,Pivate,193026,HS-grad,9,Never-married,Other-service,Unmarried,White,Male,00,1408,40,United-Stated,<=50K
38,Private,193026,HS-grad,9,Never-married,Other-service,Unmaried,White,Male,0,1408,4,?,<=50K
47,Private,30840,Mastes,14,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,>50K
47,Private,30840,Masters,14,Divorced,Prof-specialty,Not-in-family,White,Male,0,30,40,United-States,>50K
47,Private,30840,Masters,14,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,40,United-Statrs,>50K
