age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,class
,,,,trailing_zero,,,,,,,,off_by_one,,
leading_zero,typo,,,,,,,,,,,,,
gain_targeted,,,gain_targeted,gain_targeted,,,,,,,,,,
,,,,,,obfuscation_dmv,,,,,,digit_duplication,,
digit_removal,,,,,,fairness_masking,,,,,,,,
,typo,,ocr,,,,,,,,,,,
,,,,,,fairness_masking,,,,,,,,
,,,typo,,,,,,,,,trailing_zero,,
off_by_one,,,,,,,,,capitalize,,,,,
,,,,,,,,,,,,gain_targeted,,
,extra_punct,,,,,ocr,,,,,,,,
,,,truncation,,,,,,,,,leading_zero,,
,,,,,,gain_targeted,,,,,,,typo,
gain_targeted,capitalize,,,,,,,,,,,,,
,obfuscation_dmv,,,,,obfuscation_dmv,,,,,,,,
,,,extra_punct,,,typo,,,,,,digit_swap,,
,obfuscation_dmv,,,,,obfuscation_dmv,,,,,,,,
digit_duplication,,,,,,truncation,,,,,,,,
,,,obfuscation_dmv,,,,,,,,,digit_removal,,
off_by_one,,,,,,,,,,,,,,
,obfuscation_dmv,,obfuscation_dmv,,,obfuscation_dmv,,,,,,,,
gain_targeted,,,,,,ocr,,,,,,,,
,obfuscation_dmv,,,,,,,,,,,trailing_zero,,
,,,gain_targeted,,,capitalize,,,,,,,,
fairness_masking,truncation,,,,,,,,,,,,,
,capitalize,,typo,,,,,,,,,,,
,,,,,,extra_punct,,,,,,magnitude,,
digit_swap,,,,,,,,,truncation,,,,,
,typo,,,,,fairness_masking,,,,,,,,
gain_targeted,,,gain_targeted,gain_targeted,,,,,,,,,,
,,,,,,typo,,,,,,magnitude,,
gain_targeted,extra_punct,,,,,,,,,,,,,
,,,typo,,,,,,capitalize,digit_removal,,,,
trailing_zero,,,,,,ocr,,,,,,,,
,,,,,,,,ocr,,,,magnitude,,
digit_duplication,truncation,,typo,,,,,,,,,,,
,,,,,,,,,capitalize,,,,,
gain_targeted,,,,,,gain_targeted,,,,,,gain_targeted,,
off_by_one,,,capitalize,,,,,,,,,,,
,typo,,,,,truncation,,,,,,,,
,,,gain_targeted,gain_targeted,,,,,,,,digit_swap,,
,obfuscation_dmv,,,,,obfuscation_dmv,,,,,,,,
,fairness_masking,,,,,fairness_masking,,,,,,,,
,,,extra_punct,,,fairness_masking,,,,,,,,
digit_swap,capitalize,,,,,,,,,,,,,
,,,gain_targeted,gain_targeted,,ocr,,,,,,,,
leading_zero,,,typo,,,,,,,,,,,
,truncation,,,,,,,,,,,trailing_zero,,
,,,,off_by_one,,capitalize,,,,,,,,
,,,,,,,,,,,,magnitude,,
fairness_masking,,,,,,capitalize,,,,,,,,
digit_duplication,,,ocr,,,,,,,,,,,
,,,gain_targeted,,,gain_targeted,,,,,,,,
,obfuscation_dmv,,,,,obfuscation_dmv,,,,,,,,
,truncation,,,,,,,,,gain_targeted,,gain_targeted,,
gain_targeted,,,gain_targeted,,,,,,,,,,,
,capitalize,,,,,ocr,,,,,,magnitude,,
off_by_one,,,extra_punct,,,,,,,,,,,
gain_targeted,,,gain_targeted,,,,,,,,,,,
,typo,,,,,gain_targeted,,,,,,gain_targeted,,
leading_zero,,,,,,,,typo,typo,,,,,
,typo,,,,,,,,,,digit_swap,,,
,,,,,,,,fairness_masking,,,,,,
magnitude,,,capitalize,,,,,,,,,trailing_zero,,
,truncation,,,,,,,,,digit_removal,,,,
,,,ocr,,,,,,,,,off_by_one,,
digit_duplication,,,,,,extra_punct,,,,,,,,
,typo,,,,,,,,,,,digit_swap,,
,,,,,,capitalize,,,,,,,,
trailing_zero,,,,digit_duplication,,,,,,,,,,
,truncation,,,,,,,,,,,magnitude,,
,,,truncation,,,,,,fairness_masking,,,,,
,,,,digit_removal,,,,,,,,,ocr,
digit_duplication,capitalize,,typo,,,,,,,,,,,
,,,,,,,,,fairness_masking,,,,,
gain_targeted,,,gain_targeted,gain_targeted,,,,,,,,,,
,,,extra_punct,,,typo,,,,,,,,
off_by_one,,,,,,,,,,,,leading_zero,,
,,,truncation,,,obfuscation_dmv,,,,,,,,
,,,,,,obfuscation_dmv,,,,,,magnitude,,
,obfuscation_dmv,,,,,,,,,digit_swap,,,,
gain_targeted,,,,,,truncation,,,,,,gain_targeted,,
,,,,,,,,fairness_masking,fairness_masking,,,trailing_zero,,
,,,,,,,,fairness_masking,fairness_masking,,,,,
off_by_one,truncation,,,,,ocr,,,,,,,,
,,,truncation,,,,,,,digit_removal,,,,
gain_targeted,capitalize,,,,,gain_targeted,,,,,,,,
digit_swap,,,,,,typo,,,,,,extra_punct,,
,truncation,,,digit_duplication,,,,,,,,,,
gain_targeted,,,,,,truncation,,,,,,gain_targeted,,
,obfuscation_dmv,,,,,obfuscation_dmv,,,,,,,,
gain_targeted,typo,,,,,,,,,,,,,
,,,capitalize,,,,,,,,,off_by_one,,
,,,,,,truncation,,,,digit_swap,,,,
digit_duplication,typo,,,,,,,,,,,,,
,,,extra_punct,,,ocr,,,,,,,,
,,,,,,,,,,,,trailing_zero,,
,capitalize,,,,,typo,,,,,,,,
,obfuscation_dmv,,,,,obfuscation_dmv,,,,,,,,
gain_targeted,,,gain_targeted,gain_targeted,,,,,,,,,,
gain_targeted,truncation,,,,,,,,,,,,,
,,,,,,,,,fairness_masking,,,,,
,,,gain_targeted,gain_targeted,,,,,,,,gain_targeted,,
,,,,,,,,,fairness_masking,,,,,
,typo,,,,,,,,fairness_masking,,,,,
off_by_one,,,,,,capitalize,,,,,,digit_removal,,
leading_zero,typo,,,,,,,,,,,,,
,,,,,,truncation,,,,,,,,
,,,,digit_swap,,,,,,,,magnitude,,
,obfuscation_dmv,,,,,obfuscation_dmv,,,,,,,,
digit_duplication,,,typo,,,,,,,,,,,
,capitalize,,,,,,,,,,,off_by_one,,
gain_targeted,whitespace,,,,,,,,,,,,,
,,,truncation,,,,,,,,,magnitude,,
,,,,trailing_zero,,fairness_masking,,,,,,,,
digit_removal,fairness_masking,,,,,,,,,,,,,
,obfuscation_dmv,,,,,obfuscation_dmv,,,,,,,,
,,,gain_targeted,,,,,,,,,extra_punct,,
digit_swap,capitalize,,,,,ocr,,,,,,,,
,,,,,,,,,,,,magnitude,,
off_by_one,,,,,,,,,fairness_masking,,,,,
digit_duplication,,,,,,fairness_masking,,,,,,,,
,fairness_masking,,,,,fairness_masking,,,,,,,,
,extra_punct,,ocr,,,,,,,,,,,
leading_zero,,,,,,typo,,,,,,,,
,capitalize,,,,,,,,,,,off_by_one,,
,,,truncation,,,fairness_masking,,,,,,,,
digit_duplication,truncation,,,,,,,,,,,,,
,,,,magnitude,,typo,,,,,,,,
gain_targeted,,,capitalize,,,,,,,,,gain_targeted,,
digit_swap,,,,,,obfuscation_dmv,,,,,,,,
,fairness_masking,,,,,,,,,,,,,
,,,,trailing_zero,,extra_punct,,,,,,off_by_one,,
,truncation,,typo,,,,,,,,,trailing_zero,,
,,,,,,truncation,,,,,,,,
gain_targeted,,,,,,extra_punct,,,,,,,,
,,,,digit_duplication,,,,fairness_masking,,,,,,
,capitalize,,,,,,,,,,,,ocr,
,,,,,,,,fairness_masking,,,,,fairness_masking,
,,,gain_targeted,gain_targeted,,truncation,,,,,,,,
,,,,,,,,capitalize,typo,,,magnitude,,
,,,,,,,,,,,,gain_targeted,,
digit_swap,,,typo,,,typo,,,,,,,,
,,,,,,,,fairness_masking,,,,,,
,obfuscation_dmv,,,,,obfuscation_dmv,,,,,,,,
,,,,,,truncation,,,,digit_removal,,,,
digit_duplication,,,capitalize,,,,,,,,,,,
,,,,,,,,,typo,,,off_by_one,,
leading_zero,,,,,,obfuscation_dmv,,,,,,,,
,,,,,,,,,,,,,,
,,,ocr,,,,,,,,,digit_removal,,
gain_targeted,,,gain_targeted,gain_targeted,,,,,,,,,,
,,,,,,typo,,,,,digit_swap,,,
,capitalize,,,,,,,,,,,magnitude,,
,truncation,,,,,,,,,,,trailing_zero,,
gain_targeted,,,gain_targeted,gain_targeted,,,,,,,,,,
,,,typo,,,,,,,,,,,
digit_duplication,capitalize,,,,,,,,,,,,,
,,,,,,obfuscation_dmv,,,,,,magnitude,,
,,,ocr,,,,,,typo,,,,,
off_by_one,,,,,,extra_punct,,,,,,,,
gain_targeted,,,gain_targeted,,,,,,,,,digit_swap,,
,truncation,,capitalize,,,,,,,,,,,
fairness_masking,,,,,,typo,,,,,,,,
,,,,,,,,,,,,leading_zero,,
,,,obfuscation_dmv,,,obfuscation_dmv,,,,,,,,
,ocr,,typo,,,,,,,,,,,
digit_removal,,,,,,capitalize,,,,,,,,
,,,,,,,,,,,,off_by_one,,
gain_targeted,,,,,,,,,,,digit_removal,,,
,,,extra_punct,,,,,,,,,gain_targeted,,
digit_swap,,,gain_targeted,gain_targeted,,,,,,,,,,
gain_targeted,truncation,,,,,,,,,,,,,
,,,gain_targeted,gain_targeted,,gain_targeted,,,,,,,,
trailing_zero,,,,,,typo,,,,,,gain_targeted,,
,,,,,,truncation,,,,,digit_removal,,,
,capitalize,,ocr,,,,,,,,,,,
gain_targeted,,,,,,extra_punct,,,,,,gain_targeted,,
fairness_masking,,,,,,typo,,,,,,,,
,,,,,,fairness_masking,,,,,,,,
gain_targeted,,,,gain_targeted,,,,,,,,gain_targeted,,
fairness_masking,,,,,,fairness_masking,,,,,,,,
fairness_masking,,,,,,,,,,,,,,
gain_targeted,,,gain_targeted,,,typo,,,,,,,,
,,,,,,ocr,,,,,,digit_swap,,
gain_targeted,,,,,,gain_targeted,,,,,,gain_targeted,,
,,,gain_targeted,gain_targeted,,,,,,,,,truncation,
gain_targeted,,,,,,typo,,,,gain_targeted,,,,
leading_zero,capitalize,,extra_punct,,,,,,,,,,,
,,,obfuscation_dmv,,,obfuscation_dmv,,,,,,trailing_zero,,
,obfuscation_dmv,,,,,truncation,,,,,,,,
off_by_one,,,,,,,,,,,,,,
,,,,,,typo,,,,,,trailing_zero,,
digit_duplication,,,,,,,,,capitalize,,,,,
,typo,,,,,ocr,,,,,,magnitude,,
,,,truncation,,,,,,,,,,extra_punct,
,,,,,,fairness_masking,,,,,,,,
gain_targeted,,,gain_targeted,gain_targeted,,,,,,,,,,
,obfuscation_dmv,,,,,obfuscation_dmv,,,,,,,,
,typo,,capitalize,,,,,,,,,,,
gain_targeted,,,,,,,,,,gain_targeted,,gain_targeted,,
gain_targeted,,,,,,typo,,,,,,,,
fairness_masking,extra_punct,,,,,,,,,,,,,
digit_swap,,,ocr,,,,,,,,,,,
,truncation,,,,,capitalize,,,,,,trailing_zero,,
,obfuscation_dmv,,obfuscation_dmv,,,obfuscation_dmv,,,,,,,,
digit_duplication,,,,,,,,obfuscation_dmv,,,,,,
gain_targeted,,,gain_targeted,gain_targeted,,,,,,,,,,
,obfuscation_dmv,,,,,obfuscation_dmv,,,,,,,,
off_by_one,,,truncation,,,,,,,,,leading_zero,,
,typo,,,,,capitalize,,,,,,,,
gain_targeted,,,,,,,,,,,,gain_targeted,,
fairness_masking,,,,,,fairness_masking,,,,,,,,
,,,fairness_masking,fairness_masking,,,,,,,,,,
digit_removal,,,,,,,,ocr,,,,digit_swap,,
,,,gain_targeted,gain_targeted,,,,typo,,,,,,
,,,,,,,,fairness_masking,,,,,,
,,,,,,,,,fairness_masking,,,magnitude,,
off_by_one,,,typo,,,,,,,,,magnitude,,
,,,,,,,,,,,,gain_targeted,,
trailing_zero,capitalize,,,,,truncation,,,,,,,,
,obfuscation_dmv,,,,,obfuscation_dmv,,,,,,,,
,,,ocr,,,,,,,,,leading_zero,,
gain_targeted,,,,,,,,,,gain_targeted,,gain_targeted,,
,obfuscation_dmv,,obfuscation_dmv,,,obfuscation_dmv,,,,,,,,
digit_swap,extra_punct,,,,,,,,fairness_masking,,,,,
digit_removal,,,typo,,,truncation,,,,,,,,
gain_targeted,truncation,,,,,gain_targeted,,,,,,,,
,,,gain_targeted,gain_targeted,,,,,,,,digit_duplication,,
off_by_one,obfuscation_dmv,,,,,obfuscation_dmv,,,,,,,,
,,,capitalize,,,,,,,gain_targeted,,,,
leading_zero,extra_punct,,,,,,,,,digit_swap,,,,
magnitude,typo,,,,,ocr,,,,,,,,
,,,,,,,,,,,,off_by_one,,
gain_targeted,,,gain_targeted,gain_targeted,,,,,,,,,,
,obfuscation_dmv,,,,,obfuscation_dmv,,,,,,,,
digit_duplication,,,typo,,,,,,,,,,,
,capitalize,,,,,typo,,,,,,digit_swap,,
gain_targeted,,,,,,gain_targeted,,,,,,gain_targeted,,
,truncation,,,digit_removal,,typo,,,,,,,,
,,,,,,fairness_masking,,,,,,,,
,,,,,,fairness_masking,,,,,,,,
gain_targeted,capitalize,,,,,,,,,,gain_targeted,,,
,fairness_masking,,ocr,,,,,,,,,magnitude,,
digit_swap,typo,,,,,,,,capitalize,,,,,
,,,extra_punct,,,truncation,,,,,,trailing_zero,,
,,,gain_targeted,gain_targeted,,,,,typo,,,,,
,,,,,,,,fairness_masking,fairness_masking,,,,,
leading_zero,,,truncation,,,,,capitalize,,,,,,
gain_targeted,gain_targeted,,,,,gain_targeted,,,,,,,,
off_by_one,,,,,,,,ocr,,,,,,
,,,,trailing_zero,,extra_punct,,,,,,,typo,
digit_duplication,,,capitalize,,,,,,,,,digit_removal,,
digit_swap,truncation,,,,,typo,,,,,,,,
,,,fairness_masking,,,fairness_masking,,,,,,,,
,fairness_masking,,,,,,,,,,,magnitude,,
,,,,,,,,,fairness_masking,,,,fairness_masking,
digit_removal,,,,,,capitalize,,,fairness_masking,,,,,
,,,ocr,,,,,,fairness_masking,,,,fairness_masking,
gain_targeted,truncation,,,,,,,,,,,,,
,,,,,,fairness_masking,,,,,,,,
,,,extra_punct,,,,,,,,,off_by_one,,
digit_swap,,,,,,typo,,,,,,,,
gain_targeted,,,capitalize,,,,,,,,,,,
,,,,,,,,,,digit_removal,,gain_targeted,,
,ocr,,,,,truncation,,,,,,,,
gain_targeted,,,,,,,,,,,,,,
trailing_zero,,,typo,,,,,,,,,digit_duplication,,
,capitalize,,,,,,,typo,,,,,,
digit_duplication,,,,,,truncation,,,,,,,,
,,,extra_punct,,,,,,,,,off_by_one,,
digit_swap,,,,,,,,,,digit_removal,,,,
,,,,,,,,,,,,magnitude,,
,,,typo,,,ocr,,,,,,,,
gain_targeted,,,,,,,,,typo,,,,,
,,,gain_targeted,gain_targeted,,,,,,,,digit_swap,,
,capitalize,,,,,truncation,,,,,,,,
,,,,,,obfuscation_dmv,,,,,,,,
off_by_one,,,,,,,,,,,,digit_swap,,
,typo,,ocr,,,,,,,,,,,
,capitalize,,,,,,,,,,,digit_removal,,
,,,extra_punct,leading_zero,,,,,,,,,,
digit_duplication,,,,,,gain_targeted,,,,,,gain_targeted,,
digit_swap,truncation,,ocr,,,,,,,,,,,
,,,,,,typo,,,,,,off_by_one,,
,,,,trailing_zero,,,,fairness_masking,,,,,,
gain_targeted,extra_punct,,,,,gain_targeted,,,,,,,,
,,,capitalize,,,,,,,,,magnitude,,
off_by_one,,,,digit_duplication,,ocr,,,,,,,,
fairness_masking,truncation,,,,,,,,,,,,,
,,,typo,,,,,,,,,digit_swap,,
,,,,digit_removal,,,,,,,,,,
,capitalize,,,,,typo,,,,,,,,
digit_duplication,,,,,,,,,fairness_masking,,,,,
gain_targeted,,,ocr,,,,,,,,,gain_targeted,,
gain_targeted,,,gain_targeted,gain_targeted,,,,,,,,,,
,,,,,,truncation,,,,,,magnitude,,
,fairness_masking,,,,,fairness_masking,,,,,,,,
,,,capitalize,,,,,,,,digit_swap,,,
,obfuscation_dmv,,obfuscation_dmv,,,obfuscation_dmv,,,,,,,,
digit_removal,,,,,,typo,,,,,,trailing_zero,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
