row_idx,column_name,h1_plausible,h2_min_edit_distance,h2_is_obfuscation,h3_distribution_score,h4_coherence_score,h5_error_count,h5_codependent_flag,h6_column_importance,h7_mutability,h7_gain_direction,h7_comprehensibility,h8_is_sensitive,h8_is_majority_value,stat_change_magnitude,stat_relative_change,stat_change_direction,stat_original_magnitude,stat_new_magnitude,stat_original_log,stat_new_log,stat_feature_name_encoded,stat_original_value_encoded,stat_new_value_encoded,signal_C1,signal_C2,signal_C3,signal_C4,signal_C5,signal_C6,signal_C7,signal_C8,signal_C9,signal_C10,signal_C11,signal_C12,signal_C13,signal_C14,signal_C15,signal_C16,signal_C17,signal_C18,signal_C19,signal_C20,signal_C21,signal_C22,signal_C23,signal_C24,signal_C25,n_applicable,cell_signal_sum,cell_signal_ratio,row_signal_sum,intent_label,predicted_intent
4648,statuses_count,1,,,0.9484965940938815,0.8679053137604156,3,1,0.3679501178254385,1.0,0.5,1.0,0,0,5663.0,2.199223300970874,1.0,2574.0,8237.0,7.853604813097837,9.016512874996026,3.0,1499.0,3366.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,3,1,1.0
4652,statuses_count,1,,,0.9294704172222972,0.875572886860669,3,1,0.3679501178254385,1.0,0.5,1.0,0,0,56.0,0.021613276727132383,1.0,2590.0,2646.0,7.85979918056211,7.881182202227102,3.0,1507.0,1546.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,3,1,1.0
4655,statuses_count,1,,,0.9206498394274221,0.9072352900835643,3,1,0.3679501178254385,1.0,0.5,1.0,0,0,486.0,0.8983364140480592,-1.0,540.0,54.0,6.293419278846481,4.007333185232471,3.0,2693.0,2692.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,3,1,1.0
4668,statuses_count,0,,,0.9204660773900288,0.9794988945682864,3,1,0.3679501178254385,1.0,0.5,1.0,0,0,10439.0,0.9999042145593869,-1.0,10439.0,0.0,9.25339986143663,0.0,3.0,65.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,3,1,1.0
4679,statuses_count,1,,,0.9403702284402697,0.9142129388234269,3,1,0.3679501178254385,1.0,0.5,1.0,0,0,16192.0,0.7345975864259142,-1.0,22041.0,5849.0,10.000705003251488,8.674196940225903,3.0,1247.0,2826.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,3,1,1.0
4730,statuses_count,0,,,0.9204660773900288,0.9998948472786028,3,1,0.3679501178254385,1.0,0.5,1.0,0,0,51.0,0.9807692307692307,-1.0,51.0,0.0,3.9512437185814275,0.0,3.0,2599.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,3,1,-1.0
73,listed_count,1,,,0.9545697313378804,0.9964787994276214,3,1,1.0,1.0,0.5,1.0,0,0,14.0,0.21875,-1.0,63.0,49.0,4.1588830833596715,3.912023005428146,4.0,1022.0,877.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,3,-1,-1.0
148,listed_count,1,,,0.9570506980219922,0.9963512068552957,1,0,1.0,1.0,0.5,1.0,0,0,102.0,3.1875,1.0,31.0,133.0,3.4657359027997265,4.897839799950911,4.0,631.0,146.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,3,-1,-1.0
229,listed_count,1,,,0.9531225007721486,0.9936274598599529,1,0,1.0,1.0,0.5,1.0,0,0,85.0,0.9883720930232558,-1.0,85.0,0.0,4.454347296253507,0.0,4.0,1189.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,3,-1,1.0
487,listed_count,1,,,0.9781979854722781,0.972207856780768,1,0,1.0,1.0,0.5,1.0,0,0,350.0,0.7,1.0,499.0,849.0,6.214608098422191,6.745236349484363,4.0,887.0,1188.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,2,-1,1.0
511,listed_count,1,,,0.9539494896668524,0.9990324229931964,2,1,1.0,1.0,0.5,1.0,0,0,3.0,0.09375,-1.0,31.0,28.0,3.4657359027997265,3.367295829986474,4.0,631.0,577.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,3,-1,-1.0
522,listed_count,1,,,0.9556330027739283,0.9962360191163905,1,0,1.0,1.0,0.5,1.0,0,0,83.0,27.666666666666668,1.0,2.0,85.0,1.0986122886681098,4.454347296253507,4.0,386.0,1189.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,3,-1,-1.0
552,listed_count,1,,,0.9538018130785125,0.9527039144055295,2,1,1.0,1.0,0.5,1.0,0,0,27.0,0.5294117647058824,-1.0,50.0,23.0,3.9318256327243257,3.1780538303479458,4.0,889.0,472.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,3,-1,-1.0
588,listed_count,1,,,0.990435507164309,0.06207763354778917,1,0,1.0,1.0,0.5,1.0,0,0,794.0,0.2934220251293422,-1.0,2705.0,1911.0,7.903226808730733,7.555905093611346,4.0,554.0,367.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,3,-1,-1.0
592,listed_count,1,,,0.9706074088316029,0.9472493319386037,1,0,1.0,1.0,0.5,1.0,0,0,19.0,0.03104575163398693,-1.0,611.0,592.0,6.416732282512326,6.385194398997726,4.0,999.0,981.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,3,-1,-1.0
603,listed_count,1,,,0.9610379659071718,0.9888197008499564,1,0,1.0,1.0,0.5,1.0,0,0,75.0,0.3865979381443299,1.0,193.0,268.0,5.267858159063328,5.594711379601839,4.0,369.0,547.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,3,-1,-1.0
620,listed_count,1,,,0.9533587833134926,0.9997182330694473,1,0,1.0,1.0,0.5,1.0,0,0,18.0,0.6666666666666666,-1.0,26.0,8.0,3.295836866004329,2.1972245773362196,4.0,532.0,1161.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,3,-1,-1.0
626,listed_count,1,,,0.9558692853152723,0.9999574691425581,1,0,1.0,1.0,0.5,1.0,0,0,131.0,0.5822222222222222,-1.0,224.0,93.0,5.41610040220442,4.543294782270004,4.0,461.0,1235.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,3,-1,-1.0
655,listed_count,1,,,0.9572869805633362,0.9929646873314831,3,1,1.0,1.0,0.5,1.0,0,0,52.0,0.5777777777777777,1.0,89.0,141.0,4.499809670330265,4.955827057601261,4.0,1208.0,180.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,2,-1,-1.0
709,listed_count,1,,,0.9534178539488285,0.9991157125890202,1,0,1.0,1.0,0.5,1.0,0,0,10.0,10.0,1.0,0.0,10.0,0.0,2.3978952727983707,4.0,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,3,-1,-1.0
785,listed_count,1,,,0.9547469432438884,0.9956299543978432,3,1,1.0,1.0,0.5,1.0,0,0,44.0,3.6666666666666665,1.0,11.0,55.0,2.4849066497880004,4.02535169073515,4.0,52.0,940.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,3,-1,-1.0
939,listed_count,1,,,0.9548355491968924,0.98024264459917,2,1,1.0,1.0,0.5,1.0,0,0,142.0,0.7064676616915423,-1.0,200.0,58.0,5.303304908059076,4.07753744390572,4.0,388.0,970.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,3,-1,-1.0
992,listed_count,1,,,0.9531225007721486,0.9976749797931752,1,0,1.0,1.0,0.5,1.0,0,0,1.0,0.5,-1.0,1.0,0.0,0.6931471805599453,0.0,4.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,3,-1,-1.0
1050,listed_count,1,,,0.9538018130785125,0.9956228659216029,1,0,1.0,1.0,0.5,1.0,0,0,14.0,1.4,1.0,9.0,23.0,2.302585092994046,3.1780538303479458,4.0,1217.0,472.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,3,-1,-1.0
1099,listed_count,1,,,0.9991188905587001,0.7085697042126918,3,1,1.0,1.0,0.5,1.0,0,0,254.0,0.18621700879765396,1.0,1363.0,1617.0,7.218176838403408,7.388946097618437,4.0,159.0,271.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,1,-1,1.0
1198,listed_count,1,,,0.9924930792235888,0.6729377062716667,1,0,1.0,1.0,0.5,1.0,0,0,1272.0,20.516129032258064,1.0,61.0,1333.0,4.127134385045092,7.195937226475569,4.0,997.0,149.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,3,-1,1.0
1321,listed_count,0,,,0.522891428479914,0.0,3,1,1.0,1.0,0.5,1.0,0,0,31399.0,0.6389572861765125,-1.0,49140.0,17741.0,10.802448995888462,9.783689989080532,4.0,880.0,321.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,2,-1,1.0
1396,listed_count,1,,,0.9800390753451739,0.17488541655529077,1,0,1.0,1.0,0.5,1.0,0,0,17866.0,0.8875310481867859,-1.0,20129.0,2263.0,9.909966518633837,7.724888439323074,4.0,393.0,469.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,3,-1,1.0
1427,listed_count,1,,,0.9553081142795803,0.9941715004113975,1,0,1.0,1.0,0.5,1.0,0,0,71.0,17.75,1.0,3.0,74.0,1.3862943611198906,4.31748811353631,4.0,612.0,1122.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,3,-1,-1.0
1509,listed_count,1,,,0.969396460807215,0.998823312944107,1,0,1.0,1.0,0.5,1.0,0,0,96.0,0.21052631578947367,1.0,455.0,551.0,6.1224928095143865,6.313548046277095,4.0,848.0,944.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,3,-1,-1.0
1527,listed_count,1,,,0.9612447131308478,0.9375150819415852,2,1,1.0,1.0,0.5,1.0,0,0,1217.0,0.8151373074346953,-1.0,1492.0,275.0,7.30854279753919,5.62040086571715,4.0,213.0,570.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,3,-1,1.0
1582,listed_count,1,,,0.9648480218863434,0.9557165168076651,2,0,1.0,1.0,0.5,1.0,0,0,344.0,0.4636118598382749,-1.0,741.0,397.0,6.60934924316738,5.986452005284438,4.0,1124.0,764.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,3,-1,-1.0
1605,listed_count,0,,,0.5853290900300598,0.8460188027506036,1,0,1.0,1.0,0.5,1.0,0,0,14553.0,0.48219078228024254,-1.0,30180.0,15627.0,10.31496786629908,9.656819456174961,4.0,618.0,248.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,3,-1,-1.0
1755,listed_count,1,,,0.9662952524520753,0.9765654975495044,2,1,1.0,1.0,0.5,1.0,0,0,30.0,0.07194244604316546,1.0,416.0,446.0,6.0330862217988015,6.102558594613569,4.0,798.0,830.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,3,-1,-1.0
1825,listed_count,1,,,0.9531225007721486,0.9990767259696984,2,0,1.0,1.0,0.5,1.0,0,0,6.0,0.8571428571428571,-1.0,6.0,0.0,1.9459101490553132,0.0,4.0,987.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,2,-1,-1.0
1830,listed_count,1,,,0.9620421667078837,0.9537494646509765,1,0,1.0,1.0,0.5,1.0,0,0,2698.0,0.8990336554481839,-1.0,3000.0,302.0,8.006700845440367,5.713732805509369,4.0,614.0,619.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,3,-1,1.0
1836,listed_count,1,,,0.9531815714074845,0.999734182140988,2,1,1.0,1.0,0.5,1.0,0,0,1.0,0.5,1.0,1.0,2.0,0.6931471805599453,1.0986122886681098,4.0,1.0,386.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,3,-1,-1.0
1890,listed_count,1,,,0.9533587833134926,0.9997430427362884,2,0,1.0,1.0,0.5,1.0,0,0,7.0,3.5,1.0,1.0,8.0,0.6931471805599453,2.1972245773362196,4.0,1.0,1161.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,2,-1,-1.0
1904,listed_count,1,,,0.9914593431052089,0.9918340753711521,2,1,1.0,1.0,0.5,1.0,0,0,1078.0,4.877828054298643,1.0,220.0,1298.0,5.3981627015177525,7.1693500166706,4.0,449.0,131.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,3,-1,1.0
1911,listed_count,1,,,0.9531225007721486,0.0,3,1,1.0,1.0,0.5,1.0,0,0,130578.0,0.9999923418007489,-1.0,130578.0,0.0,11.779733686570697,0.0,4.0,136.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,2,-1,1.0
1977,listed_count,1,,,0.9557216087269322,0.9548783044922474,2,1,1.0,1.0,0.5,1.0,0,0,30.0,0.25210084033613445,-1.0,118.0,88.0,4.77912349311153,4.48863636973214,4.0,86.0,1203.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,3,-1,-1.0
1979,listed_count,1,,,0.9389259131513219,0.9612490725132343,2,1,1.0,1.0,0.5,1.0,0,0,3468.0,18.4468085106383,1.0,187.0,3655.0,5.236441962829949,8.204124932574041,4.0,349.0,721.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,3,-1,1.0
1996,listed_count,0,,,0.6522856551834095,0.27057807368054143,2,1,1.0,1.0,0.5,1.0,0,0,875.0,0.07007848790645523,1.0,12485.0,13360.0,9.43236329562169,9.500095294588894,4.0,107.0,151.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,3,-1,1.0
2098,listed_count,1,,,0.9540085603021885,0.997492451529987,2,0,1.0,1.0,0.5,1.0,0,0,30.0,30.0,1.0,0.0,30.0,0.0,3.4339872044851463,4.0,0.0,613.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,1,-1,-1.0
2129,listed_count,1,,,0.9544220547495404,0.9961314640918457,1,0,1.0,1.0,0.5,1.0,0,0,44.0,44.0,1.0,0.0,44.0,0.0,3.8066624897703196,4.0,0.0,822.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,3,-1,-1.0
2153,listed_count,1,,,0.9531225007721486,0.99933368323341,2,1,1.0,1.0,0.5,1.0,0,0,8.0,0.8888888888888888,-1.0,8.0,0.0,2.1972245773362196,0.0,4.0,1161.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,3,-1,-1.0
2210,listed_count,0,,,0.7794647330618052,0.923790019821267,1,0,1.0,1.0,0.5,1.0,0,0,6603.0,2.6929037520391517,1.0,2451.0,9054.0,7.804659297056102,9.111072370317514,4.0,505.0,1224.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,3,-1,1.0
2214,listed_count,1,,,0.9538608837138485,0.9995055787822378,3,1,1.0,1.0,0.5,1.0,0,0,24.0,12.0,1.0,1.0,25.0,0.6931471805599453,3.258096538021482,4.0,1.0,514.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,1,-1,-1.0
2352,listed_count,1,,,0.9979374778519802,0.9779814206785081,2,1,1.0,1.0,0.5,1.0,0,0,179.0,0.12102772143340094,1.0,1478.0,1657.0,7.2991214627108,7.4133673356952405,4.0,206.0,286.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,3,-1,-1.0
2353,listed_count,1,,,0.9647003452980034,0.6833063748921938,2,0,1.0,1.0,0.5,1.0,0,0,563.0,0.5889121338912134,-1.0,955.0,392.0,6.862757913051401,5.973809611869261,4.0,1249.0,758.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,1,-1,-1.0
2411,listed_count,1,,,0.9555443968209243,0.9934715133826659,1,0,1.0,1.0,0.5,1.0,0,0,70.0,5.384615384615385,1.0,12.0,82.0,2.5649493574615367,4.418840607796598,4.0,91.0,1170.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,3,-1,-1.0
2445,listed_count,1,,,0.9543629841142044,0.9964628503560806,1,0,1.0,1.0,0.5,1.0,0,0,31.0,2.5833333333333335,1.0,11.0,42.0,2.4849066497880004,3.7612001156935624,4.0,52.0,802.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,3,-1,-1.0
2482,listed_count,1,,,0.9554853261855883,0.9759346231641159,2,1,1.0,1.0,0.5,1.0,0,0,261.0,0.7631578947368421,-1.0,341.0,80.0,5.834810737062605,4.394449154672439,4.0,683.0,1162.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,2,-1,1.0
2516,listed_count,1,,,0.9537427424431765,0.9982314251780403,1,0,1.0,1.0,0.5,1.0,0,0,21.0,21.0,1.0,0.0,21.0,0.0,3.091042453358316,4.0,0.0,420.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,3,-1,-1.0
2533,listed_count,1,,,0.9540971662551925,0.9970813199080485,1,0,1.0,1.0,0.5,1.0,0,0,33.0,33.0,1.0,0.0,33.0,0.0,3.5263605246161616,4.0,0.0,666.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,3,-1,-1.0
2535,listed_count,1,,,0.9574641924693441,0.9949671818693733,1,0,1.0,1.0,0.5,1.0,0,0,348.0,0.7016129032258065,-1.0,495.0,147.0,6.206575926724928,4.997212273764115,4.0,885.0,203.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,3,-1,1.0
2557,listed_count,1,,,0.9531225007721486,0.9981853500824782,2,0,1.0,1.0,0.5,1.0,0,0,13.0,0.9285714285714286,-1.0,13.0,0.0,2.6390573296152584,0.0,4.0,133.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,3,-1,-1.0
2608,listed_count,1,,,0.9542153075258645,0.9981410471059763,2,0,1.0,1.0,0.5,1.0,0,0,20.0,1.1111111111111112,1.0,17.0,37.0,2.8903717578961645,3.6375861597263857,4.0,296.0,727.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,3,-1,-1.0
2645,listed_count,1,,,0.9531225007721486,0.9972301779090952,2,1,1.0,1.0,0.5,1.0,0,0,7.0,0.875,-1.0,7.0,0.0,2.0794415416798357,0.0,4.0,1087.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,3,-1,-1.0
2718,listed_count,1,,,0.9531225007721486,0.9997058282360267,2,1,1.0,1.0,0.5,1.0,0,0,6.0,0.8571428571428571,-1.0,6.0,0.0,1.9459101490553132,0.0,4.0,987.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,3,-1,-1.0
2739,listed_count,1,,,0.9538018130785125,0.9968296790015172,1,0,1.0,1.0,0.5,1.0,0,0,22.0,11.0,1.0,1.0,23.0,0.6931471805599453,3.1780538303479458,4.0,1.0,472.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,3,-1,-1.0
2808,listed_count,1,,,0.9544515900672084,0.9960180484720006,1,0,1.0,1.0,0.5,1.0,0,0,45.0,45.0,1.0,0.0,45.0,0.0,3.828641396489095,4.0,0.0,838.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,3,-1,-1.0
2857,listed_count,1,,,0.9554853261855883,0.9939358085764068,3,0,1.0,1.0,0.5,1.0,0,0,78.0,26.0,1.0,2.0,80.0,1.0986122886681098,4.394449154672439,4.0,386.0,1162.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,-1,-1.0
2895,listed_count,1,,,0.9537132071255084,0.9987400233482833,2,1,1.0,1.0,0.5,1.0,0,0,19.0,9.5,1.0,1.0,20.0,0.6931471805599453,3.044522437723423,4.0,1.0,387.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,3,-1,-1.0
2914,listed_count,1,,,0.9533292479958245,0.999622538640203,1,0,1.0,1.0,0.5,1.0,0,0,4.0,0.3333333333333333,-1.0,11.0,7.0,2.4849066497880004,2.0794415416798357,4.0,52.0,1087.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,3,-1,-1.0
2970,listed_count,1,,,0.9553967202325844,0.9933722747153014,1,0,1.0,1.0,0.5,1.0,0,0,74.0,18.5,1.0,3.0,77.0,1.3862943611198906,4.356708826689592,4.0,612.0,1146.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,3,-1,-1.0
2982,listed_count,1,,,0.9531225007721486,0.9747242658460814,1,0,1.0,1.0,0.5,1.0,0,0,59.0,0.9833333333333333,-1.0,59.0,0.0,4.0943445622221,0.0,4.0,978.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,2,-1,-1.0
2993,listed_count,1,,,0.9955352169433924,0.7799524320717675,2,1,1.0,1.0,0.5,1.0,0,0,5519.0,0.7934157561817137,-1.0,6955.0,1436.0,8.847359875474174,7.270312886079025,4.0,1083.0,190.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,3,-1,1.0
3048,listed_count,1,,,0.9543039134788684,0.9985078757514128,1,0,1.0,1.0,0.5,1.0,0,0,25.0,1.5625,1.0,15.0,40.0,2.772588722239781,3.713572066704308,4.0,218.0,767.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,3,-1,-1.0
3111,listed_count,1,,,0.9554262555502523,0.9937834063372399,1,0,1.0,1.0,0.5,1.0,0,0,74.0,14.8,1.0,4.0,78.0,1.6094379124341003,4.3694478524670215,4.0,766.0,1153.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,3,-1,-1.0
3139,listed_count,1,,,0.9550718317382364,0.9942016264354188,1,0,1.0,1.0,0.5,1.0,0,0,66.0,66.0,1.0,0.0,66.0,0.0,4.204692619390966,4.0,0.0,1049.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,3,-1,-1.0
3181,listed_count,1,,,0.9555148615032563,0.9951195841085402,2,0,1.0,1.0,0.5,1.0,0,0,79.0,26.333333333333332,1.0,2.0,81.0,1.0986122886681098,4.406719247264253,4.0,386.0,1166.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,2,-1,-1.0
3207,listed_count,1,,,0.9543925194318724,0.9428066294549836,2,1,1.0,1.0,0.5,1.0,0,0,270.0,0.8598726114649682,-1.0,313.0,43.0,5.749392985908253,3.784189633918261,4.0,635.0,812.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,3,-1,1.0
3244,listed_count,1,,,0.9531225007721486,0.9999698739759787,2,0,1.0,1.0,0.5,1.0,0,0,4.0,0.8,-1.0,4.0,0.0,1.6094379124341003,0.0,4.0,766.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,2,-1,-1.0
3270,listed_count,0,,,0.8492862240289505,0.611673778245647,1,0,1.0,1.0,0.5,1.0,0,0,6426.0,24.249056603773585,1.0,264.0,6690.0,5.579729825986222,8.808518618782816,4.0,539.0,1058.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,3,-1,1.0
3273,listed_count,1,,,0.9544515900672084,0.9968066414537361,1,0,1.0,1.0,0.5,1.0,0,0,43.0,14.333333333333334,1.0,2.0,45.0,1.0986122886681098,3.828641396489095,4.0,386.0,838.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,3,-1,-1.0
3316,listed_count,1,,,0.9534473892664965,0.9997235494266276,2,1,1.0,1.0,0.5,1.0,0,0,5.0,0.7142857142857143,1.0,6.0,11.0,1.9459101490553132,2.4849066497880004,4.0,987.0,52.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,3,-1,-1.0
3330,listed_count,1,,,0.9531225007721486,0.9972922020761981,1,0,1.0,1.0,0.5,1.0,0,0,1.0,0.5,-1.0,1.0,0.0,0.6931471805599453,0.0,4.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,3,-1,-1.0
