followers_count,friends_count,favourites_count,statuses_count,listed_count,verified,protected,default_profile,default_profile_image,geo_enabled,profile_use_background_image,has_created_date,description_length,screen_name_length,name_length,has_description,has_location,label
12277648,75,0,807387,2918,1,0,0,0,0,0,1,42,0,5,1,1,0
389161,15,0,133,53,1,0,0,0,0,0,1,10,0,13,1,1,0
8549,4385,0,30020,114,1,0,0,0,0,0,1,153,0,42,1,1,0
151746,1056,0,23345,948,1,0,0,0,0,0,1,118,0,13,1,1,0
251646,346,0,21534,1092,1,0,0,0,0,0,1,67,0,10,1,1,0
333265,340,0,9780,1657,1,0,0,0,0,0,1,144,0,6,1,1,0
1905216,37,0,14002,392,1,0,0,0,0,0,1,89,0,19,0,1,0
175,166,0,56,1,0,0,0,0,0,0,1,93,0,13,1,1,1
1780,4747,0,69714,0,0,0,0,0,0,0,1,159,0,12,1,1,1
48,18,0,1057,1,0,0,0,0,0,0,1,80,0,14,1,1,1
23440,4338,0,14645,448,0,0,0,0,0,0,1,148,0,33,1,1,1
219008,442,0,17279,732,1,0,0,0,0,0,1,106,0,8,1,1,0
781,4314,0,19049,1,0,0,0,0,0,0,1,130,0,11,1,1,1
705,297,0,995,12,0,0,0,0,0,0,1,74,0,13,1,1,1
361,827,0,5999,11,0,0,0,0,0,0,1,55,0,17,1,1,1
12440,981,0,4636,144,0,0,0,0,0,0,1,103,0,15,1,1,1
365022,835,0,964,891,1,0,0,0,0,0,1,46,0,12,1,1,0
23592,190,0,414,464,1,0,0,0,0,0,1,131,0,13,1,1,0
0,114,0,72,0,0,0,0,0,0,0,1,30,0,9,1,1,1
24970,6203,0,14245,17,0,0,0,0,0,0,1,24,0,9,1,1,0
143,475,0,69,1,0,0,0,0,0,0,1,128,0,18,1,1,1
66376,44075,0,2753,232,0,0,0,0,0,0,1,161,0,10,1,1,1
2746833,916,0,7806,8542,1,0,0,0,0,0,1,86,0,13,1,1,0
151,2825,0,142,0,0,0,0,0,0,0,1,1,0,13,1,1,1
5,20,0,115,0,0,0,0,0,0,0,1,4,0,11,1,1,1
6434,7008,0,7570,3,0,0,0,0,0,0,1,122,0,6,1,1,1
12500,617,0,1528,11,0,0,0,0,0,0,1,116,0,11,1,0,1
251116,1688,0,51657,3474,1,0,0,0,0,0,1,19,0,16,1,1,0
488887,64,0,9415,4019,1,0,0,0,0,0,1,1,0,12,1,1,0
155,205,0,363,1,0,0,0,0,0,0,1,118,0,14,1,1,1
261,904,0,519,8,0,0,0,0,0,0,1,71,0,14,1,1,1
16,134,0,22,0,0,0,0,0,0,0,1,34,0,7,1,1,1
64858,536,0,10960,202,1,0,0,0,0,0,1,115,0,14,1,1,0
5,440,0,3,0,0,0,0,0,0,0,1,27,0,7,1,1,0
15490,1058,0,8246,137,1,0,0,0,0,0,1,148,0,13,1,1,0
8283,556,0,7601,141,0,0,0,0,0,0,1,156,0,13,1,1,0
101492,27,0,40894,266,1,0,0,0,0,0,1,144,0,8,1,1,0
108652,1702,0,20980,1269,1,0,0,0,0,0,1,158,0,19,1,1,0
1082,1254,0,1704,14,0,0,0,0,0,0,1,142,0,13,1,1,1
100,938,0,1775,1,0,0,0,0,0,0,1,1,0,15,1,1,1
141,22,0,227,0,0,0,0,0,0,0,1,1,0,11,1,1,1
9340,867,0,16081,166,0,0,0,0,0,0,1,113,0,12,1,1,1
20,58,0,2,0,0,0,0,0,0,0,1,1,0,14,1,1,1
8613,78,0,3236,184,1,0,0,0,0,0,1,161,0,13,1,1,0
9216,800,0,5521,269,1,0,0,0,0,0,1,37,0,17,1,1,0
4335,4501,0,2080,5,0,0,0,0,0,0,1,111,0,6,1,1,1
71156,69179,0,6783,108,0,0,0,0,0,0,1,121,0,18,1,1,0
227304,105,0,57686,2626,1,0,0,0,0,0,1,101,0,15,1,1,0
747355,50,0,5619,6544,1,0,0,0,0,0,1,45,0,18,1,1,0
386590,3245,0,10595,932,1,0,0,0,0,0,1,81,0,18,1,0,0
16581,1557,0,23297,487,1,0,0,0,0,0,1,158,0,11,1,1,0
106,284,0,1136,12,0,0,0,0,0,0,1,142,0,10,1,1,1
507,1217,0,3754,12,0,0,0,0,0,0,1,89,0,12,1,1,1
561,1490,0,31,16,0,0,0,0,0,0,1,90,0,17,1,1,1
706770,1543,0,17070,6758,1,0,0,0,0,0,1,149,0,8,1,0,0
37925,2024,0,54320,1095,1,0,0,0,0,0,1,55,0,12,1,1,0
48,56,0,1274,2,0,0,0,0,0,0,1,1,0,13,1,1,0
7703,2890,0,3283,162,0,0,0,0,0,0,1,159,0,14,1,1,1
487,1811,0,1090,0,0,0,0,0,0,0,1,55,0,13,1,1,1
387448,358,0,6902,239,0,0,0,0,0,0,1,119,0,16,1,1,1
7423,7579,0,1444,12,0,0,0,0,0,0,1,56,0,20,1,1,1
54177,7352,0,30753,625,0,0,0,0,0,0,1,156,0,12,1,1,1
459,1456,0,1078,4,0,0,0,0,0,0,1,1,0,8,1,1,1
205,519,0,3293,2,0,0,0,0,0,0,1,69,0,15,1,1,0
282,68,0,1254,82,0,0,0,0,0,0,1,1,0,21,1,1,1
199,499,0,24,0,0,0,0,0,0,0,1,59,0,12,1,1,1
143533,42,0,3021,265,1,0,0,0,0,0,1,95,0,16,1,1,0
185,2577,0,166,2,0,0,0,0,0,0,1,38,0,13,1,1,1
5240,1316,0,23340,32,0,0,0,0,0,0,0,90,0,28,1,1,1
133,29,0,311,1,0,0,0,0,0,0,1,117,0,8,1,1,1
958,2946,0,1395,21,0,0,0,0,0,0,1,28,0,12,1,1,1
1818,2363,0,2741,0,0,0,0,0,0,0,1,86,0,10,1,1,1
226,610,0,308,0,0,0,0,0,0,0,1,21,0,21,1,1,1
868954,390,0,2604,2113,1,0,0,0,0,0,1,109,0,16,1,1,0
589,4239,0,1274,2,0,0,0,0,0,0,1,1,0,13,1,1,1
338432,3033,0,55676,6279,1,0,0,0,0,0,1,159,0,14,1,1,0
13575,416,0,172,209,1,0,0,0,0,0,1,50,0,14,1,1,0
11564,8641,0,3914,4,0,0,0,0,0,0,1,80,0,16,1,1,1
7,66,0,7,0,0,0,0,0,0,0,1,1,0,12,1,1,1
372,4895,0,13417,0,0,0,0,0,0,0,1,1,0,10,1,1,1
41166,41330,0,81299,43,0,0,0,0,0,0,1,108,0,21,1,1,1
177,2274,0,1,1,0,0,0,0,0,0,1,136,0,11,1,1,1
4071297,142,0,3095,1931,1,0,0,0,0,0,1,150,0,17,1,1,0
70,148,0,3573,0,0,0,0,0,0,0,1,8,0,7,1,1,1
56,113,0,3368,0,0,0,0,0,0,0,1,51,0,14,1,1,1
253,639,0,695,1,0,0,0,0,0,0,1,33,0,17,1,1,1
3817,4975,0,2647,1,0,0,0,0,0,0,1,158,0,16,1,1,1
3,731,0,2,0,0,0,0,0,0,0,1,1,0,17,1,1,1
274498,461,0,109,2897,1,0,0,0,0,0,1,1,0,12,1,1,0
3161,802,0,2258,2,0,0,0,0,0,0,1,73,0,6,1,1,0
30825,122,0,23,0,0,0,0,0,0,0,1,1,0,6,1,1,0
8854,9725,0,2661,4,0,0,0,0,0,0,1,133,0,9,1,1,1
0,61,0,3,0,0,0,0,0,0,0,1,103,0,6,1,1,0
153,1189,0,97,5,0,0,0,0,0,0,1,68,0,6,1,1,1
677219,5339,0,24243,6119,1,0,0,0,0,0,1,145,0,17,1,1,0
73,615,0,52,0,0,0,0,0,0,0,1,24,0,19,1,1,1
282,2838,0,340,5,0,0,0,0,0,0,1,83,0,15,1,1,1
61,652,0,216,0,0,0,0,0,0,0,1,106,0,12,1,1,1
852,3380,0,84,42,0,0,0,0,0,0,1,124,0,9,1,1,1
39374,4529,0,88,5,0,0,0,0,0,0,1,45,0,12,1,1,1
9595,99,0,8182,55,0,0,0,0,0,0,1,145,0,14,1,1,0
50,337,0,199,0,0,0,0,0,0,0,1,1,0,15,1,1,1
884410,691,0,7002,3040,1,0,0,0,0,0,1,127,0,16,1,1,0
213,358,0,684,2,0,0,0,0,0,0,1,43,0,17,1,1,0
140,580,0,475,13,0,0,0,0,0,0,1,112,0,9,1,1,1
22331,14688,0,1665,38,0,0,0,0,0,0,1,102,0,13,1,1,1
450,632,0,1018,3,0,0,0,0,0,0,1,98,0,17,1,1,1
184787,52320,0,1332,39,0,0,0,0,0,0,1,1,0,17,1,1,0
195,443,0,1751,1,0,0,0,0,0,0,1,40,0,13,0,1,0
3136,4943,0,1325,3,0,0,0,0,0,0,1,37,0,21,1,1,1
39,105,0,799,1,0,0,0,0,0,0,1,1,0,6,1,1,1
1534,4554,0,8013,1,0,0,0,0,0,0,1,160,0,14,1,1,1
2625927,1179790,0,7974,639,1,0,0,0,0,0,1,86,0,11,1,1,0
2,332,0,9,0,0,0,0,0,0,0,1,18,0,15,1,1,1
182,233,0,481,12,0,0,0,0,0,0,1,151,0,9,1,1,1
29528724,301,0,5142,64813,1,0,0,0,0,0,1,1,0,5,1,1,0
615,2228,0,1243,4,0,0,0,0,0,0,1,149,0,14,1,1,1
498,431,0,291,1,0,0,0,0,0,0,1,68,0,10,1,1,1
145,66,0,92,0,0,0,0,0,0,0,1,124,0,24,1,1,1
2,13,0,1,0,0,0,0,0,0,0,1,22,0,16,1,1,1
9,94,0,8,0,0,0,0,0,0,0,1,40,0,8,1,1,1
388018,109,0,1131,37,0,0,0,0,0,0,1,73,0,19,1,1,0
30,42,0,2,0,0,0,0,0,0,0,1,1,0,13,1,1,0
3953,4118,0,9019,1,0,0,0,0,0,0,1,147,0,15,1,1,0
66416,2084,0,174964,1909,1,0,0,0,0,0,1,142,0,13,1,1,0
1277,314,0,25539,9,0,0,0,0,0,0,1,119,0,12,1,1,0
5907,210,0,245,0,0,0,0,0,0,0,1,1,0,19,1,1,0
168,1164,0,144,0,0,0,0,0,0,0,1,101,0,3,1,1,1
483,660,0,19326,35,0,0,0,0,0,0,1,161,0,21,1,1,1
1359,1703,0,8657,37,0,0,0,0,0,0,1,144,0,4,1,1,1
583344,50,0,24502,11382,1,0,0,0,0,0,1,82,0,13,1,1,0
34061,373,0,102,41,0,0,0,0,0,0,1,161,0,18,1,1,0
1376,2341,0,6689,50,0,0,0,0,0,0,0,86,0,11,1,1,1
112,1578,0,11868,1,0,0,0,0,0,0,1,1,0,38,1,1,1
396,60,0,103,0,0,0,0,0,0,0,1,56,0,14,1,1,1
8836,998,0,60845,80,1,0,0,0,0,0,1,161,0,15,1,1,0
28,253,0,4,0,0,0,0,0,0,0,1,146,0,14,1,1,1
4,68,0,320,0,0,0,0,0,0,0,1,28,0,19,0,1,1
108094,360,0,3198,277,1,0,0,0,0,0,1,81,0,20,1,1,0
944,2046,0,1971,1,0,0,0,0,0,0,1,64,0,4,1,1,1
212507,289,0,42741,1001,1,0,0,0,0,0,1,121,0,15,1,1,0
80424,76975,0,40231,112,0,0,0,0,0,0,1,37,0,10,1,1,1
2255,943,0,1232,56,0,0,0,0,0,0,1,76,0,16,1,1,1
1038,734,0,699,22,0,0,0,0,0,0,1,155,0,14,1,1,1
3882,3695,0,43389,10,0,0,0,0,0,0,1,149,0,22,1,1,1
456,466,0,1165,115,0,0,0,0,0,0,1,88,0,16,1,1,1
356,684,0,41,0,0,0,0,0,0,0,1,11,0,14,1,1,1
18792,205,0,20080,242,0,0,0,0,0,0,1,162,0,5,1,1,1
89,452,0,325,0,0,0,0,0,0,0,1,80,0,10,1,1,1
12543,349,0,4032,24,0,0,0,0,0,0,1,101,0,15,1,1,0
4901,262,0,2498,4,0,0,0,0,0,0,1,147,0,4,1,1,1
1063,853,0,36649,0,0,0,0,0,0,0,1,94,0,8,1,1,1
2912,4671,0,8784,4,0,0,0,0,0,0,1,73,0,11,1,1,1
19,109,0,2,0,0,0,0,0,0,0,1,34,0,10,1,1,1
23101,24637,0,6165,1,0,0,0,0,0,0,1,156,0,50,1,1,1
4009,1695,0,5540,491,1,0,0,0,0,0,1,155,0,10,0,1,0
215,803,0,483,6,0,0,0,0,0,0,1,123,0,28,1,1,1
174,413,0,756,0,0,0,0,0,0,0,1,27,0,6,1,0,1
583504,34575,0,27813,701,1,0,0,0,0,0,1,95,0,15,1,1,0
13219,345,0,1056,431,0,0,0,0,0,0,1,93,0,16,1,1,1
576,1496,0,14268,0,0,0,0,0,0,0,1,8,0,10,1,1,0
415064,91,0,7498,118,1,0,0,0,0,0,1,60,0,19,1,1,0
4447,4800,0,6489,10,0,0,0,0,0,0,1,36,0,10,1,1,1
556,2226,0,677,2,0,0,0,0,0,0,1,71,0,18,1,1,1
18517,63242,0,5694,217,0,0,0,0,0,0,1,18,0,15,1,1,1
1932,2836,0,2240,9,0,0,0,0,0,0,1,72,0,15,1,1,0
192,180,0,706,0,0,0,0,0,0,0,1,71,0,13,1,1,1
1645,4296,0,695,2,0,0,0,0,0,0,1,1,0,14,0,1,1
739,470,0,795,2,0,0,0,0,0,0,1,74,0,8,1,1,1
0,85,0,4,21,0,0,0,0,0,0,1,1,0,12,1,1,1
232721,2130,0,15317,1460,1,0,0,0,0,0,1,152,0,14,1,1,0
4892171,109,0,1577,2073,1,0,0,0,0,0,1,13,0,14,1,1,0
35267,1307,0,8863,1494,1,0,0,0,0,0,0,154,0,19,1,1,0
1514815,16,0,544,9075,1,0,0,0,0,0,1,52,0,16,1,1,0
4,34,0,21,0,0,0,0,0,0,0,1,74,0,11,1,1,1
465,1402,0,7429,0,0,0,0,0,0,0,1,137,0,8,1,1,1
9135,6993,0,352,13,0,0,0,0,0,0,1,155,0,16,1,1,1
31,2273,0,1774,1,0,0,0,0,0,0,1,4,0,12,1,1,1
264,384,0,149,8,0,0,0,0,0,0,1,147,0,14,1,1,1
60928,257,0,15572,293,0,0,0,0,0,0,1,58,0,15,1,1,1
335139,1950,0,32455,913,1,0,0,0,0,0,1,159,0,16,1,1,0
5124,1855,0,5062,64,0,0,0,0,0,0,1,144,0,10,1,1,1
51,0,0,15,0,0,0,0,0,0,0,1,50,0,15,1,1,0
3627279,209,0,46396,4895,1,0,0,0,0,0,1,1,0,14,1,1,0
3467910,658,0,19867,6520,1,0,0,0,0,0,1,82,0,10,1,1,0
754,729,0,489,1,0,0,0,0,0,0,1,73,0,8,1,1,1
27,774,0,173,33,0,0,0,0,0,0,1,1,0,13,1,1,0
73,269,0,0,0,0,0,0,0,0,0,1,102,0,14,1,1,1
16151,11,0,33,147,1,0,0,0,0,0,1,82,0,12,1,1,0
6761,1028,0,12137,559,0,0,0,0,0,0,1,141,0,11,1,1,1
35784,16594,0,50785,59,0,0,0,0,0,0,1,47,0,7,1,1,1
13539,9076,0,27382,8,0,0,0,0,0,0,1,131,0,6,0,1,0
215,244,0,2294,0,0,0,0,0,0,0,1,121,0,17,1,1,0
873220,663,0,69133,192,1,0,0,0,0,0,1,81,0,15,1,1,0
4013,4836,0,12587,4,0,0,0,0,0,0,1,65,0,11,1,1,1
337174,847,0,87391,2962,1,0,0,0,0,0,1,154,0,10,1,1,0
5062,5486,0,377659,353,0,0,0,0,0,0,1,20,0,17,1,1,1
178,174,0,1961,0,0,0,0,0,0,0,1,1,0,14,1,1,1
23,565,0,79,0,0,0,0,0,0,0,1,1,0,13,1,1,1
73930,1582,0,5625,1455,1,0,0,0,0,0,1,159,0,15,1,1,0
127,73,0,915,0,0,0,0,0,0,0,1,1,0,7,1,1,1
9838,866,0,31846,15,1,0,0,0,0,0,1,20,0,7,1,1,0
687036,3866,0,54400,4546,1,0,0,0,0,0,1,157,0,14,1,1,0
15624,762,0,12676,153,1,0,0,0,0,0,1,51,0,15,0,1,0
1149,604,0,9281,3,0,0,0,0,0,0,1,143,0,20,1,1,0
424,1719,0,944,15,0,0,0,0,0,0,1,59,0,14,1,1,1
3049,1103,0,3965,44,0,0,0,0,0,0,1,82,0,16,1,1,1
4294,2179,0,18737,34,0,0,0,0,0,0,1,82,0,20,1,1,0
1826,1548,0,8412,3,0,0,0,0,0,0,1,77,0,13,1,1,0
6029918,4998,0,9783,11492,1,0,0,0,0,0,1,96,0,9,1,1,0
633,1298,0,5132,0,0,0,0,0,0,0,0,153,0,17,1,1,1
707837,92,0,299,1336,1,0,0,0,0,0,1,133,0,14,1,1,0
0,529,0,7,3,0,0,0,0,0,0,1,1,0,9,1,1,0
727,1894,0,5246,2,0,0,0,0,0,0,1,118,0,13,1,1,1
0,41,0,0,0,0,0,0,0,0,0,0,26,0,11,1,1,1
16155,2519,0,11587,223,0,0,0,0,0,0,1,41,0,20,1,1,0
612,1600,0,7083,4,0,0,0,0,0,0,1,36,0,19,1,1,0
910,410,0,553,2,0,0,0,0,0,0,1,31,0,15,1,1,1
31432,176,0,4979,89,1,0,0,0,0,0,1,1,0,14,1,1,0
2967074,2465,0,19411,23394,1,0,0,0,0,0,1,148,0,13,1,1,0
419,490,0,3045,4,0,0,0,0,0,0,1,47,0,13,1,1,1
40461,26213,0,67145,1540,0,0,0,0,0,0,1,160,0,14,1,1,1
5,64,0,539,0,0,0,0,0,0,0,1,1,0,10,1,1,1
5,86,0,1,0,0,0,0,0,0,0,1,50,0,6,1,1,1
4,397,0,16,0,0,0,0,0,0,0,1,16,0,19,1,1,0
29,136,0,144,1,0,0,0,0,0,0,1,156,0,14,1,1,1
286,635,0,2417,5,0,0,0,0,0,0,1,59,0,13,1,1,0
18,730,0,20,0,0,0,0,0,0,0,1,14,0,8,1,1,0
80,436,0,769,0,0,0,0,0,0,0,1,96,0,11,1,1,0
534,151,0,102718,45,0,0,0,0,0,0,1,126,0,13,1,1,1
1202,1417,0,18050,1,0,0,0,0,0,0,1,155,0,23,1,1,1
36459036,554,0,39322,22069,1,0,0,0,0,0,1,133,0,11,1,1,0
203,437,0,315,15,0,0,0,0,0,0,1,25,0,12,1,1,1
222,209,0,5025,0,0,0,0,0,0,0,1,1,0,7,1,1,0
758859,105319,0,67976,1312,0,0,0,0,0,0,1,74,0,19,1,1,1
29,0,0,42,0,0,0,0,0,0,0,1,1,0,14,1,1,0
9229,8913,0,67259,0,0,0,0,0,0,0,1,136,0,23,1,1,1
4110,253,0,2387,36,0,0,0,0,0,0,1,130,0,15,1,1,1
2499,2180,0,66475,6,0,0,0,0,0,0,1,24,0,10,1,1,0
1107,1707,0,7096,2,0,0,0,0,0,0,1,1,0,14,1,1,1
378162,99,0,228,1809,1,0,0,0,0,0,1,16,0,16,1,1,0
15773,793,0,22,0,0,0,0,0,0,0,1,22,0,8,1,1,0
117,156,0,72,0,0,0,0,0,0,0,1,14,0,28,1,1,0
36,898,0,1689,1,0,0,0,0,0,0,1,1,0,11,1,1,1
23734,794,0,6977,369,0,0,0,0,0,0,1,67,0,9,1,0,1
137116,8730,0,384736,5210,0,0,0,0,0,0,1,139,0,18,1,1,1
5,36,0,4,0,0,0,0,0,0,0,1,42,0,14,1,1,0
196,826,0,170,3,0,0,0,0,0,0,1,155,0,20,1,1,1
1760514,10,0,693,342,1,0,0,0,0,0,1,31,0,21,1,1,0
1139,1357,0,1514,60,0,0,0,0,0,0,1,108,0,15,1,1,1
165374,83914,0,46749,806,1,0,0,0,0,0,1,160,0,12,1,1,0
1758,209,0,141,13,1,0,0,0,0,0,1,143,0,5,1,1,0
33,12,0,65,0,0,0,0,0,0,0,0,82,0,14,1,1,1
3270,91,0,32,8,0,0,0,0,0,0,1,25,0,15,1,1,1
27219,1908,0,49054,659,1,0,0,0,0,0,1,158,0,15,1,1,0
9,63,0,11,0,0,0,0,0,0,0,1,1,0,19,1,1,0
34136,186,0,121282,475,0,0,0,0,0,0,1,164,0,17,1,1,0
755,3975,0,20173,19,0,0,0,0,0,0,1,43,0,18,1,1,1
217,2005,0,182,0,0,0,0,0,0,0,1,28,0,17,1,1,1
4115,1428,0,6686,24,0,0,0,0,0,0,1,160,0,14,1,1,0
422674,67,0,25675,353,1,0,0,0,0,0,1,103,0,13,1,1,0
2743,1219,0,3642,37,0,0,0,0,0,0,0,121,0,10,1,1,1
679,2605,0,17728,19,0,0,0,0,0,0,1,51,0,12,1,1,0
6,275,0,1,0,0,0,0,0,0,0,1,1,0,9,1,1,0
229023,553,0,8729,643,1,0,0,0,0,0,1,74,0,11,1,1,0
4257,4931,0,911,5,0,0,0,0,0,0,1,159,0,13,1,1,1
5310229,1622,0,410610,21015,1,0,0,0,0,0,1,169,0,6,1,1,0
300,345,0,1500,2,0,0,0,0,0,0,1,144,0,8,1,1,0
14136,13589,0,235615,575,0,0,0,0,0,0,1,154,0,16,1,1,1
425,321,0,11464,2,0,0,0,0,0,0,1,69,0,10,1,1,0
54238,8939,0,34515,1499,1,0,0,0,0,0,1,109,0,12,1,1,0
3162,537,0,2684,24,0,0,0,0,0,0,1,159,0,51,1,1,1
9,95,0,1,0,0,0,0,0,0,0,1,29,0,13,1,1,0
16641,1377,0,935,64,0,0,0,0,0,0,1,118,0,41,1,1,0
150,252,0,205,29,0,0,0,0,0,0,1,42,0,14,1,1,1
34,63,0,13,0,0,0,0,0,0,0,1,12,0,18,1,1,1
59,1276,0,6304,2,0,0,0,0,0,0,1,40,0,15,1,1,1
28280,18611,0,258939,58,0,0,0,0,0,0,1,126,0,6,1,1,1
1717,1661,0,2178,24,0,0,0,0,0,0,1,89,0,31,1,1,1
0,2706,0,867,5,0,0,0,0,0,0,1,142,0,13,1,1,0
262,1062,0,82,0,0,0,0,0,0,0,1,13,0,16,1,1,1
27157,355,0,4549,15,0,0,0,0,0,0,1,86,0,9,1,1,1
16,572,0,667,0,0,0,0,0,0,0,1,76,0,6,1,1,0
13192,12188,0,5520,352,0,0,0,0,0,0,1,151,0,13,1,1,1
882,1602,0,43,0,0,0,0,0,0,0,1,1,0,16,1,1,0
30056,620,0,8803,424,1,0,0,0,0,0,1,105,0,11,1,1,0
662827,405,0,47401,508,1,0,0,0,0,0,1,67,0,11,1,1,0
252192,6,0,270,118,1,0,0,0,0,0,1,98,0,16,1,1,0
50402,5574,0,15256,1506,1,0,0,0,0,0,1,153,0,21,1,1,0
547,722,0,5711,6,0,0,0,0,0,0,1,56,0,16,1,1,1
1554,1275,0,90917,154,0,0,0,0,0,0,1,159,0,13,1,1,1
5621,58,0,23,21,0,0,0,0,0,0,1,40,0,10,1,1,1
666,927,0,16294,1,0,0,0,0,0,0,1,26,0,15,1,1,0
2008841,423,0,1098,1828,1,0,0,0,0,0,1,75,0,15,1,1,0
24134,25301,0,7764,17,0,0,0,0,0,0,1,116,0,26,1,1,1
15824,16938,0,5630,12,0,0,0,0,0,0,1,148,0,13,1,1,1
1053,977,0,539,0,0,0,0,0,0,0,1,7,0,17,1,1,1
138104,0,0,6657,1149,0,0,0,0,0,0,1,105,0,20,1,1,1
1364,2309,0,49152,0,0,0,0,0,0,0,1,23,0,7,1,1,1
626,361,0,4379,0,0,0,0,0,0,0,1,1,0,16,1,1,0
38,38,0,188,1,0,0,0,0,0,0,1,140,0,16,1,1,1
3924,2829,0,3778,182,0,0,0,0,0,0,1,137,0,11,1,1,0
20083,3312,0,1933,41,0,0,0,0,0,0,1,91,0,25,1,1,0
1152,779,0,1186,34,0,0,0,0,0,0,1,140,0,16,1,0,1
5765,3500,0,76765,11,0,0,0,0,0,0,1,158,0,11,1,1,1
21,61,0,20,0,0,0,0,0,0,0,1,1,0,15,1,1,1
44,176,0,342,2,0,0,0,0,0,0,1,118,0,12,1,1,1
198,236,0,456,2,0,0,0,0,0,0,1,160,0,12,1,1,1
10260,9945,0,50111,31,0,0,0,0,0,0,1,150,0,14,1,1,1
703,347,0,189,58,0,0,0,0,0,0,1,105,0,12,1,1,1
1,120,0,0,0,0,0,0,0,0,0,1,1,0,7,1,1,1
1591,618,0,3610,44,0,0,0,0,0,0,1,159,0,8,1,1,1
63669,67307,0,12266,47,0,0,0,0,0,0,1,102,0,18,1,1,1
44195,401,0,10305,449,0,0,0,0,0,0,1,127,0,10,1,1,0
2650,1179,0,16791,29,1,0,0,0,0,0,1,156,0,10,1,1,0
3134,1806,0,42723,36,0,0,0,0,0,0,1,40,0,6,1,1,1
6711313,1188,0,223627,18101,1,0,0,0,0,0,1,123,0,19,1,1,0
14,540,0,26,0,0,0,0,0,0,0,1,2,0,13,1,1,0
7072,2864,0,17189,127,0,0,0,0,0,0,1,157,0,17,1,1,1
576,2463,0,3957,7,0,0,0,0,0,0,1,146,0,13,1,1,1
1976,4990,0,1553,0,0,0,0,0,0,0,1,70,0,19,1,1,0
12203,5002,0,498,3,0,0,0,0,0,0,1,1,0,14,1,1,1
199,505,0,738,0,0,0,0,0,0,0,1,1,0,18,1,1,1
366,364,0,1712,2,0,0,0,0,0,0,1,118,0,8,1,1,1
0,67,0,0,0,0,0,0,0,0,0,1,30,0,6,1,1,0
11208277,101,0,426078,42820,1,0,0,0,0,0,1,151,0,14,1,1,0
3471100,3580,0,66172,7344,1,0,0,0,0,0,1,113,0,19,1,1,0
3077379,1950,0,59616,3420,1,0,0,0,0,0,1,67,0,17,1,1,0
9332,4038,0,9415,302,0,0,0,0,0,0,1,149,0,23,1,1,1
446813,464,0,13747,689,1,0,0,0,0,0,1,67,0,26,1,1,0
3413307,2113,0,7650,24580,1,0,0,0,0,0,1,38,0,12,1,1,0
84,541,0,151,0,0,0,0,0,0,0,1,95,0,17,1,1,1
191,121,0,115,1,0,0,0,0,0,0,1,68,0,15,1,1,0
243103,528,0,2205,1289,1,0,0,0,0,0,1,71,0,16,1,1,0
1,35,0,9,0,0,0,0,0,0,0,1,1,0,7,1,1,1
4126,2783,0,21178,49,0,0,0,0,0,0,1,110,0,9,1,1,0
383,843,0,1249,6,0,0,0,0,0,0,1,18,0,15,1,1,0
25,265,0,3,0,0,0,0,0,0,0,1,1,0,4,1,1,1
8067,1852,0,16181,79,0,0,0,0,0,0,1,125,0,15,1,1,1
203,69,0,284,0,0,0,0,0,0,0,1,20,0,15,1,1,1
1516,1389,0,10,91,0,0,0,0,0,0,1,126,0,11,1,1,1
550982,10,0,16456,2521,0,0,0,0,0,0,1,1,0,10,1,1,1
78,224,0,223,2,0,0,0,0,0,0,1,127,0,4,0,1,1
54420,288,0,14620,1290,1,0,0,0,0,0,1,160,0,23,1,1,0
342360,2,0,1514,303,0,0,0,0,0,0,1,70,0,22,1,1,0
48,90,0,1706,1,0,0,0,0,0,0,1,107,0,8,1,1,1
25525,24418,0,91698,61,0,0,0,0,0,0,1,117,0,17,1,1,1
11,378,0,0,0,0,0,0,0,0,0,1,25,0,20,1,1,1
32120,3211,0,16946,736,1,0,0,0,0,0,1,160,0,11,1,1,0
349231,131,0,12819,405,1,0,0,0,0,0,1,161,0,5,1,1,0
50,952,0,30,0,0,0,0,0,0,0,1,1,0,17,1,1,1
191,631,0,1965,0,0,0,0,0,0,0,1,88,0,11,1,1,1
3640,3867,0,11390,2,0,0,0,0,0,0,1,154,0,27,1,1,1
8194,2214,0,19404,73,0,0,0,0,0,0,1,70,0,5,1,1,1
3988,453,0,2608,33,0,0,0,0,0,0,1,128,0,20,1,1,1
6909,428,0,1328,130,0,0,0,0,0,0,1,35,0,3,1,1,1
3635,4758,0,14563,98,0,0,0,0,0,0,1,150,0,13,1,1,1
932,1406,0,1946,4,0,0,0,0,0,0,1,1,0,5,1,1,1
116640,55,0,538,115,1,0,0,0,0,0,1,99,0,18,1,1,0
121,465,0,24,0,0,0,0,0,0,0,1,1,0,18,1,1,0
159486,2563,0,9413,2133,0,0,0,0,0,0,1,132,0,21,1,1,1
32606,32147,0,137673,1,0,0,0,0,0,0,1,155,0,44,1,1,1
346,555,0,20579,37,0,0,0,0,0,0,1,102,0,14,1,1,1
865,739,0,3820,0,0,0,0,0,0,0,1,35,0,9,1,1,0
30,584,0,305,0,0,0,0,0,0,0,1,161,0,23,1,1,1
3368153,26,0,4771,1684,1,0,0,0,0,0,1,71,0,17,1,1,0
492,687,0,4143,0,0,0,0,0,0,0,1,72,0,14,1,1,1
