row_idx,column_name,signal_C1,signal_C2,signal_C3,signal_C4,signal_C5,signal_C6,signal_C7,signal_C8,signal_C9,n_applicable,cell_signal_sum,cell_signal_ratio,row_signal_sum,h1_plausible,h2_min_edit_distance,h2_is_obfuscation,h3_distribution_score,h4_coherence_score,h5_error_count,h5_codependent_flag,h6_column_importance,h7_mutability,h7_gain_direction,h7_comprehensibility,h8_is_sensitive,h8_is_majority_value,intent_label,predicted_intent
226,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,0,,,0.0,0.9991302435205038,5,0,0.0,1.0,0.5,0.8,0,0,1,1.0
226,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,0,,,0.0,1.0,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
227,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,0,,,0.0,0.7423159434120652,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
227,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,0,,,0.0,0.6717935221272919,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
227,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,0,,,0.0,0.8279898551153511,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
227,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,0,,,0.0,0.9993356890886974,5,0,0.0,1.0,0.5,0.8,0,0,1,1.0
227,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,0,,,0.0,1.0,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
228,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,0,,,0.0,0.9542493058799487,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
228,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,0,,,0.0,0.7387744359788652,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
228,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,0,,,0.0,0.8817066647354727,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
228,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,0,,,0.0,0.9999984949961777,5,0,0.0,1.0,0.5,0.8,0,0,1,1.0
228,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,0,,,0.0,1.0,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
229,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,0,,,0.0,0.663822105460997,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
229,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,0,,,0.0,1.0,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
229,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,0,,,0.0,0.7056241263417169,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
229,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,0,,,0.0,0.9985324176005452,5,0,0.0,1.0,0.5,0.8,0,0,1,1.0
229,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,0,,,0.0,1.0,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
230,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,0,,,0.0,0.8293319694835348,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
230,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,0,,,0.0,1.0,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
230,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,0,,,0.0,1.0,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
230,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,0,,,0.0,0.9993071657132291,5,0,0.0,1.0,0.5,0.8,0,0,1,1.0
230,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,0,,,0.0,1.0,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
231,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,0,,,0.0,0.8335930635437356,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
231,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,0,,,0.0,0.8124534412155956,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
231,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,0,,,0.0,0.9662573109245447,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
231,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,0,,,0.0,0.9957092460788078,5,0,0.0,1.0,0.5,0.8,0,0,1,1.0
231,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,0,,,0.0,1.0,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
232,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,0,,,0.0,0.5289248382393757,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
232,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,0,,,0.0,0.6650954307421348,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
232,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,0,,,0.0,0.8545573746747613,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
232,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,0,,,0.0,0.9668483672346814,5,0,0.0,1.0,0.5,0.8,0,0,1,1.0
232,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,0,,,0.0,1.0,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
233,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,0,,,0.0,0.8340415997605989,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
233,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,0,,,0.0,0.6985858876679214,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
233,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,0,,,0.0,0.964899846421509,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
233,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,0,,,0.0,0.9995580039305035,5,0,0.0,1.0,0.5,0.8,0,0,1,1.0
233,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,0,,,0.0,1.0,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
234,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,0,,,0.0,0.6210990308047727,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
234,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,0,,,0.0,0.5512278771944606,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
234,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,0,,,0.0,0.5012287568846483,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
234,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,0,,,0.0,0.9958969743473625,5,0,0.0,1.0,0.5,0.8,0,0,1,1.0
234,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,0,,,0.0,1.0,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
235,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,0,,,0.0,0.703069024436531,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
235,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,0,,,0.0,1.0,5,0,0.0,1.0,0.5,1.0,0,0,1,
235,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,0,,,0.0,0.9028443262827405,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
235,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,0,,,0.0,0.9984774339992903,5,0,0.0,1.0,0.5,0.8,0,0,1,1.0
235,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,0,,,0.0,1.0,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
236,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,0,,,0.0,0.9222911004284425,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
236,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,0,,,0.0,0.2766061304030112,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
236,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,0,,,0.0,0.6823533062896787,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
236,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,0,,,0.0,0.9989488167069451,5,0,0.0,1.0,0.5,0.8,0,0,1,1.0
236,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,0,,,0.0,1.0,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
237,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,0,,,0.0,0.7707979931828812,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
237,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,0,,,0.0,0.624906882431191,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
237,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,0,,,0.0,0.5902396435836943,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
237,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,0,,,0.0,0.9958276942708799,5,0,0.0,1.0,0.5,0.8,0,0,1,1.0
237,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,0,,,0.0,1.0,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
238,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,0,,,0.0,0.8536650592483658,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
238,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,0,,,0.0,0.7923591670601235,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
238,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,0,,,0.0,0.7572077774570682,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
238,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,0,,,0.0,0.9999990099709604,5,0,0.0,1.0,0.5,0.8,0,0,1,1.0
238,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,0,,,0.0,1.0,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
239,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,0,,,0.0,0.33414798606651097,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
239,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,0,,,0.0,1.0,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
239,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,0,,,0.0,1.0,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
239,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,0,,,0.0,0.9987314390533841,5,0,0.0,1.0,0.5,0.8,0,0,1,1.0
239,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,0,,,0.0,1.0,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
240,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,0,,,0.0,0.9376534658560087,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
240,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,0,,,0.0,0.3435870442545843,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
240,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,0,,,0.0,0.9802198029557676,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
240,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,0,,,0.0,0.9992089827655725,5,0,0.0,1.0,0.5,0.8,0,0,1,1.0
240,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,0,,,0.0,1.0,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
241,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,0,,,0.0,0.6618036924851124,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
241,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,0,,,0.0,0.39047368395068527,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
241,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,0,,,0.0,0.3864260446279265,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
241,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,0,,,0.0,0.9999072466543528,5,0,0.0,1.0,0.5,0.8,0,0,1,1.0
241,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,0,,,0.0,1.0,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
242,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,0,,,0.0,0.654851381123732,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
242,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,0,,,0.0,0.44405841503194377,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
242,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,0,,,0.0,0.7155142248638332,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
242,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,0,,,0.0,0.9983636217193866,5,0,0.0,1.0,0.5,0.8,0,0,1,1.0
242,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,0,,,0.0,1.0,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
243,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,0,,,0.0,0.3166550736088444,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
243,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,0,,,0.0,0.9062267206077976,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
243,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,0,,,0.0,0.8210086090997396,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
243,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,0,,,0.0,0.9994475039151163,5,0,0.0,1.0,0.5,0.8,0,0,1,1.0
243,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,0,,,0.0,1.0,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
244,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,0,,,0.0,0.6159408643108454,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
244,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,0,,,0.0,0.3837755925655282,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
244,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,0,,,0.0,0.61603146914137,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
244,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,0,,,0.0,0.9996043496649196,5,0,0.0,1.0,0.5,0.8,0,0,1,1.0
244,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,0,,,0.0,1.0,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
245,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,0,,,0.0,0.6119040383590761,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
245,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,0,,,0.0,0.9866038172296854,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
245,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,0,,,0.0,1.0,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
245,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,0,,,0.0,0.9984608505664769,5,0,0.0,1.0,0.5,0.8,0,0,1,1.0
245,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,0,,,0.0,1.0,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
246,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,0,,,0.0,0.9569405231811283,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
246,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,0,,,0.0,1.0,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
246,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,0,,,0.0,0.5417587684752814,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
246,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,0,,,0.0,0.9992204738889211,5,0,0.0,1.0,0.5,0.8,0,0,1,1.0
246,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,0,,,0.0,1.0,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
247,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,0,,,0.0,0.2817813827477268,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
247,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,0,,,0.0,0.6851897048976068,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
247,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,0,,,0.0,0.24350442480832546,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
247,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,0,,,0.0,0.9989501490544934,5,0,0.0,1.0,0.5,0.8,0,0,1,1.0
247,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,0,,,0.0,1.0,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
248,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,0,,,0.0,0.21517375454353493,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
248,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,0,,,0.0,0.7923591670601235,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
248,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,0,,,0.0,0.9521008953928881,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
248,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,0,,,0.0,0.9990740370170123,5,0,0.0,1.0,0.5,0.8,0,0,1,1.0
248,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,0,,,0.0,1.0,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
249,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,0,,,0.0,0.5540428663837175,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
249,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,0,,,0.0,0.9397171775335844,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
249,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,0,,,0.0,0.8310926311222895,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
249,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,0,,,0.0,0.9994157631050605,5,0,0.0,1.0,0.5,0.8,0,0,1,1.0
249,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,0,,,0.0,1.0,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
250,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,0,,,0.0,0.7855996883393682,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
250,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,0,,,0.0,0.13594621131470785,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
250,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,0,,,0.0,0.9102134192992193,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
250,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,0,,,0.0,0.9993207183212329,5,0,0.0,1.0,0.5,0.8,0,0,1,1.0
250,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,0,,,0.0,1.0,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
251,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,0,,,0.0,0.4461699062281067,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
251,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,0,,,0.0,0.5445297858093033,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
251,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,0,,,0.0,0.6216552506539458,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
251,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,0,,,0.0,0.9931773386272481,5,0,0.0,1.0,0.5,0.8,0,0,1,1.0
251,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,0,,,0.0,1.0,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
252,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,0,,,0.0,0.465120561390579,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
252,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,0,,,0.0,0.8526419895265391,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
252,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,0,,,0.0,0.6396901361942755,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
252,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,0,,,0.0,0.9995026221850748,5,0,0.0,1.0,0.5,0.8,0,0,1,1.0
252,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,0,,,0.0,1.0,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
253,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,0,,,0.0,0.8991167292238416,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
253,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,0,,,0.0,0.7655668015194944,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
253,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,0,,,0.0,0.45526888728187276,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
253,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,0,,,0.0,0.0,5,0,0.0,1.0,0.5,0.8,0,0,1,1.0
253,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,0,,,0.0,1.0,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
254,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,0,,,0.0,0.6702137465512983,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
254,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,0,,,0.0,0.4172660494913145,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
254,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,0,,,0.0,0.6681968907580222,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
254,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,0,,,0.0,0.9989735734210139,5,0,0.0,1.0,0.5,0.8,0,0,1,1.0
254,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,0,,,0.0,1.0,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
255,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,0,,,0.0,0.4611958694930254,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
255,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,0,,,0.0,1.0,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
255,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,0,,,0.0,0.6829350767909799,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
255,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,0,,,0.0,0.9997360834079747,5,0,0.0,1.0,0.5,0.8,0,0,1,1.0
255,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,0,,,0.0,1.0,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
256,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,0,,,0.0,0.7421290533217053,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
256,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,0,,,0.0,0.5445297858093033,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
256,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,0,,,0.0,0.3734331700988719,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
256,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,0,,,0.0,0.9998811745589592,5,0,0.0,1.0,0.5,0.8,0,0,1,1.0
256,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,0,,,0.0,1.0,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
257,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,0,,,0.0,0.5877952167026768,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
257,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,0,,,0.0,0.6583973393569775,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
257,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,0,,,0.0,0.5082100029002597,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
257,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,0,,,0.0,0.9998053275559841,5,0,0.0,1.0,0.5,0.8,0,0,1,1.0
257,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,0,,,0.0,1.0,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
258,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,0,,,0.0,0.42127614619219633,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
258,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,0,,,0.0,0.9263209947632698,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
258,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,0,,,0.0,0.6844864647944491,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
258,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,0,,,0.0,0.9991772778839898,5,0,0.0,1.0,0.5,0.8,0,0,1,1.0
258,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,0,,,0.0,1.0,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
259,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,0,,,0.0,0.6669618589790398,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
259,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,0,,,0.0,0.8995286292226405,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
259,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,0,,,0.0,0.8904332222549869,5,0,0.0,1.0,0.5,1.0,0,0,1,1.0
