row_idx,column_name,signal_C1,signal_C2,signal_C3,signal_C4,signal_C5,signal_C6,signal_C7,signal_C8,signal_C9,signal_C10,signal_C11,signal_C12,signal_C13,signal_C14,signal_C15,signal_C16,signal_C17,signal_C18,signal_C19,signal_C20,signal_C21,signal_C22,signal_C23,signal_C24,signal_C25,n_applicable,cell_signal_sum,cell_signal_ratio,row_signal_sum,h1_plausible,h2_min_edit_distance,h2_is_obfuscation,h3_distribution_score,h4_coherence_score,h5_error_count,h5_codependent_flag,h6_column_importance,h7_mutability,h7_gain_direction,h7_comprehensibility,h8_is_sensitive,h8_is_majority_value,stat_change_magnitude,stat_relative_change,stat_change_direction,stat_original_magnitude,stat_new_magnitude,stat_original_log,stat_new_log,stat_feature_name_encoded,stat_original_value_encoded,stat_new_value_encoded,intent_label,predicted_intent
2343,geo_enabled,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0.5,4,0,,,1.0,1.0,3,0,0.019997429269484647,1.0,0.5,0.3,0,0,1.0,1.0,1.0,0.0,1.0,0.0,0.6931471805599453,9.0,0.0,1.0,-1,1.0
2354,favourites_count,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,5,0,,,1.0,1.0,3,0,0.020488126442631267,1.0,0.5,1.0,0,0,345.0,345.0,1.0,0.0,345.0,0.0,5.846438775057725,2.0,0.0,36.0,1,1.0
2354,profile_use_background_image,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0.5,5,0,,,1.0,1.0,3,0,0.019997429269484647,1.0,0.5,0.3,1,0,1.0,1.0,1.0,0.0,1.0,0.0,0.6931471805599453,10.0,0.0,1.0,1,1.0
2354,screen_name_length,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,5,0,,,1.0,1.0,3,0,0.019997429269484647,1.0,0.5,1.0,0,0,8.0,8.0,1.0,0.0,8.0,0.0,2.1972245773362196,13.0,0.0,6.0,1,1.0
2359,followers_count,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,4,1,,,0.9514282657832418,0.999819673656244,3,0,1.0,1.0,0.5,1.0,0,0,3369.0,4.3081841432225065,1.0,781.0,4150.0,6.661854740545311,8.33110454805304,0.0,3033.0,2109.0,1,-1.0
2359,favourites_count,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,4,0,,,1.0,1.0,3,0,0.020488126442631267,1.0,0.5,1.0,0,0,1880.0,1880.0,1.0,0.0,1880.0,0.0,7.53955882930103,2.0,0.0,17.0,1,1.0
2359,screen_name_length,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,4,0,,,1.0,1.0,3,0,0.019997429269484647,1.0,0.5,1.0,0,0,10.0,10.0,1.0,0.0,10.0,0.0,2.3978952727983707,13.0,0.0,2.0,1,1.0
2362,favourites_count,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,5,0,,,1.0,1.0,3,0,0.020488126442631267,1.0,0.5,1.0,0,0,250.0,250.0,1.0,0.0,250.0,0.0,5.5254529391317835,2.0,0.0,21.0,1,1.0
2362,profile_use_background_image,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0.5,5,0,,,1.0,1.0,3,0,0.019997429269484647,1.0,0.5,0.3,1,0,1.0,1.0,1.0,0.0,1.0,0.0,0.6931471805599453,10.0,0.0,1.0,1,1.0
2362,screen_name_length,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,5,0,,,1.0,1.0,3,0,0.019997429269484647,1.0,0.5,1.0,0,0,8.0,8.0,1.0,0.0,8.0,0.0,2.1972245773362196,13.0,0.0,6.0,1,1.0
2418,followers_count,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,3,1,,,0.9512850203681043,0.9968736868071059,3,1,1.0,1.0,0.5,1.0,0,0,63.0,0.034634414513468936,1.0,1818.0,1881.0,7.506042178518122,7.540090320145325,0.0,887.0,930.0,-1,-1.0
2418,friends_count,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,3,0,,,0.8469689009747627,0.45506901741233696,3,1,0.25690440440238577,1.0,0.5,1.0,0,0,21267.0,8.996192893401016,1.0,2363.0,23630.0,7.768110378525988,10.070314688371434,1.0,973.0,974.0,-1,-1.0
2418,statuses_count,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,3,1,,,0.9227093776063883,0.7597469748429249,3,1,0.3516346101696187,1.0,0.5,1.0,0,0,2467.0,0.899708242159008,-1.0,2741.0,274.0,7.91644286012226,5.616771097666572,3.0,1592.0,1589.0,-1,-1.0
2419,followers_count,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,3,1,,,0.9511804745737157,0.9999850946485174,3,1,1.0,1.0,0.5,1.0,0,0,1.0,0.004405286343612335,-1.0,226.0,225.0,5.424950017481403,5.420534999272286,0.0,1183.0,1179.0,-1,-1.0
2419,favourites_count,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,3,0,,,1.0,1.0,3,0,0.020488126442631267,1.0,0.5,1.0,0,0,155.0,155.0,1.0,0.0,155.0,0.0,5.049856007249537,2.0,0.0,11.0,1,1.0
2419,listed_count,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,3,1,,,0.952060761685607,0.99984347837859,3,1,0.9927021259898942,1.0,0.5,1.0,0,0,5.0,5.0,1.0,0.0,5.0,0.0,1.791759469228055,4.0,0.0,877.0,1,1.0
2458,friends_count,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,3,0,,,0.657558587892985,0.0,2,0,0.25690440440238577,1.0,0.5,1.0,0,0,41000.0,9.001097694840833,1.0,4554.0,45554.0,8.423980809694058,10.726675666147958,1.0,1718.0,1719.0,-1,-1.0
2458,favourites_count,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,3,0,,,1.0,1.0,2,0,0.020488126442631267,1.0,0.5,1.0,0,0,412.0,412.0,1.0,0.0,412.0,0.0,6.023447592961033,2.0,0.0,38.0,1,1.0
2481,followers_count,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,4,1,,,0.9514162707947552,0.9992575657684146,3,1,1.0,1.0,0.5,1.0,0,0,3564.0,8.977329974811083,1.0,396.0,3960.0,5.983936280687191,8.284251797621916,0.0,2027.0,2028.0,-1,-1.0
2481,geo_enabled,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0.5,4,0,,,1.0,1.0,3,0,0.019997429269484647,1.0,0.5,0.3,0,0,1.0,1.0,1.0,0.0,1.0,0.0,0.6931471805599453,9.0,0.0,1.0,-1,1.0
2481,description_length,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0.3333333333333333,4,1,,,0.8356099689043737,0.6437695877552498,3,1,0.16492294307018104,1.0,0.5,1.0,0,0,0.0,0.0,0.0,56.0,56.0,4.04305126783455,4.04305126783455,12.0,134.0,134.0,-1,1.0
2497,friends_count,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,3,1,,,0.9791198783384926,0.9665520255557887,3,1,0.25690440440238577,1.0,0.5,1.0,0,0,3238.0,12.311787072243346,1.0,262.0,3500.0,5.572154032177765,8.160803920954665,1.0,1089.0,1415.0,1,-1.0
2497,favourites_count,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,3,0,,,1.0,1.0,3,0,0.020488126442631267,1.0,0.5,1.0,0,0,1234.0,1234.0,1.0,0.0,1234.0,0.0,7.118826249062078,2.0,0.0,4.0,1,1.0
2497,name_length,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,3,1,,,0.8890615593737681,0.5509140577382962,3,1,0.02771760198021504,1.0,0.5,1.0,0,0,8.0,1.6,1.0,4.0,12.0,1.6094379124341003,2.5649493574615367,14.0,37.0,4.0,1,1.0
2504,statuses_count,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,4,1,,,0.9244003680209,0.9858725499805285,3,1,0.3516346101696187,1.0,0.5,1.0,0,0,9.0,0.011889035667107,1.0,756.0,765.0,6.6293632534374485,6.641182169740591,3.0,3232.0,3248.0,-1,-1.0
2504,listed_count,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,4,1,,,0.9519738052292682,0.9990626094006669,3,1,0.9927021259898942,1.0,0.5,1.0,0,0,2.0,2.0,1.0,0.0,2.0,0.0,1.0986122886681098,4.0,0.0,379.0,1,1.0
2504,screen_name_length,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,4,0,,,1.0,1.0,3,0,0.019997429269484647,1.0,0.5,1.0,0,0,10.0,10.0,1.0,0.0,10.0,0.0,2.3978952727983707,13.0,0.0,2.0,1,1.0
2513,followers_count,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,3,1,,,0.9511674694809354,0.9999851401032106,3,0,1.0,1.0,0.5,1.0,0,0,173.0,0.8963730569948186,-1.0,192.0,19.0,5.262690188904886,2.995732273553991,0.0,966.0,947.0,-1,-1.0
2513,profile_use_background_image,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0.5,3,0,,,1.0,1.0,3,0,0.019997429269484647,1.0,0.5,0.3,1,0,1.0,1.0,1.0,0.0,1.0,0.0,0.6931471805599453,10.0,0.0,1.0,1,1.0
2513,has_location,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.0,3,0,,,1.0,1.0,3,0,0.01999866158985743,1.0,0.5,0.3,0,0,1.0,0.5,-1.0,1.0,0.0,0.6931471805599453,0.0,16.0,1.0,0.0,-1,1.0
2521,friends_count,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,3,1,,,0.9518193588466837,0.9939776436305854,2,0,0.25690440440238577,1.0,0.5,1.0,0,0,306.0,8.742857142857142,1.0,34.0,340.0,3.5553480614894135,5.831882477283517,1.0,1381.0,1382.0,-1,-1.0
2521,favourites_count,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,3,0,,,1.0,1.0,2,0,0.020488126442631267,1.0,0.5,1.0,0,0,110.0,110.0,1.0,0.0,110.0,0.0,4.709530201312334,2.0,0.0,1.0,1,1.0
2541,followers_count,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,3,1,,,0.9514195536337094,0.9995645743421536,4,1,1.0,1.0,0.5,1.0,0,0,1.0,0.00024912805181863477,-1.0,4013.0,4012.0,8.297543529356284,8.297294370266917,0.0,2051.0,2050.0,-1,-1.0
2541,friends_count,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,3,1,,,0.9530807119624445,0.8928655044140238,4,1,0.25690440440238577,1.0,0.5,1.0,0,0,4350.0,0.8993177589414927,-1.0,4836.0,486.0,8.484049972822984,6.18826412308259,1.0,1784.0,1792.0,-1,-1.0
2541,statuses_count,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,3,0,,,0.6447414735116952,0.0,4,1,0.3516346101696187,1.0,0.5,1.0,0,0,113283.0,8.99928503336511,1.0,12587.0,125870.0,9.440499258184298,11.743012851958845,3.0,348.0,349.0,-1,-1.0
2541,protected,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,3,0,,,0.0,0.0,4,0,0.020021799798087173,1.0,0.5,0.8,0,0,1.0,1.0,1.0,0.0,1.0,0.0,0.6931471805599453,6.0,0.0,1.0,-1,1.0
2547,followers_count,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,4,1,,,0.9511771286032431,0.9999851779821216,3,1,1.0,1.0,0.5,1.0,0,0,45.0,0.3515625,1.0,127.0,172.0,4.852030263919617,5.153291594497779,0.0,353.0,804.0,-1,-1.0
2547,statuses_count,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,4,1,,,0.9532780760161775,0.9203173632136605,3,1,0.3516346101696187,1.0,0.5,1.0,0,0,8235.0,8.990174672489083,1.0,915.0,9150.0,6.82001636467413,9.121618441915379,3.0,3526.0,3527.0,-1,-1.0
2547,geo_enabled,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0.5,4,0,,,1.0,1.0,3,0,0.019997429269484647,1.0,0.5,0.3,0,0,1.0,1.0,1.0,0.0,1.0,0.0,0.6931471805599453,9.0,0.0,1.0,-1,1.0
2592,favourites_count,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,4,0,,,1.0,1.0,3,0,0.020488126442631267,1.0,0.5,1.0,0,0,488.0,488.0,1.0,0.0,488.0,0.0,6.192362489474872,2.0,0.0,45.0,1,1.0
2592,statuses_count,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,4,1,,,0.9457343233224603,0.5802803368454545,3,0,0.3516346101696187,1.0,0.5,1.0,0,0,346263.0,0.899999220246558,-1.0,384736.0,38473.0,12.860315262956153,10.557737967466126,3.0,2124.0,2123.0,1,-1.0
2592,screen_name_length,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,4,0,,,1.0,1.0,3,0,0.019997429269484647,1.0,0.5,1.0,0,0,11.0,11.0,1.0,0.0,11.0,0.0,2.4849066497880004,13.0,0.0,3.0,1,1.0
2636,friends_count,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,3,1,,,0.9495039983328215,0.9615586223102585,2,1,0.25690440440238577,1.0,0.5,1.0,0,0,650.0,0.8990318118948825,-1.0,722.0,72.0,6.583409222158765,4.290459441148391,1.0,2226.0,2222.0,-1,-1.0
2636,statuses_count,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,3,1,,,0.9414308111976021,0.9799523615435719,2,1,0.3516346101696187,1.0,0.5,1.0,0,0,1.0,0.00017507002801120448,-1.0,5711.0,5710.0,8.65032450401942,8.650149418664864,3.0,2780.0,2779.0,-1,-1.0
2641,followers_count,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,3,1,,,0.9664024306208239,0.9602311434521162,2,0,1.0,1.0,0.5,1.0,0,0,217206.0,8.999627097576134,1.0,24134.0,241340.0,10.091418348094594,12.393966150150954,0.0,1269.0,1270.0,-1,-1.0
2641,favourites_count,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,3,0,,,1.0,1.0,2,0,0.020488126442631267,1.0,0.5,1.0,0,0,1250.0,1250.0,1.0,0.0,1250.0,0.0,7.1316985104669115,2.0,0.0,5.0,1,1.0
2645,friends_count,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,4,1,,,0.9695301388967497,0.9694994449323158,3,1,0.25690440440238577,1.0,0.5,1.0,0,0,81.0,0.03506493506493506,1.0,2309.0,2390.0,7.745002803515839,7.779466967458324,1.0,941.0,987.0,-1,-1.0
2645,statuses_count,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,4,1,,,0.938692853194472,0.8716992879733251,3,1,0.3516346101696187,1.0,0.5,1.0,0,0,44237.0,0.8999857587532806,-1.0,49152.0,4915.0,10.802693161352469,8.500250470685925,3.0,2528.0,2527.0,-1,-1.0
2645,profile_use_background_image,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0.5,4,0,,,1.0,1.0,3,0,0.019997429269484647,1.0,0.5,0.3,1,0,1.0,1.0,1.0,0.0,1.0,0.0,0.6931471805599453,10.0,0.0,1.0,1,1.0
2658,followers_count,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,2,1,,,0.9521707555705634,0.9979751562967031,3,1,1.0,1.0,0.5,1.0,0,0,14320.0,8.99497487437186,1.0,1591.0,15911.0,7.3727463664043285,9.674828820533808,0.0,690.0,691.0,-1,-1.0
2658,friends_count,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,2,1,,,0.9542297528144732,0.7893092775505532,3,1,0.25690440440238577,1.0,0.5,1.0,0,0,1.0,0.0016155088852988692,1.0,618.0,619.0,6.428105272684596,6.429719478039138,1.0,2081.0,2082.0,-1,-1.0
2658,has_location,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.0,2,0,,,1.0,1.0,3,0,0.01999866158985743,1.0,0.5,0.3,0,0,1.0,0.5,-1.0,1.0,0.0,0.6931471805599453,0.0,16.0,1.0,0.0,-1,1.0
2668,friends_count,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,3,1,,,0.9704977522458264,0.999545394514032,3,1,0.25690440440238577,1.0,0.5,1.0,0,0,2500.0,0.4997001798920648,-1.0,5002.0,2502.0,8.517793011488205,7.8252452914317745,1.0,1865.0,1033.0,1,-1.0
2668,favourites_count,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,3,0,,,1.0,1.0,3,0,0.020488126442631267,1.0,0.5,1.0,0,0,321.0,321.0,1.0,0.0,321.0,0.0,5.7745515455444085,2.0,0.0,34.0,1,1.0
2668,description_length,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0.3333333333333333,3,1,,,0.5700723564709169,0.0,3,1,0.16492294307018104,1.0,0.5,1.0,0,0,154.0,77.0,1.0,1.0,155.0,0.6931471805599453,5.049856007249537,12.0,1.0,65.0,1,1.0
2689,friends_count,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,3,0,,,0.9490893068975028,0.99056058620356,2,1,0.25690440440238577,1.0,0.5,1.0,0,0,200.0,0.8888888888888888,-1.0,224.0,24.0,5.41610040220442,3.2188758248682006,1.0,909.0,991.0,-1,-1.0
2689,name_length,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,3,1,,,0.8890615593737681,0.207495396008758,2,1,0.02771760198021504,1.0,0.5,1.0,0,0,8.0,1.6,1.0,4.0,12.0,1.6094379124341003,2.5649493574615367,14.0,37.0,4.0,1,1.0
2692,followers_count,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,3,1,,,0.9511693002949676,0.999891954194234,2,1,1.0,1.0,0.5,1.0,0,0,0.0,0.0,0.0,48.0,48.0,3.8918202981106265,3.8918202981106265,0.0,2324.0,2324.0,-1,-1.0
2692,statuses_count,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,3,1,,,0.9278271204902263,0.9873281104464945,2,1,0.3516346101696187,1.0,0.5,1.0,0,0,54.0,0.03163444639718805,1.0,1706.0,1760.0,7.442492722794441,7.473637108496206,3.0,845.0,897.0,-1,-1.0
2698,friends_count,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,3,1,,,0.9966033938855634,0.8522604741605074,2,1,0.25690440440238577,1.0,0.5,1.0,0,0,5679.0,8.985759493670885,1.0,631.0,6310.0,6.448889394146858,8.75004942158424,1.0,2105.0,2106.0,-1,-1.0
2698,listed_count,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,3,1,,,0.952060761685607,0.9996991306610675,2,1,0.9927021259898942,1.0,0.5,1.0,0,0,5.0,5.0,1.0,0.0,5.0,0.0,1.791759469228055,4.0,0.0,877.0,1,1.0
2707,followers_count,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,4,1,,,0.9612337269504224,0.9781362660495778,3,1,1.0,1.0,0.5,1.0,0,0,18.0,0.0001128618633493639,-1.0,159486.0,159468.0,11.979717693183153,11.979604824950425,0.0,694.0,693.0,-1,-1.0
2707,friends_count,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,4,0,,,0.8296900911698204,0.7063409253577694,3,1,0.25690440440238577,1.0,0.5,1.0,0,0,23067.0,8.996489859594384,1.0,2563.0,25630.0,7.849323818040561,10.151557835374197,1.0,1061.0,1062.0,-1,-1.0
2707,screen_name_length,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,4,0,,,1.0,1.0,3,0,0.019997429269484647,1.0,0.5,1.0,0,0,1.0,1.0,1.0,0.0,1.0,0.0,0.6931471805599453,13.0,0.0,1.0,-1,1.0
2708,favourites_count,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,5,0,,,1.0,1.0,4,0,0.020488126442631267,1.0,0.5,1.0,0,0,489.0,489.0,1.0,0.0,489.0,0.0,6.194405391104672,2.0,0.0,46.0,1,1.0
2708,profile_use_background_image,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0.5,5,0,,,1.0,1.0,4,0,0.019997429269484647,1.0,0.5,0.3,1,0,1.0,1.0,1.0,0.0,1.0,0.0,0.6931471805599453,10.0,0.0,1.0,1,1.0
2708,screen_name_length,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,5,0,,,1.0,1.0,4,0,0.019997429269484647,1.0,0.5,1.0,0,0,11.0,11.0,1.0,0.0,11.0,0.0,2.4849066497880004,13.0,0.0,3.0,1,1.0
2708,name_length,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,5,1,,,0.890798272850887,0.0,4,0,0.02771760198021504,1.0,0.5,1.0,0,0,28.0,0.6222222222222222,-1.0,44.0,16.0,3.8066624897703196,2.833213344056216,14.0,42.0,8.0,1,1.0
2735,followers_count,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,4,1,,,0.9513420281291749,0.9979664858139727,3,1,1.0,1.0,0.5,1.0,0,0,25064.0,0.8999964092067938,-1.0,27848.0,2784.0,10.234552338068042,7.932003152361385,0.0,1486.0,1485.0,-1,-1.0
2735,geo_enabled,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0.5,4,0,,,1.0,1.0,3,0,0.019997429269484647,1.0,0.5,0.3,0,0,1.0,1.0,1.0,0.0,1.0,0.0,0.6931471805599453,9.0,0.0,1.0,-1,1.0
2735,description_length,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0.3333333333333333,4,1,,,0.7861878745162658,0.7759602462929883,3,1,0.16492294307018104,1.0,0.5,1.0,0,0,100.0,5.0,1.0,19.0,119.0,2.995732273553991,4.787491742782046,12.0,90.0,24.0,-1,1.0
2737,favourites_count,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,4,0,,,1.0,1.0,3,0,0.020488126442631267,1.0,0.5,1.0,0,0,315.0,315.0,1.0,0.0,315.0,0.0,5.755742213586912,2.0,0.0,32.0,1,1.0
2737,statuses_count,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,4,1,,,0.928068198553395,0.7947029496051511,3,0,0.3516346101696187,1.0,0.5,1.0,0,0,1647.0,8.951086956521738,1.0,183.0,1830.0,5.214935757608986,7.5126175446745105,3.0,955.0,956.0,-1,-1.0
2737,screen_name_length,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,4,0,,,1.0,1.0,3,0,0.019997429269484647,1.0,0.5,1.0,0,0,9.0,9.0,1.0,0.0,9.0,0.0,2.302585092994046,13.0,0.0,7.0,1,1.0
2741,followers_count,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,3,1,,,0.9512121034644093,0.999859821514024,3,1,1.0,1.0,0.5,1.0,0,0,1.0,0.0013736263736263737,-1.0,727.0,726.0,6.590301048196686,6.588926477533519,0.0,2928.0,2925.0,-1,-1.0
2741,friends_count,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,3,1,,,0.9574090538185825,0.9627964762446846,3,1,0.25690440440238577,1.0,0.5,1.0,0,0,9.0,0.009193054136874362,1.0,978.0,987.0,6.88653164253051,6.895682697747868,1.0,2567.0,2577.0,-1,-1.0
2741,statuses_count,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,3,0,,,0.7170648924623007,0.0,3,1,0.3516346101696187,1.0,0.5,1.0,0,0,94383.0,8.999141876430206,1.0,10487.0,104870.0,9.257987025443535,11.56048630239851,3.0,69.0,70.0,-1,-1.0
2762,followers_count,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,2,1,,,0.9512316111035797,0.986130947340624,3,1,1.0,1.0,0.5,1.0,0,0,9317.0,0.8999323867478025,-1.0,10352.0,1035.0,9.245031611766112,6.943122422819428,0.0,68.0,66.0,-1,-1.0
