row_idx,column_name,h1_plausible,h2_min_edit_distance,h2_is_obfuscation,h3_distribution_score,h4_coherence_score,h5_error_count,h5_codependent_flag,h6_column_importance,h7_mutability,h7_gain_direction,h7_comprehensibility,h8_is_sensitive,h8_is_majority_value,signal_C1,signal_C2,signal_C3,signal_C4,signal_C5,signal_C6,signal_C7,signal_C8,signal_C9,signal_C10,signal_C11,signal_C12,signal_C13,signal_C14,signal_C15,signal_C16,signal_C17,signal_C18,signal_C19,signal_C20,signal_C21,signal_C22,signal_C23,signal_C24,signal_C25,signal_C26,signal_C27,signal_C28,signal_C29,signal_C30,signal_C31,n_applicable,cell_signal_sum,cell_signal_ratio,row_signal_sum,intent_label,predicted_intent
9611,occupation,1,0.0,1.0,0.5333333333333333,0.0,1,0,0.5829324218970628,1.0,0.0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0.3333333333333333,3,-1,-1.0
9619,occupation,1,0.0,1.0,0.5333333333333333,0.02,1,0,0.5829324218970628,1.0,0.0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0.3333333333333333,7,-1,-1.0
9629,occupation,1,0.0,1.0,0.5333333333333333,0.0,1,0,0.5829324218970628,1.0,0.0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0.3333333333333333,4,-1,-1.0
9719,occupation,1,0.0,1.0,0.5333333333333333,0.0,1,0,0.5829324218970628,1.0,0.0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0.3333333333333333,2,-1,-1.0
9724,occupation,1,0.0,1.0,0.5333333333333333,0.0,1,0,0.5829324218970628,1.0,0.0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0.3333333333333333,3,-1,-1.0
9806,occupation,1,0.0,1.0,0.5333333333333333,0.0,1,0,0.5829324218970628,1.0,0.0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0.3333333333333333,2,-1,-1.0
9854,occupation,1,0.0,1.0,0.5333333333333333,0.0,2,0,0.5829324218970628,1.0,0.0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0.3333333333333333,5,-1,-1.0
9893,occupation,1,0.0,1.0,0.5333333333333333,0.02,1,0,0.5829324218970628,1.0,0.0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0.3333333333333333,8,-1,-1.0
9903,occupation,1,0.0,1.0,0.5333333333333333,0.0,1,0,0.5829324218970628,1.0,0.0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0.3333333333333333,7,-1,-1.0
9908,occupation,1,0.0,0.0,0.9333333333333333,0.16,2,0,0.5829324218970628,1.0,1.0,0.8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0.3333333333333333,5,1,-1.0
9912,occupation,1,0.0,1.0,0.5333333333333333,0.0,1,0,0.5829324218970628,1.0,0.0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0.3333333333333333,5,-1,-1.0
9917,occupation,1,0.0,1.0,0.5333333333333333,0.0,1,0,0.5829324218970628,1.0,0.0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0.3333333333333333,7,-1,-1.0
9971,occupation,1,0.0,1.0,0.5333333333333333,0.0,1,0,0.5829324218970628,1.0,0.0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0.3333333333333333,6,-1,-1.0
9980,occupation,1,0.0,1.0,0.5333333333333333,0.0,1,0,0.5829324218970628,1.0,0.0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0.3333333333333333,3,-1,-1.0
10256,occupation,1,0.0,1.0,0.5333333333333333,0.0,1,0,0.5829324218970628,1.0,0.0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0.3333333333333333,3,-1,-1.0
10310,occupation,1,0.0,1.0,0.5333333333333333,0.0,1,0,0.5829324218970628,1.0,0.0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0.3333333333333333,3,-1,-1.0
10355,occupation,1,0.0,1.0,0.5333333333333333,0.0,2,0,0.5829324218970628,1.0,0.0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0.3333333333333333,5,-1,-1.0
10371,occupation,1,0.0,1.0,0.5333333333333333,0.0,1,0,0.5829324218970628,1.0,0.0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0.3333333333333333,5,-1,-1.0
10480,occupation,1,0.0,1.0,0.5333333333333333,0.0,1,0,0.5829324218970628,1.0,0.0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0.3333333333333333,4,-1,-1.0
10486,occupation,1,0.0,1.0,0.5333333333333333,0.02,1,0,0.5829324218970628,1.0,0.0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0.3333333333333333,5,-1,-1.0
10519,occupation,1,0.0,0.0,0.2666666666666667,0.02,2,0,0.5829324218970628,1.0,1.0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0.0,6,1,1.0
10535,occupation,1,0.0,1.0,0.5333333333333333,0.0,1,0,0.5829324218970628,1.0,0.0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0.3333333333333333,6,-1,-1.0
10557,occupation,1,0.0,1.0,0.5333333333333333,0.0,1,0,0.5829324218970628,1.0,0.0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0.3333333333333333,5,-1,-1.0
10581,occupation,1,0.0,1.0,0.5333333333333333,0.0,2,0,0.5829324218970628,1.0,0.0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0.3333333333333333,2,-1,-1.0
10637,occupation,1,0.0,1.0,0.5333333333333333,0.0,1,0,0.5829324218970628,1.0,0.0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0.3333333333333333,6,-1,-1.0
10645,occupation,1,0.0,1.0,0.5333333333333333,0.0,1,0,0.5829324218970628,1.0,0.0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0.3333333333333333,5,-1,-1.0
10665,occupation,1,0.0,1.0,0.5333333333333333,0.0,1,0,0.5829324218970628,1.0,0.0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0.3333333333333333,4,-1,-1.0
10716,occupation,1,0.0,1.0,0.5333333333333333,0.0,1,0,0.5829324218970628,1.0,0.0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0.3333333333333333,5,-1,-1.0
10726,occupation,1,0.0,1.0,0.5333333333333333,0.56,1,0,0.5829324218970628,1.0,0.0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0.3333333333333333,3,-1,-1.0
10772,occupation,1,0.0,1.0,0.5333333333333333,0.0,1,0,0.5829324218970628,1.0,0.0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0.3333333333333333,5,-1,-1.0
10867,occupation,1,0.0,1.0,0.5333333333333333,0.0,1,0,0.5829324218970628,1.0,0.0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0.3333333333333333,5,-1,-1.0
10960,occupation,1,0.0,1.0,0.5333333333333333,0.0,1,0,0.5829324218970628,1.0,0.0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0.3333333333333333,4,-1,-1.0
11012,occupation,1,0.0,0.0,0.8666666666666667,0.04,2,0,0.5829324218970628,1.0,1.0,0.8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0.3333333333333333,6,1,-1.0
11060,occupation,1,0.0,1.0,0.5333333333333333,0.0,1,0,0.5829324218970628,1.0,0.0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0.3333333333333333,5,-1,-1.0
11136,occupation,1,0.0,1.0,0.5333333333333333,0.0,3,0,0.5829324218970628,1.0,0.0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0.3333333333333333,4,-1,-1.0
11356,occupation,1,0.0,1.0,0.5333333333333333,0.0,1,0,0.5829324218970628,1.0,0.0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0.3333333333333333,2,-1,-1.0
11404,occupation,1,0.0,1.0,0.5333333333333333,0.04,2,0,0.5829324218970628,1.0,0.0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0.3333333333333333,4,-1,-1.0
11418,occupation,1,0.0,1.0,0.5333333333333333,0.0,1,0,0.5829324218970628,1.0,0.0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0.3333333333333333,5,-1,-1.0
11420,occupation,1,0.0,1.0,0.5333333333333333,0.0,1,0,0.5829324218970628,1.0,0.0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0.3333333333333333,2,-1,-1.0
11533,occupation,1,0.0,1.0,0.5333333333333333,0.0,2,0,0.5829324218970628,1.0,0.0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0.3333333333333333,2,-1,-1.0
11550,occupation,1,0.0,1.0,0.5333333333333333,0.5,2,0,0.5829324218970628,1.0,0.0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0.3333333333333333,6,-1,-1.0
11554,occupation,1,0.0,1.0,0.5333333333333333,0.0,2,0,0.5829324218970628,1.0,0.0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0.3333333333333333,5,-1,-1.0
11636,occupation,1,0.0,0.0,0.19999999999999996,0.1,2,0,0.5829324218970628,1.0,1.0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0.0,3,1,1.0
11775,occupation,1,0.0,1.0,0.5333333333333333,0.0,1,0,0.5829324218970628,1.0,0.0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0.3333333333333333,8,-1,-1.0
11829,occupation,1,0.0,0.0,0.8666666666666667,0.02,2,0,0.5829324218970628,1.0,1.0,0.8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0.3333333333333333,5,1,-1.0
11918,occupation,1,0.0,1.0,0.5333333333333333,0.0,1,0,0.5829324218970628,1.0,0.0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0.3333333333333333,4,-1,-1.0
11987,occupation,1,0.0,0.0,0.2666666666666667,0.0,1,0,0.5829324218970628,1.0,1.0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0.0,7,1,-1.0
12021,occupation,1,0.0,1.0,0.5333333333333333,0.9,2,0,0.5829324218970628,1.0,0.0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0.3333333333333333,3,-1,-1.0
12080,occupation,1,0.0,1.0,0.5333333333333333,0.0,2,0,0.5829324218970628,1.0,0.0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0.3333333333333333,5,-1,-1.0
12131,occupation,1,0.0,1.0,0.5333333333333333,0.0,1,0,0.5829324218970628,1.0,0.0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0.3333333333333333,3,-1,-1.0
12148,occupation,1,0.0,1.0,0.5333333333333333,0.02,1,0,0.5829324218970628,1.0,0.0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0.3333333333333333,4,-1,-1.0
12192,occupation,1,0.0,1.0,0.5333333333333333,0.0,1,0,0.5829324218970628,1.0,0.0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0.3333333333333333,6,-1,-1.0
12200,occupation,1,0.0,1.0,0.5333333333333333,0.0,1,0,0.5829324218970628,1.0,0.0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0.3333333333333333,2,-1,-1.0
12351,occupation,1,0.0,1.0,0.5333333333333333,0.0,1,0,0.5829324218970628,1.0,0.0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0.3333333333333333,4,-1,-1.0
12473,occupation,1,0.0,1.0,0.5333333333333333,0.0,1,0,0.5829324218970628,1.0,0.0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0.3333333333333333,4,-1,-1.0
12480,occupation,1,0.0,1.0,0.5333333333333333,0.0,1,0,0.5829324218970628,1.0,0.0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0.3333333333333333,4,-1,-1.0
12525,occupation,1,0.0,1.0,0.5333333333333333,0.0,1,0,0.5829324218970628,1.0,0.0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0.3333333333333333,2,-1,-1.0
12544,occupation,1,0.0,1.0,0.5333333333333333,0.0,1,0,0.5829324218970628,1.0,0.0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0.3333333333333333,5,-1,-1.0
12554,occupation,1,0.0,1.0,0.5333333333333333,0.06,1,0,0.5829324218970628,1.0,0.0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0.3333333333333333,5,-1,-1.0
12657,occupation,1,0.0,1.0,0.5333333333333333,0.0,1,0,0.5829324218970628,1.0,0.0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0.3333333333333333,1,-1,-1.0
12740,occupation,1,0.0,1.0,0.5333333333333333,0.0,1,0,0.5829324218970628,1.0,0.0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0.3333333333333333,2,-1,-1.0
12754,occupation,1,0.0,1.0,0.5333333333333333,0.0,1,0,0.5829324218970628,1.0,0.0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0.3333333333333333,7,-1,-1.0
12813,occupation,1,0.0,1.0,0.5333333333333333,0.0,1,0,0.5829324218970628,1.0,0.0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0.3333333333333333,4,-1,-1.0
12925,occupation,1,0.0,1.0,0.5333333333333333,0.0,1,0,0.5829324218970628,1.0,0.0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0.3333333333333333,6,-1,-1.0
12954,occupation,1,0.0,1.0,0.5333333333333333,0.0,1,0,0.5829324218970628,1.0,0.0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0.3333333333333333,3,-1,-1.0
12981,occupation,1,0.0,1.0,0.5333333333333333,0.0,1,0,0.5829324218970628,1.0,0.0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0.3333333333333333,8,-1,-1.0
13072,occupation,1,0.0,1.0,0.5333333333333333,0.0,2,0,0.5829324218970628,1.0,0.0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0.3333333333333333,4,-1,-1.0
13109,occupation,1,0.0,1.0,0.5333333333333333,0.3,2,0,0.5829324218970628,1.0,0.0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0.3333333333333333,6,-1,-1.0
13143,occupation,1,0.0,1.0,0.5333333333333333,0.0,2,0,0.5829324218970628,1.0,0.0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0.3333333333333333,2,-1,-1.0
13161,occupation,1,0.0,1.0,0.5333333333333333,0.0,1,0,0.5829324218970628,1.0,0.0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0.3333333333333333,8,-1,-1.0
13237,occupation,1,0.0,1.0,0.5333333333333333,0.0,1,0,0.5829324218970628,1.0,0.0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0.3333333333333333,4,-1,-1.0
13335,occupation,1,0.0,1.0,0.5333333333333333,0.0,1,0,0.5829324218970628,1.0,0.0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0.3333333333333333,3,-1,-1.0
13493,occupation,1,0.0,0.0,0.9333333333333333,0.06,1,0,0.5829324218970628,1.0,1.0,0.8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0.3333333333333333,3,1,-1.0
13595,occupation,1,0.0,1.0,0.5333333333333333,0.0,1,0,0.5829324218970628,1.0,0.0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0.3333333333333333,6,-1,-1.0
13859,occupation,1,0.0,1.0,0.5333333333333333,0.0,1,0,0.5829324218970628,1.0,0.0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0.3333333333333333,7,-1,-1.0
13868,occupation,1,0.0,1.0,0.5333333333333333,0.0,1,0,0.5829324218970628,1.0,0.0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0.3333333333333333,5,-1,-1.0
13881,occupation,1,0.0,1.0,0.5333333333333333,0.0,1,0,0.5829324218970628,1.0,0.0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0.3333333333333333,4,-1,-1.0
13902,occupation,1,0.0,1.0,0.5333333333333333,0.0,1,0,0.5829324218970628,1.0,0.0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0.3333333333333333,2,-1,-1.0
13909,occupation,1,0.0,1.0,0.5333333333333333,0.0,1,0,0.5829324218970628,1.0,0.0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0.3333333333333333,6,-1,-1.0
13959,occupation,1,0.0,1.0,0.5333333333333333,0.0,1,0,0.5829324218970628,1.0,0.0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0.3333333333333333,3,-1,-1.0
13999,occupation,1,0.0,1.0,0.5333333333333333,0.0,1,0,0.5829324218970628,1.0,0.0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0.3333333333333333,5,-1,-1.0
14013,occupation,1,0.0,1.0,0.5333333333333333,0.0,1,0,0.5829324218970628,1.0,0.0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0.3333333333333333,5,-1,-1.0
14044,occupation,1,0.0,1.0,0.5333333333333333,0.0,2,0,0.5829324218970628,1.0,0.0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0.3333333333333333,3,-1,-1.0
14066,occupation,1,0.0,1.0,0.5333333333333333,0.0,1,0,0.5829324218970628,1.0,0.0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0.3333333333333333,6,-1,-1.0
14069,occupation,1,0.0,0.0,0.4666666666666667,0.02,2,0,0.5829324218970628,1.0,0.0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0.0,5,1,-1.0
14289,occupation,1,0.0,1.0,0.5333333333333333,0.0,1,0,0.5829324218970628,1.0,0.0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0.3333333333333333,5,-1,-1.0
14335,occupation,1,0.0,1.0,0.5333333333333333,0.0,1,0,0.5829324218970628,1.0,0.0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0.3333333333333333,2,-1,-1.0
14375,occupation,1,0.0,1.0,0.5333333333333333,0.0,1,0,0.5829324218970628,1.0,0.0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0.3333333333333333,7,-1,-1.0
14422,occupation,1,0.0,1.0,0.5333333333333333,0.0,3,0,0.5829324218970628,1.0,0.0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0.3333333333333333,5,-1,-1.0
14454,occupation,1,0.0,1.0,0.5333333333333333,0.0,1,0,0.5829324218970628,1.0,0.0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0.3333333333333333,5,-1,-1.0
14521,occupation,1,0.0,1.0,0.5333333333333333,0.0,1,0,0.5829324218970628,1.0,0.0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0.3333333333333333,6,-1,-1.0
14531,occupation,1,0.0,0.0,0.2666666666666667,0.02,2,0,0.5829324218970628,1.0,1.0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0.0,4,1,1.0
14574,occupation,1,0.0,1.0,0.5333333333333333,0.0,1,0,0.5829324218970628,1.0,0.0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0.3333333333333333,4,-1,-1.0
14584,occupation,1,0.0,1.0,0.5333333333333333,0.0,3,0,0.5829324218970628,1.0,0.0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0.3333333333333333,5,-1,-1.0
