row_idx,column_name,h1_plausible,h2_min_edit_distance,h2_is_obfuscation,h3_distribution_score,h4_coherence_score,h5_error_count,h5_codependent_flag,h6_column_importance,h7_mutability,h7_gain_direction,h7_comprehensibility,h8_is_sensitive,h8_is_majority_value,stat_change_magnitude,stat_relative_change,stat_change_direction,stat_original_magnitude,stat_new_magnitude,stat_original_log,stat_new_log,stat_feature_name_encoded,stat_original_value_encoded,stat_new_value_encoded,intent_label,predicted_intent
6150,relationship,1,0.0,0.0,0.16666666666666663,0.0,2,0,0.3586903734706354,1.0,0.5,0.8,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,2.0,-1,-1.0
6333,relationship,1,0.0,0.0,0.8333333333333334,0.42,2,0,0.3586903734706354,1.0,0.5,0.8,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,1.0,-1,-1.0
6460,relationship,1,0.0,0.0,0.8333333333333334,0.86,1,0,0.3586903734706354,1.0,0.5,0.8,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,1.0,-1,-1.0
6539,relationship,1,0.0,0.0,0.8333333333333334,0.66,1,0,0.3586903734706354,1.0,0.5,0.8,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,1.0,-1,-1.0
6714,relationship,1,0.0,0.0,0.8333333333333334,0.8,2,1,0.3586903734706354,1.0,0.5,0.8,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,1.0,-1,1.0
6749,relationship,1,0.0,0.0,0.8333333333333334,0.52,1,0,0.3586903734706354,1.0,0.5,0.8,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,1.0,-1,-1.0
6943,relationship,1,0.0,0.0,0.8333333333333334,0.44,1,0,0.3586903734706354,1.0,0.5,0.8,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,1.0,-1,-1.0
7114,relationship,1,0.0,0.0,0.6666666666666667,0.78,2,0,0.3586903734706354,1.0,0.5,0.8,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,3.0,-1,-1.0
7164,relationship,1,0.0,0.0,0.8333333333333334,0.52,3,0,0.3586903734706354,1.0,0.5,0.8,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,1.0,-1,1.0
7192,relationship,1,0.0,0.0,0.8333333333333334,0.38,1,0,0.3586903734706354,1.0,0.5,0.8,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,1.0,-1,-1.0
7197,relationship,1,0.0,0.0,0.6666666666666667,0.74,2,0,0.3586903734706354,1.0,0.5,0.8,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,3.0,-1,-1.0
7287,relationship,1,0.0,0.0,0.16666666666666663,0.04,2,0,0.3586903734706354,1.0,0.5,0.8,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,2.0,-1,-1.0
7311,relationship,1,0.0,0.0,0.5,0.02,1,0,0.3586903734706354,1.0,0.5,0.8,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,4.0,-1,-1.0
7443,relationship,1,0.0,0.0,0.5,0.54,1,0,0.3586903734706354,1.0,0.5,0.8,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,4.0,-1,-1.0
7532,relationship,1,0.0,0.0,0.6666666666666667,0.2,1,0,0.3586903734706354,1.0,0.5,0.8,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,3.0,-1,-1.0
7559,relationship,1,0.0,0.0,0.8333333333333334,0.54,1,0,0.3586903734706354,1.0,0.5,0.8,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,1.0,-1,-1.0
7683,relationship,1,0.0,0.0,0.5,0.16,1,0,0.3586903734706354,1.0,0.5,0.8,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,4.0,-1,-1.0
7739,relationship,1,0.0,0.0,0.8333333333333334,0.52,1,0,0.3586903734706354,1.0,0.5,0.8,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,1.0,-1,-1.0
7818,relationship,1,0.0,0.0,0.5,0.14,1,0,0.3586903734706354,1.0,0.5,0.8,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,4.0,-1,-1.0
7826,relationship,1,0.0,0.0,1.0,0.0,2,1,0.3586903734706354,1.0,0.5,0.8,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,0.0,-1,-1.0
8281,relationship,1,0.0,0.0,0.8333333333333334,0.56,2,0,0.3586903734706354,1.0,0.5,0.8,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,1.0,-1,-1.0
8371,relationship,1,0.0,0.0,0.8333333333333334,0.2,1,0,0.3586903734706354,1.0,0.5,0.8,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,1.0,-1,-1.0
8377,relationship,1,0.0,0.0,0.5,0.68,3,0,0.3586903734706354,1.0,0.5,0.8,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,4.0,-1,1.0
8414,relationship,1,0.0,0.0,0.6666666666666667,0.22,1,0,0.3586903734706354,1.0,0.5,0.8,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,3.0,-1,-1.0
8500,relationship,1,0.0,0.0,0.6666666666666667,0.2,1,0,0.3586903734706354,1.0,0.5,0.8,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,3.0,-1,-1.0
8528,relationship,1,0.0,0.0,0.6666666666666667,0.02,2,0,0.3586903734706354,1.0,0.5,0.8,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,3.0,-1,-1.0
8673,relationship,1,0.0,0.0,0.5,0.22,1,0,0.3586903734706354,1.0,0.5,0.8,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,4.0,-1,-1.0
8710,relationship,1,0.0,0.0,0.8333333333333334,0.64,2,0,0.3586903734706354,1.0,0.5,0.8,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,1.0,-1,-1.0
9164,relationship,1,0.0,0.0,0.8333333333333334,0.14,3,1,0.3586903734706354,1.0,0.5,0.8,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,1.0,-1,1.0
9326,relationship,1,0.0,0.0,0.8333333333333334,0.68,1,0,0.3586903734706354,1.0,0.5,0.8,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,1.0,-1,-1.0
9423,relationship,1,0.0,0.0,0.8333333333333334,0.4,1,0,0.3586903734706354,1.0,0.5,0.8,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,1.0,-1,-1.0
9535,relationship,1,0.0,0.0,0.6666666666666667,0.04,1,0,0.3586903734706354,1.0,0.5,0.8,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,3.0,-1,-1.0
9672,relationship,1,0.0,0.0,0.6666666666666667,0.1,2,1,0.3586903734706354,1.0,0.5,0.8,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,5.0,3.0,-1,-1.0
9685,relationship,1,0.0,0.0,0.5,0.28,1,0,0.3586903734706354,1.0,0.5,0.8,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,4.0,-1,-1.0
9798,relationship,1,0.0,0.0,0.8333333333333334,0.6,1,0,0.3586903734706354,1.0,0.5,0.8,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,1.0,-1,
9854,relationship,1,0.0,0.0,0.5,0.34,1,0,0.3586903734706354,1.0,0.5,0.8,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,4.0,-1,-1.0
9875,relationship,1,0.0,0.0,0.5,0.06,1,0,0.3586903734706354,1.0,0.5,0.8,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,4.0,-1,-1.0
9980,relationship,1,0.0,0.0,0.8333333333333334,0.42,1,0,0.3586903734706354,1.0,0.5,0.8,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,1.0,-1,-1.0
10120,relationship,1,0.0,0.0,0.8333333333333334,0.72,1,0,0.3586903734706354,1.0,0.5,0.8,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,1.0,-1,-1.0
10198,relationship,1,0.0,0.0,0.6666666666666667,0.02,1,0,0.3586903734706354,1.0,0.5,0.8,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,3.0,-1,-1.0
10212,relationship,1,0.0,0.0,0.6666666666666667,0.84,1,0,0.3586903734706354,1.0,0.5,0.8,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,3.0,-1,-1.0
10417,relationship,1,0.0,0.0,0.16666666666666663,0.16,1,0,0.3586903734706354,1.0,0.5,0.8,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,2.0,-1,-1.0
10549,relationship,1,0.0,0.0,0.6666666666666667,0.22,2,0,0.3586903734706354,1.0,0.5,0.8,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,3.0,-1,-1.0
10894,relationship,1,0.0,0.0,0.8333333333333334,0.36,2,0,0.3586903734706354,1.0,0.5,0.8,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,1.0,-1,-1.0
11037,relationship,1,0.0,0.0,0.8333333333333334,0.64,2,0,0.3586903734706354,1.0,0.5,0.8,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,1.0,-1,-1.0
11041,relationship,1,0.0,0.0,0.16666666666666663,0.0,1,0,0.3586903734706354,1.0,0.5,0.8,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,2.0,-1,-1.0
11064,relationship,1,0.0,0.0,0.6666666666666667,0.44,2,0,0.3586903734706354,1.0,0.5,0.8,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,3.0,-1,-1.0
11169,relationship,1,0.0,0.0,0.6666666666666667,0.22,1,0,0.3586903734706354,1.0,0.5,0.8,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,3.0,-1,-1.0
11283,relationship,1,0.0,0.0,0.6666666666666667,0.14,2,0,0.3586903734706354,1.0,0.5,0.8,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,3.0,-1,-1.0
11294,relationship,1,0.0,0.0,0.5,0.2,2,0,0.3586903734706354,1.0,0.5,0.8,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,4.0,-1,-1.0
11438,relationship,1,0.0,0.0,0.8333333333333334,0.26,1,0,0.3586903734706354,1.0,0.5,0.8,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,1.0,-1,-1.0
11478,relationship,1,0.0,0.0,0.5,0.12,1,0,0.3586903734706354,1.0,0.5,0.8,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,4.0,-1,-1.0
11542,relationship,1,0.0,0.0,0.5,0.38,2,0,0.3586903734706354,1.0,0.5,0.8,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,4.0,-1,-1.0
11648,relationship,1,0.0,0.0,0.5,0.36,1,0,0.3586903734706354,1.0,0.5,0.8,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,4.0,-1,-1.0
11656,relationship,1,0.0,0.0,0.6666666666666667,0.04,1,0,0.3586903734706354,1.0,0.5,0.8,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,3.0,-1,-1.0
11699,relationship,1,0.0,0.0,0.5,0.48,1,0,0.3586903734706354,1.0,0.5,0.8,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,4.0,-1,-1.0
11708,relationship,1,0.0,0.0,0.8333333333333334,0.64,2,0,0.3586903734706354,1.0,0.5,0.8,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,1.0,-1,-1.0
11900,relationship,1,0.0,0.0,0.8333333333333334,0.58,1,0,0.3586903734706354,1.0,0.5,0.8,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,1.0,-1,-1.0
12047,relationship,1,0.0,0.0,0.6666666666666667,0.44,1,0,0.3586903734706354,1.0,0.5,0.8,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,3.0,-1,-1.0
12066,relationship,1,0.0,0.0,0.5,0.26,3,0,0.3586903734706354,1.0,0.5,0.8,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,4.0,-1,-1.0
12492,relationship,1,0.0,0.0,0.8333333333333334,0.66,2,0,0.3586903734706354,1.0,0.5,0.8,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,1.0,-1,-1.0
12543,relationship,1,0.0,0.0,0.5,0.22,2,1,0.3586903734706354,1.0,0.5,0.8,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,4.0,-1,-1.0
12551,relationship,1,0.0,0.0,0.6666666666666667,0.1,1,0,0.3586903734706354,1.0,0.5,0.8,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,3.0,-1,-1.0
12624,relationship,1,0.0,0.0,0.6666666666666667,0.1,1,0,0.3586903734706354,1.0,0.5,0.8,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,3.0,-1,-1.0
12635,relationship,1,0.0,0.0,0.5,0.16,1,0,0.3586903734706354,1.0,0.5,0.8,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,4.0,-1,-1.0
12678,relationship,1,0.0,0.0,0.8333333333333334,0.52,1,0,0.3586903734706354,1.0,0.5,0.8,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,1.0,-1,-1.0
12800,relationship,1,0.0,0.0,0.16666666666666663,0.0,3,0,0.3586903734706354,1.0,0.5,0.8,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,2.0,-1,-1.0
12858,relationship,1,0.0,0.0,0.5,0.24,1,0,0.3586903734706354,1.0,0.5,0.8,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,4.0,-1,-1.0
12900,relationship,1,0.0,0.0,0.33333333333333337,0.9,2,0,0.3586903734706354,1.0,0.5,0.8,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,5.0,-1,-1.0
12994,relationship,1,0.0,0.0,0.8333333333333334,0.84,2,0,0.3586903734706354,1.0,0.5,0.8,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,1.0,-1,-1.0
13064,relationship,1,0.0,0.0,0.6666666666666667,0.08,1,0,0.3586903734706354,1.0,0.5,0.8,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,3.0,-1,-1.0
13114,relationship,1,0.0,0.0,0.6666666666666667,0.32,1,0,0.3586903734706354,1.0,0.5,0.8,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,3.0,-1,-1.0
13193,relationship,1,0.0,0.0,0.8333333333333334,0.4,1,0,0.3586903734706354,1.0,0.5,0.8,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,1.0,-1,-1.0
13325,relationship,1,0.0,0.0,1.0,0.82,1,0,0.3586903734706354,1.0,0.5,0.8,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,0.0,-1,-1.0
13435,relationship,1,0.0,0.0,0.8333333333333334,0.32,1,0,0.3586903734706354,1.0,0.5,0.8,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,1.0,-1,-1.0
13647,relationship,1,0.0,0.0,0.8333333333333334,0.14,1,0,0.3586903734706354,1.0,0.5,0.8,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,1.0,-1,-1.0
13724,relationship,1,0.0,0.0,0.5,0.16,2,0,0.3586903734706354,1.0,0.5,0.8,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,4.0,-1,-1.0
13741,relationship,1,0.0,0.0,0.6666666666666667,0.52,2,0,0.3586903734706354,1.0,0.5,0.8,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,3.0,-1,-1.0
13762,relationship,1,0.0,0.0,0.6666666666666667,0.56,2,0,0.3586903734706354,1.0,0.5,0.8,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,3.0,-1,-1.0
13856,relationship,1,0.0,0.0,0.8333333333333334,0.38,1,0,0.3586903734706354,1.0,0.5,0.8,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,1.0,-1,-1.0
14015,relationship,1,0.0,0.0,0.8333333333333334,0.46,1,0,0.3586903734706354,1.0,0.5,0.8,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,1.0,-1,-1.0
14018,relationship,1,0.0,0.0,0.8333333333333334,0.94,1,0,0.3586903734706354,1.0,0.5,0.8,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,1.0,-1,-1.0
14194,relationship,1,0.0,0.0,0.16666666666666663,0.08,1,0,0.3586903734706354,1.0,0.5,0.8,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,2.0,-1,-1.0
14726,relationship,1,0.0,0.0,0.8333333333333334,0.52,1,0,0.3586903734706354,1.0,0.5,0.8,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,1.0,-1,-1.0
15315,relationship,1,0.0,0.0,0.6666666666666667,0.46,2,0,0.3586903734706354,1.0,0.5,0.8,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,3.0,-1,-1.0
15337,relationship,1,0.0,0.0,1.0,0.94,2,0,0.3586903734706354,1.0,0.5,0.8,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,0.0,-1,-1.0
15472,relationship,1,0.0,0.0,0.8333333333333334,0.42,2,0,0.3586903734706354,1.0,0.5,0.8,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,1.0,-1,-1.0
15623,relationship,1,0.0,0.0,0.8333333333333334,0.68,1,0,0.3586903734706354,1.0,0.5,0.8,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,1.0,-1,-1.0
15653,relationship,1,0.0,0.0,0.6666666666666667,0.56,1,0,0.3586903734706354,1.0,0.5,0.8,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,3.0,-1,-1.0
15670,relationship,1,0.0,0.0,0.8333333333333334,0.62,3,0,0.3586903734706354,1.0,0.5,0.8,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,1.0,-1,1.0
15739,relationship,1,0.0,0.0,0.6666666666666667,0.66,2,0,0.3586903734706354,1.0,0.5,0.8,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,3.0,-1,-1.0
15938,relationship,1,0.0,0.0,0.8333333333333334,0.16,2,0,0.3586903734706354,1.0,0.5,0.8,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,1.0,-1,-1.0
15958,relationship,1,0.0,0.0,0.5,0.6,1,0,0.3586903734706354,1.0,0.5,0.8,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,4.0,-1,-1.0
16247,relationship,1,0.0,0.0,0.6666666666666667,0.26,1,0,0.3586903734706354,1.0,0.5,0.8,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,3.0,-1,-1.0
16314,relationship,1,0.0,0.0,1.0,0.0,2,1,0.3586903734706354,1.0,0.5,0.8,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,0.0,-1,-1.0
16577,relationship,1,0.0,0.0,0.5,0.58,1,0,0.3586903734706354,1.0,0.5,0.8,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,4.0,-1,-1.0
16718,relationship,1,0.0,0.0,0.6666666666666667,0.26,1,0,0.3586903734706354,1.0,0.5,0.8,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,3.0,-1,-1.0
16763,relationship,1,0.0,0.0,0.6666666666666667,0.54,1,0,0.3586903734706354,1.0,0.5,0.8,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,3.0,-1,-1.0
16831,relationship,1,0.0,0.0,0.5,0.22,1,0,0.3586903734706354,1.0,0.5,0.8,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,4.0,-1,-1.0
17008,relationship,1,0.0,0.0,0.6666666666666667,0.7,1,0,0.3586903734706354,1.0,0.5,0.8,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,3.0,-1,-1.0
17087,relationship,1,0.0,0.0,0.8333333333333334,0.84,1,0,0.3586903734706354,1.0,0.5,0.8,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,1.0,-1,-1.0
17147,relationship,1,0.0,0.0,0.6666666666666667,0.86,1,0,0.3586903734706354,1.0,0.5,0.8,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,3.0,-1,-1.0
17229,relationship,1,0.0,0.0,0.8333333333333334,0.58,1,0,0.3586903734706354,1.0,0.5,0.8,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,1.0,-1,-1.0
17255,relationship,1,0.0,0.0,0.16666666666666663,0.14,2,0,0.3586903734706354,1.0,0.5,0.8,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,2.0,-1,-1.0
17270,relationship,1,0.0,0.0,0.5,0.26,1,0,0.3586903734706354,1.0,0.5,0.8,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,4.0,-1,-1.0
17582,relationship,1,0.0,0.0,0.8333333333333334,0.34,1,0,0.3586903734706354,1.0,0.5,0.8,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,1.0,-1,-1.0
17813,relationship,1,0.0,0.0,0.8333333333333334,0.42,2,0,0.3586903734706354,1.0,0.5,0.8,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,1.0,-1,-1.0
17880,relationship,1,0.0,0.0,0.6666666666666667,0.44,2,0,0.3586903734706354,1.0,0.5,0.8,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,3.0,-1,-1.0
18033,relationship,1,0.0,0.0,0.6666666666666667,0.0,1,0,0.3586903734706354,1.0,0.5,0.8,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,3.0,-1,-1.0
18102,relationship,1,0.0,0.0,0.6666666666666667,0.1,1,0,0.3586903734706354,1.0,0.5,0.8,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,3.0,-1,-1.0
18127,relationship,1,0.0,0.0,0.8333333333333334,0.08,1,0,0.3586903734706354,1.0,0.5,0.8,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,1.0,-1,-1.0
18289,relationship,1,0.0,0.0,0.5,0.02,2,0,0.3586903734706354,1.0,0.5,0.8,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,4.0,-1,-1.0
18341,relationship,1,0.0,0.0,0.5,0.48,3,1,0.3586903734706354,1.0,0.5,0.8,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,4.0,-1,1.0
18343,relationship,1,0.0,0.0,0.8333333333333334,0.36,1,0,0.3586903734706354,1.0,0.5,0.8,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,1.0,-1,-1.0
18482,relationship,1,0.0,0.0,0.8333333333333334,0.08,2,0,0.3586903734706354,1.0,0.5,0.8,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,-1,
18559,relationship,1,0.0,0.0,0.6666666666666667,0.98,2,0,0.3586903734706354,1.0,0.5,0.8,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,3.0,-1,-1.0
18744,relationship,1,0.0,0.0,0.5,0.28,1,0,0.3586903734706354,1.0,0.5,0.8,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,4.0,-1,-1.0
19005,relationship,1,0.0,0.0,0.8333333333333334,0.42,2,0,0.3586903734706354,1.0,0.5,0.8,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,1.0,-1,-1.0
19018,relationship,1,0.0,0.0,0.8333333333333334,0.42,1,0,0.3586903734706354,1.0,0.5,0.8,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,1.0,-1,-1.0
19208,relationship,1,0.0,0.0,0.8333333333333334,0.12,2,0,0.3586903734706354,1.0,0.5,0.8,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,1.0,-1,-1.0
19262,relationship,1,0.0,0.0,0.6666666666666667,0.6,1,0,0.3586903734706354,1.0,0.5,0.8,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,3.0,-1,-1.0
19325,relationship,1,0.0,0.0,0.8333333333333334,0.34,2,0,0.3586903734706354,1.0,0.5,0.8,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,1.0,-1,-1.0
19351,relationship,1,0.0,0.0,0.5,0.06,1,0,0.3586903734706354,1.0,0.5,0.8,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,4.0,-1,-1.0
19353,relationship,1,0.0,0.0,0.16666666666666663,0.02,1,0,0.3586903734706354,1.0,0.5,0.8,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,2.0,-1,-1.0
19616,relationship,1,0.0,0.0,0.5,0.28,2,0,0.3586903734706354,1.0,0.5,0.8,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,4.0,-1,-1.0
19710,relationship,1,0.0,0.0,0.8333333333333334,0.24,1,0,0.3586903734706354,1.0,0.5,0.8,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,1.0,-1,-1.0
19731,relationship,1,0.0,0.0,0.8333333333333334,0.72,2,0,0.3586903734706354,1.0,0.5,0.8,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,1.0,-1,-1.0
19816,relationship,1,0.0,0.0,0.6666666666666667,0.88,1,0,0.3586903734706354,1.0,0.5,0.8,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,3.0,-1,-1.0
19844,relationship,1,0.0,0.0,0.5,0.26,1,0,0.3586903734706354,1.0,0.5,0.8,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,4.0,-1,-1.0
19919,relationship,1,0.0,0.0,0.16666666666666663,0.04,1,0,0.3586903734706354,1.0,0.5,0.8,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,2.0,-1,-1.0
