item_id,dataset_source,title,search_query,marketplace,category,condition,price,currency,seller_username,seller_feedback_pct,seller_feedback_score,item_location,item_location_city,n_images,description_length,returns_accepted,return_period_days,spec_brand,spec_upc,spec_ean,spec_mpn,spec_model,spec_type,spec_style,has_detail
v1|315275581073|615064288705,shoes_watches,UK Crocs Classic Sandal Clogs Lightweight Beach Slip Shoes Slipper Size Hot Sell,Adidas Yeezy Boost 350 V2,EBAY_GB,,New with box,79.0,GBP,alf_sports,100.0,437.0,GB,,7.0,594.0,False,30.0,Nike,0711719564775,DoesNotApply,MQD83ZM/A,New Balance 550,Trainer,Sneaker,True
v1|267643893642|0,shoes_watches,UK Crocs Classic Sandal Clogs Lightweight Beach Slip Shoes Slipper Size Hot Sell,Adidas Yeezy Boost 350 V2,EBAY_GB,,New with box,79.0,GBP,alf_sports,100.0,437.0,GB,,7.0,594.0,False,30.0,Nike,0711719564775,DoesNotApply,MQD83ZM/A,New Balance 550,Trainer,Sneaker,True
v1|205608285176|0,shoes_watches,UK Crocs Classic Sandal Clogs Lightweight Beach Slip Shoes Slipper Size Hot Sell,Adidas Yeezy Boost 350 V2,EBAY_GB,,New with box,79.0,GBP,alf_sports,100.0,437.0,GB,,7.0,594.0,False,30.0,Nike,0711719564775,DoesNotApply,MQD83ZM/A,New Balance 550,Trainer,Sneaker,True
v1|257464197657|0,shoes_watches,UK Crocs Classic Sandal Clogs Lightweight Beach Slip Shoes Slipper Size Hot Sell,Adidas Yeezy Boost 350 V2,EBAY_GB,,New with box,79.0,GBP,alf_sports,100.0,437.0,GB,,7.0,594.0,False,30.0,Nike,0711719564775,DoesNotApply,MQD83ZM/A,New Balance 550,Trainer,Sneaker,True
v1|397109516762|0,shoes_watches,UK Crocs Classic Sandal Clogs Lightweight Beach Slip Shoes Slipper Size Hot Sell,Adidas Yeezy Boost 350 V2,EBAY_GB,,New with box,79.0,GBP,alf_sports,100.0,437.0,GB,,7.0,594.0,False,30.0,Nike,0711719564775,DoesNotApply,MQD83ZM/A,New Balance 550,Trainer,Sneaker,True
v1|406804400466|0,shoes_watches,UK Crocs Classic Sandal Clogs Lightweight Beach Slip Shoes Slipper Size Hot Sell,Adidas Yeezy Boost 350 V2,EBAY_GB,,New with box,79.0,GBP,alf_sports,100.0,437.0,GB,,7.0,594.0,False,30.0,Nike,0711719564775,DoesNotApply,MQD83ZM/A,New Balance 550,Trainer,Sneaker,True
v1|256904260433|0,shoes_watches,UK Crocs Classic Sandal Clogs Lightweight Beach Slip Shoes Slipper Size Hot Sell,Adidas Yeezy Boost 350 V2,EBAY_GB,,New with box,79.0,GBP,alf_sports,100.0,437.0,GB,,7.0,594.0,False,30.0,Nike,0711719564775,DoesNotApply,MQD83ZM/A,New Balance 550,Trainer,Sneaker,True
v1|127816667640|0,shoes_watches,Apple AirPods Pro Bluetooth In-Ear-Kopfhörer - Weiß (2nd Generation),Adidas Yeezy Boost 350 V2,EBAY_DE,,Neu mit Karton,100.0,EUR,barty87,100.0,495.0,DE,,6.0,1365.0,False,14.0,The North Face,0194252388532,nichtzutreffend,Trifft nicht zu,The North Face Nuptse,Sunglasses,Puffer Jacket,True
v1|358459974025|0,shoes_watches,Apple AirPods Pro Bluetooth In-Ear-Kopfhörer - Weiß (2nd Generation),Adidas Yeezy Boost 350 V2,EBAY_DE,,Neu mit Karton,100.0,EUR,barty87,100.0,495.0,DE,,6.0,1365.0,False,14.0,The North Face,0194252388532,nichtzutreffend,Trifft nicht zu,The North Face Nuptse,Sunglasses,Puffer Jacket,True
v1|397692078410|0,shoes_watches,Apple AirPods Pro Bluetooth In-Ear-Kopfhörer - Weiß (2nd Generation),Adidas Yeezy Boost 350 V2,EBAY_DE,,Neu mit Karton,100.0,EUR,barty87,100.0,495.0,DE,,6.0,1365.0,False,14.0,The North Face,0194252388532,nichtzutreffend,Trifft nicht zu,The North Face Nuptse,Sunglasses,Puffer Jacket,True
v1|227256014192|0,shoes_watches,Apple AirPods Pro Bluetooth In-Ear-Kopfhörer - Weiß (2nd Generation),Adidas Yeezy Boost 350 V2,EBAY_DE,,Neu mit Karton,100.0,EUR,barty87,100.0,495.0,DE,,6.0,1365.0,False,14.0,The North Face,0194252388532,nichtzutreffend,Trifft nicht zu,The North Face Nuptse,Sunglasses,Puffer Jacket,True
v1|306889861159|0,shoes_watches,Apple AirPods Pro Bluetooth In-Ear-Kopfhörer - Weiß (2nd Generation),Adidas Yeezy Boost 350 V2,EBAY_DE,,Neu mit Karton,100.0,EUR,barty87,100.0,495.0,DE,,6.0,1365.0,False,14.0,The North Face,0194252388532,nichtzutreffend,Trifft nicht zu,The North Face Nuptse,Sunglasses,Puffer Jacket,True
v1|358232039270|0,shoes_watches,Apple AirPods Pro Bluetooth In-Ear-Kopfhörer - Weiß (2nd Generation),Adidas Yeezy Boost 350 V2,EBAY_DE,,Neu mit Karton,100.0,EUR,barty87,100.0,495.0,DE,,6.0,1365.0,False,14.0,The North Face,0194252388532,nichtzutreffend,Trifft nicht zu,The North Face Nuptse,Sunglasses,Puffer Jacket,True
v1|358410668567|0,shoes_watches,Apple AirPods Pro Bluetooth In-Ear-Kopfhörer - Weiß (2nd Generation),Adidas Yeezy Boost 350 V2,EBAY_DE,,Neu mit Karton,100.0,EUR,barty87,100.0,495.0,DE,,6.0,1365.0,False,14.0,The North Face,0194252388532,nichtzutreffend,Trifft nicht zu,The North Face Nuptse,Sunglasses,Puffer Jacket,True
v1|236762564072|0,shoes_watches,Apple AirPods Pro Bluetooth In-Ear-Kopfhörer - Weiß (2nd Generation),Adidas Yeezy Boost 350 V2,EBAY_DE,,Neu mit Karton,100.0,EUR,barty87,100.0,495.0,DE,,6.0,1365.0,False,14.0,The North Face,0194252388532,nichtzutreffend,Trifft nicht zu,The North Face Nuptse,Sunglasses,Puffer Jacket,True
v1|366336950048|0,shoes_watches,Apple AirPods Pro Bluetooth In-Ear-Kopfhörer - Weiß (2nd Generation),Adidas Yeezy Boost 350 V2,EBAY_DE,,Neu mit Karton,100.0,EUR,barty87,100.0,495.0,DE,,6.0,1365.0,False,14.0,The North Face,0194252388532,nichtzutreffend,Trifft nicht zu,The North Face Nuptse,Sunglasses,Puffer Jacket,True
v1|317856416461|0,shoes_watches,Apple AirPods Pro Bluetooth In-Ear-Kopfhörer - Weiß (2nd Generation),Adidas Yeezy Boost 350 V2,EBAY_DE,,Neu mit Karton,100.0,EUR,barty87,100.0,495.0,DE,,6.0,1365.0,False,14.0,The North Face,0194252388532,nichtzutreffend,Trifft nicht zu,The North Face Nuptse,Sunglasses,Puffer Jacket,True
v1|318166280716|0,shoes_watches,Apple AirPods Pro Bluetooth In-Ear-Kopfhörer - Weiß (2nd Generation),Adidas Yeezy Boost 350 V2,EBAY_DE,,Neu mit Karton,100.0,EUR,barty87,100.0,495.0,DE,,6.0,1365.0,False,14.0,The North Face,0194252388532,nichtzutreffend,Trifft nicht zu,The North Face Nuptse,Sunglasses,Puffer Jacket,True
v1|198107754598|0,shoes_watches,Apple AirPods Pro Bluetooth In-Ear-Kopfhörer - Weiß (2nd Generation),Adidas Yeezy Boost 350 V2,EBAY_DE,,Neu mit Karton,100.0,EUR,barty87,100.0,495.0,DE,,6.0,1365.0,False,14.0,The North Face,0194252388532,nichtzutreffend,Trifft nicht zu,The North Face Nuptse,Sunglasses,Puffer Jacket,True
v1|267637655654|0,shoes_watches,Apple AirPods Pro Bluetooth In-Ear-Kopfhörer - Weiß (2nd Generation),Adidas Yeezy Boost 350 V2,EBAY_DE,,Neu mit Karton,100.0,EUR,barty87,100.0,495.0,DE,,6.0,1365.0,False,14.0,The North Face,0194252388532,nichtzutreffend,Trifft nicht zu,The North Face Nuptse,Sunglasses,Puffer Jacket,True
v1|188184825695|0,shoes_watches,Apple AirPods Pro Bluetooth In-Ear-Kopfhörer - Weiß (2nd Generation),Adidas Yeezy Boost 350 V2,EBAY_DE,,Neu mit Karton,100.0,EUR,barty87,100.0,495.0,DE,,6.0,1365.0,False,14.0,The North Face,0194252388532,nichtzutreffend,Trifft nicht zu,The North Face Nuptse,Sunglasses,Puffer Jacket,True
v1|127644800306|0,shoes_watches,Apple AirPods Pro Bluetooth In-Ear-Kopfhörer - Weiß (2nd Generation),Adidas Yeezy Boost 350 V2,EBAY_DE,,Neu mit Karton,100.0,EUR,barty87,100.0,495.0,DE,,6.0,1365.0,False,14.0,The North Face,0194252388532,nichtzutreffend,Trifft nicht zu,The North Face Nuptse,Sunglasses,Puffer Jacket,True
v1|358051656343|0,shoes_watches,Apple AirPods Pro Bluetooth In-Ear-Kopfhörer - Weiß (2nd Generation),Adidas Yeezy Boost 350 V2,EBAY_DE,,Neu mit Karton,100.0,EUR,barty87,100.0,495.0,DE,,6.0,1365.0,False,14.0,The North Face,0194252388532,nichtzutreffend,Trifft nicht zu,The North Face Nuptse,Sunglasses,Puffer Jacket,True
v1|397472976386|0,shoes_watches,Apple AirPods Pro Bluetooth In-Ear-Kopfhörer - Weiß (2nd Generation),Adidas Yeezy Boost 350 V2,EBAY_DE,,Neu mit Karton,100.0,EUR,barty87,100.0,495.0,DE,,6.0,1365.0,False,14.0,The North Face,0194252388532,nichtzutreffend,Trifft nicht zu,The North Face Nuptse,Sunglasses,Puffer Jacket,True
v1|178058433670|0,shoes_watches,Apple AirPods Pro Bluetooth In-Ear-Kopfhörer - Weiß (2nd Generation),Adidas Yeezy Boost 350 V2,EBAY_DE,,Neu mit Karton,100.0,EUR,barty87,100.0,495.0,DE,,6.0,1365.0,False,14.0,The North Face,0194252388532,nichtzutreffend,Trifft nicht zu,The North Face Nuptse,Sunglasses,Puffer Jacket,True
v1|397836543489|666166901273,shoes_watches,Apple AirPods Pro Bluetooth In-Ear-Kopfhörer - Weiß (2nd Generation),Adidas Yeezy Boost 350 V2,EBAY_DE,,Neu mit Karton,100.0,EUR,barty87,100.0,495.0,DE,,6.0,1365.0,False,14.0,The North Face,0194252388532,nichtzutreffend,Trifft nicht zu,The North Face Nuptse,Sunglasses,Puffer Jacket,True
v1|146732141566|0,shoes_watches,Apple AirPods Pro Bluetooth In-Ear-Kopfhörer - Weiß (2nd Generation),Adidas Yeezy Boost 350 V2,EBAY_DE,,Neu mit Karton,100.0,EUR,barty87,100.0,495.0,DE,,6.0,1365.0,False,14.0,The North Face,0194252388532,nichtzutreffend,Trifft nicht zu,The North Face Nuptse,Sunglasses,Puffer Jacket,True
v1|366340333991|0,shoes_watches,Apple AirPods Pro Bluetooth In-Ear-Kopfhörer - Weiß (2nd Generation),Adidas Yeezy Boost 350 V2,EBAY_DE,,Neu mit Karton,100.0,EUR,barty87,100.0,495.0,DE,,6.0,1365.0,False,14.0,The North Face,0194252388532,nichtzutreffend,Trifft nicht zu,The North Face Nuptse,Sunglasses,Puffer Jacket,True
v1|267554020570|0,shoes_watches,Apple AirPods Pro Bluetooth In-Ear-Kopfhörer - Weiß (2nd Generation),Adidas Yeezy Boost 350 V2,EBAY_DE,,Neu mit Karton,100.0,EUR,barty87,100.0,495.0,DE,,6.0,1365.0,False,14.0,The North Face,0194252388532,nichtzutreffend,Trifft nicht zu,The North Face Nuptse,Sunglasses,Puffer Jacket,True
v1|287273706470|0,shoes_watches,Apple AirPods Pro Bluetooth In-Ear-Kopfhörer - Weiß (2nd Generation),Adidas Yeezy Boost 350 V2,EBAY_DE,,Neu mit Karton,100.0,EUR,barty87,100.0,495.0,DE,,6.0,1365.0,False,14.0,The North Face,0194252388532,nichtzutreffend,Trifft nicht zu,The North Face Nuptse,Sunglasses,Puffer Jacket,True
v1|366324297765|0,shoes_watches,Apple AirPods Pro Bluetooth In-Ear-Kopfhörer - Weiß (2nd Generation),Adidas Yeezy Boost 350 V2,EBAY_DE,,Neu mit Karton,100.0,EUR,barty87,100.0,495.0,DE,,6.0,1365.0,False,14.0,The North Face,0194252388532,nichtzutreffend,Trifft nicht zu,The North Face Nuptse,Sunglasses,Puffer Jacket,True
v1|127530128715|428737264345,shoes_watches,Apple AirPods Pro Bluetooth In-Ear-Kopfhörer - Weiß (2nd Generation),Adidas Yeezy Boost 350 V2,EBAY_DE,,Neu mit Karton,100.0,EUR,barty87,100.0,495.0,DE,,6.0,1365.0,False,14.0,The North Face,0194252388532,nichtzutreffend,Trifft nicht zu,The North Face Nuptse,Sunglasses,Puffer Jacket,True
v1|366076234229|635889637485,shoes_watches,Apple AirPods Pro Bluetooth In-Ear-Kopfhörer - Weiß (2nd Generation),Adidas Yeezy Boost 350 V2,EBAY_DE,,Neu mit Karton,100.0,EUR,barty87,100.0,495.0,DE,,6.0,1365.0,False,14.0,The North Face,0194252388532,nichtzutreffend,Trifft nicht zu,The North Face Nuptse,Sunglasses,Puffer Jacket,True
v1|157840320161|0,shoes_watches,Apple AirPods Pro Bluetooth In-Ear-Kopfhörer - Weiß (2nd Generation),Adidas Yeezy Boost 350 V2,EBAY_DE,,Neu mit Karton,100.0,EUR,barty87,100.0,495.0,DE,,6.0,1365.0,False,14.0,The North Face,0194252388532,nichtzutreffend,Trifft nicht zu,The North Face Nuptse,Sunglasses,Puffer Jacket,True
v1|298050924980|595217596578,shoes_watches,Apple AirPods Pro Bluetooth In-Ear-Kopfhörer - Weiß (2nd Generation),Adidas Yeezy Boost 350 V2,EBAY_DE,,Neu mit Karton,100.0,EUR,barty87,100.0,495.0,DE,,6.0,1365.0,False,14.0,The North Face,0194252388532,nichtzutreffend,Trifft nicht zu,The North Face Nuptse,Sunglasses,Puffer Jacket,True
v1|277860938951|0,shoes_watches,Apple AirPods Pro Bluetooth In-Ear-Kopfhörer - Weiß (2nd Generation),Adidas Yeezy Boost 350 V2,EBAY_DE,,Neu mit Karton,100.0,EUR,barty87,100.0,495.0,DE,,6.0,1365.0,False,14.0,The North Face,0194252388532,nichtzutreffend,Trifft nicht zu,The North Face Nuptse,Sunglasses,Puffer Jacket,True
v1|389402852079|0,shoes_watches,Apple AirPods Pro Bluetooth In-Ear-Kopfhörer - Weiß (2nd Generation),Adidas Yeezy Boost 350 V2,EBAY_DE,,Neu mit Karton,100.0,EUR,barty87,100.0,495.0,DE,,6.0,1365.0,False,14.0,The North Face,0194252388532,nichtzutreffend,Trifft nicht zu,The North Face Nuptse,Sunglasses,Puffer Jacket,True
v1|406759580014|0,shoes_watches,Apple AirPods Pro Bluetooth In-Ear-Kopfhörer - Weiß (2nd Generation),Adidas Yeezy Boost 350 V2,EBAY_DE,,Neu mit Karton,100.0,EUR,barty87,100.0,495.0,DE,,6.0,1365.0,False,14.0,The North Face,0194252388532,nichtzutreffend,Trifft nicht zu,The North Face Nuptse,Sunglasses,Puffer Jacket,True
v1|287069400080|0,shoes_watches,Apple AirPods Pro Bluetooth In-Ear-Kopfhörer - Weiß (2nd Generation),Adidas Yeezy Boost 350 V2,EBAY_DE,,Neu mit Karton,100.0,EUR,barty87,100.0,495.0,DE,,6.0,1365.0,False,14.0,The North Face,0194252388532,nichtzutreffend,Trifft nicht zu,The North Face Nuptse,Sunglasses,Puffer Jacket,True
v1|188257877120|0,shoes_watches,Apple AirPods Pro Bluetooth In-Ear-Kopfhörer - Weiß (2nd Generation),Adidas Yeezy Boost 350 V2,EBAY_DE,,Neu mit Karton,100.0,EUR,barty87,100.0,495.0,DE,,6.0,1365.0,False,14.0,The North Face,0194252388532,nichtzutreffend,Trifft nicht zu,The North Face Nuptse,Sunglasses,Puffer Jacket,True
v1|137237301543|0,shoes_watches,Apple AirPods Pro Bluetooth In-Ear-Kopfhörer - Weiß (2nd Generation),Adidas Yeezy Boost 350 V2,EBAY_DE,,Neu mit Karton,100.0,EUR,barty87,100.0,495.0,DE,,6.0,1365.0,False,14.0,The North Face,0194252388532,nichtzutreffend,Trifft nicht zu,The North Face Nuptse,Sunglasses,Puffer Jacket,True
v1|326953212501|0,shoes_watches,Apple AirPods Pro Bluetooth In-Ear-Kopfhörer - Weiß (2nd Generation),Adidas Yeezy Boost 350 V2,EBAY_DE,,Neu mit Karton,100.0,EUR,barty87,100.0,495.0,DE,,6.0,1365.0,False,14.0,The North Face,0194252388532,nichtzutreffend,Trifft nicht zu,The North Face Nuptse,Sunglasses,Puffer Jacket,True
v1|358410665107|0,shoes_watches,Apple AirPods Pro Bluetooth In-Ear-Kopfhörer - Weiß (2nd Generation),Adidas Yeezy Boost 350 V2,EBAY_DE,,Neu mit Karton,100.0,EUR,barty87,100.0,495.0,DE,,6.0,1365.0,False,14.0,The North Face,0194252388532,nichtzutreffend,Trifft nicht zu,The North Face Nuptse,Sunglasses,Puffer Jacket,True
v1|227257402691|0,shoes_watches,Apple AirPods Pro Bluetooth In-Ear-Kopfhörer - Weiß (2nd Generation),Adidas Yeezy Boost 350 V2,EBAY_DE,,Neu mit Karton,100.0,EUR,barty87,100.0,495.0,DE,,6.0,1365.0,False,14.0,The North Face,0194252388532,nichtzutreffend,Trifft nicht zu,The North Face Nuptse,Sunglasses,Puffer Jacket,True
v1|168317747778|0,shoes_watches,Apple AirPods Pro Bluetooth In-Ear-Kopfhörer - Weiß (2nd Generation),Adidas Yeezy Boost 350 V2,EBAY_DE,,Neu mit Karton,100.0,EUR,barty87,100.0,495.0,DE,,6.0,1365.0,False,14.0,The North Face,0194252388532,nichtzutreffend,Trifft nicht zu,The North Face Nuptse,Sunglasses,Puffer Jacket,True
v1|306877937198|0,shoes_watches,Apple AirPods Pro Bluetooth In-Ear-Kopfhörer - Weiß (2nd Generation),Adidas Yeezy Boost 350 V2,EBAY_DE,,Neu mit Karton,100.0,EUR,barty87,100.0,495.0,DE,,6.0,1365.0,False,14.0,The North Face,0194252388532,nichtzutreffend,Trifft nicht zu,The North Face Nuptse,Sunglasses,Puffer Jacket,True
v1|198073812422|0,shoes_watches,Apple AirPods Pro Bluetooth In-Ear-Kopfhörer - Weiß (2nd Generation),Adidas Yeezy Boost 350 V2,EBAY_DE,,Neu mit Karton,100.0,EUR,barty87,100.0,495.0,DE,,6.0,1365.0,False,14.0,The North Face,0194252388532,nichtzutreffend,Trifft nicht zu,The North Face Nuptse,Sunglasses,Puffer Jacket,True
v1|136988780371|0,shoes_watches,Apple AirPods Pro Bluetooth In-Ear-Kopfhörer - Weiß (2nd Generation),Adidas Yeezy Boost 350 V2,EBAY_DE,,Neu mit Karton,100.0,EUR,barty87,100.0,495.0,DE,,6.0,1365.0,False,14.0,The North Face,0194252388532,nichtzutreffend,Trifft nicht zu,The North Face Nuptse,Sunglasses,Puffer Jacket,True
v1|327094967656|0,shoes_watches,Apple AirPods Pro Bluetooth In-Ear-Kopfhörer - Weiß (2nd Generation),Adidas Yeezy Boost 350 V2,EBAY_DE,,Neu mit Karton,100.0,EUR,barty87,100.0,495.0,DE,,6.0,1365.0,False,14.0,The North Face,0194252388532,nichtzutreffend,Trifft nicht zu,The North Face Nuptse,Sunglasses,Puffer Jacket,True
v1|177444585849|0,shoes_watches,Apple AirPods Pro Bluetooth In-Ear-Kopfhörer - Weiß (2nd Generation),Adidas Yeezy Boost 350 V2,EBAY_DE,,Neu mit Karton,100.0,EUR,barty87,100.0,495.0,DE,,6.0,1365.0,False,14.0,The North Face,0194252388532,nichtzutreffend,Trifft nicht zu,The North Face Nuptse,Sunglasses,Puffer Jacket,True
v1|376967138062|645486612691,shoes_watches,Apple AirPods Pro Bluetooth In-Ear-Kopfhörer - Weiß (2nd Generation),Adidas Yeezy Boost 350 V2,EBAY_DE,,Neu mit Karton,100.0,EUR,barty87,100.0,495.0,DE,,6.0,1365.0,False,14.0,The North Face,0194252388532,nichtzutreffend,Trifft nicht zu,The North Face Nuptse,Sunglasses,Puffer Jacket,True
v1|175949485246|475373230024,shoes_watches,Apple AirPods Pro Bluetooth In-Ear-Kopfhörer - Weiß (2nd Generation),Adidas Yeezy Boost 350 V2,EBAY_DE,,Neu mit Karton,100.0,EUR,barty87,100.0,495.0,DE,,6.0,1365.0,False,14.0,The North Face,0194252388532,nichtzutreffend,Trifft nicht zu,The North Face Nuptse,Sunglasses,Puffer Jacket,True
v1|366116951477|0,shoes_watches,Apple AirPods Pro Bluetooth In-Ear-Kopfhörer - Weiß (2nd Generation),Adidas Yeezy Boost 350 V2,EBAY_DE,,Neu mit Karton,100.0,EUR,barty87,100.0,495.0,DE,,6.0,1365.0,False,14.0,The North Face,0194252388532,nichtzutreffend,Trifft nicht zu,The North Face Nuptse,Sunglasses,Puffer Jacket,True
v1|198059348600|0,shoes_watches,Apple AirPods Pro Bluetooth In-Ear-Kopfhörer - Weiß (2nd Generation),Adidas Yeezy Boost 350 V2,EBAY_DE,,Neu mit Karton,100.0,EUR,barty87,100.0,495.0,DE,,6.0,1365.0,False,14.0,The North Face,0194252388532,nichtzutreffend,Trifft nicht zu,The North Face Nuptse,Sunglasses,Puffer Jacket,True
v1|297791934191|0,shoes_watches,Apple AirPods Pro Bluetooth In-Ear-Kopfhörer - Weiß (2nd Generation),Adidas Yeezy Boost 350 V2,EBAY_DE,,Neu mit Karton,100.0,EUR,barty87,100.0,495.0,DE,,6.0,1365.0,False,14.0,The North Face,0194252388532,nichtzutreffend,Trifft nicht zu,The North Face Nuptse,Sunglasses,Puffer Jacket,True
v1|389553826857|0,shoes_watches,Apple AirPods Pro Bluetooth In-Ear-Kopfhörer - Weiß (2nd Generation),Adidas Yeezy Boost 350 V2,EBAY_DE,,Neu mit Karton,100.0,EUR,barty87,100.0,495.0,DE,,6.0,1365.0,False,14.0,The North Face,0194252388532,nichtzutreffend,Trifft nicht zu,The North Face Nuptse,Sunglasses,Puffer Jacket,True
v1|197905640912|497161608858,shoes_watches,Apple AirPods Pro Bluetooth In-Ear-Kopfhörer - Weiß (2nd Generation),Adidas Yeezy Boost 350 V2,EBAY_DE,,Neu mit Karton,100.0,EUR,barty87,100.0,495.0,DE,,6.0,1365.0,False,14.0,The North Face,0194252388532,nichtzutreffend,Trifft nicht zu,The North Face Nuptse,Sunglasses,Puffer Jacket,True
v1|358448202336|0,shoes_watches,"JBL Flip 6 Bluetooth Speaker FLIP6 Portable IPX7 Waterproof, Stereo Bass.",Adidas Yeezy Boost 350 V2,EBAY_AU,,New with tags,160.3,AUD,epicplace,100.0,993.0,AU,,6.0,1549.5,False,30.0,Nike,4549526241697,4047024632462,MTJV3ZA/A,Apple AirPods Pro (2nd generation),Athletic,Sneaker,True
v1|168209994356|0,shoes_watches,"JBL Flip 6 Bluetooth Speaker FLIP6 Portable IPX7 Waterproof, Stereo Bass.",Adidas Yeezy Boost 350 V2,EBAY_AU,,New with tags,160.3,AUD,epicplace,100.0,993.0,AU,,6.0,1549.5,False,30.0,Nike,4549526241697,4047024632462,MTJV3ZA/A,Apple AirPods Pro (2nd generation),Athletic,Sneaker,True
v1|178056673877|0,shoes_watches,"JBL Flip 6 Bluetooth Speaker FLIP6 Portable IPX7 Waterproof, Stereo Bass.",Adidas Yeezy Boost 350 V2,EBAY_AU,,New with tags,160.3,AUD,epicplace,100.0,993.0,AU,,6.0,1549.5,False,30.0,Nike,4549526241697,4047024632462,MTJV3ZA/A,Apple AirPods Pro (2nd generation),Athletic,Sneaker,True
v1|287196742828|589193978173,shoes_watches,"JBL Flip 6 Bluetooth Speaker FLIP6 Portable IPX7 Waterproof, Stereo Bass.",Adidas Yeezy Boost 350 V2,EBAY_AU,,New with tags,160.3,AUD,epicplace,100.0,993.0,AU,,6.0,1549.5,False,30.0,Nike,4549526241697,4047024632462,MTJV3ZA/A,Apple AirPods Pro (2nd generation),Athletic,Sneaker,True
v1|318159762498|0,shoes_watches,"JBL Flip 6 Bluetooth Speaker FLIP6 Portable IPX7 Waterproof, Stereo Bass.",Adidas Yeezy Boost 350 V2,EBAY_AU,,New with tags,160.3,AUD,epicplace,100.0,993.0,AU,,6.0,1549.5,False,30.0,Nike,4549526241697,4047024632462,MTJV3ZA/A,Apple AirPods Pro (2nd generation),Athletic,Sneaker,True
v1|318159775215|0,shoes_watches,"JBL Flip 6 Bluetooth Speaker FLIP6 Portable IPX7 Waterproof, Stereo Bass.",Adidas Yeezy Boost 350 V2,EBAY_AU,,New with tags,160.3,AUD,epicplace,100.0,993.0,AU,,6.0,1549.5,False,30.0,Nike,4549526241697,4047024632462,MTJV3ZA/A,Apple AirPods Pro (2nd generation),Athletic,Sneaker,True
v1|358454442453|0,shoes_watches,"JBL Flip 6 Bluetooth Speaker FLIP6 Portable IPX7 Waterproof, Stereo Bass.",Adidas Yeezy Boost 350 V2,EBAY_AU,,New with tags,160.3,AUD,epicplace,100.0,993.0,AU,,6.0,1549.5,False,30.0,Nike,4549526241697,4047024632462,MTJV3ZA/A,Apple AirPods Pro (2nd generation),Athletic,Sneaker,True
v1|318159772751|0,shoes_watches,"JBL Flip 6 Bluetooth Speaker FLIP6 Portable IPX7 Waterproof, Stereo Bass.",Adidas Yeezy Boost 350 V2,EBAY_AU,,New with tags,160.3,AUD,epicplace,100.0,993.0,AU,,6.0,1549.5,False,30.0,Nike,4549526241697,4047024632462,MTJV3ZA/A,Apple AirPods Pro (2nd generation),Athletic,Sneaker,True
v1|358448200167|0,shoes_watches,"JBL Flip 6 Bluetooth Speaker FLIP6 Portable IPX7 Waterproof, Stereo Bass.",Adidas Yeezy Boost 350 V2,EBAY_AU,,New with tags,160.3,AUD,epicplace,100.0,993.0,AU,,6.0,1549.5,False,30.0,Nike,4549526241697,4047024632462,MTJV3ZA/A,Apple AirPods Pro (2nd generation),Athletic,Sneaker,True
v1|287253936516|0,shoes_watches,"JBL Flip 6 Bluetooth Speaker FLIP6 Portable IPX7 Waterproof, Stereo Bass.",Adidas Yeezy Boost 350 V2,EBAY_AU,,New with tags,160.3,AUD,epicplace,100.0,993.0,AU,,6.0,1549.5,False,30.0,Nike,4549526241697,4047024632462,MTJV3ZA/A,Apple AirPods Pro (2nd generation),Athletic,Sneaker,True
v1|147261546624|0,shoes_watches,"JBL Flip 6 Bluetooth Speaker FLIP6 Portable IPX7 Waterproof, Stereo Bass.",Adidas Yeezy Boost 350 V2,EBAY_AU,,New with tags,160.3,AUD,epicplace,100.0,993.0,AU,,6.0,1549.5,False,30.0,Nike,4549526241697,4047024632462,MTJV3ZA/A,Apple AirPods Pro (2nd generation),Athletic,Sneaker,True
v1|157688303374|0,shoes_watches,"JBL Flip 6 Bluetooth Speaker FLIP6 Portable IPX7 Waterproof, Stereo Bass.",Adidas Yeezy Boost 350 V2,EBAY_AU,,New with tags,160.3,AUD,epicplace,100.0,993.0,AU,,6.0,1549.5,False,30.0,Nike,4549526241697,4047024632462,MTJV3ZA/A,Apple AirPods Pro (2nd generation),Athletic,Sneaker,True
v1|227222935617|0,shoes_watches,"JBL Flip 6 Bluetooth Speaker FLIP6 Portable IPX7 Waterproof, Stereo Bass.",Adidas Yeezy Boost 350 V2,EBAY_AU,,New with tags,160.3,AUD,epicplace,100.0,993.0,AU,,6.0,1549.5,False,30.0,Nike,4549526241697,4047024632462,MTJV3ZA/A,Apple AirPods Pro (2nd generation),Athletic,Sneaker,True
v1|178047899709|0,shoes_watches,"JBL Flip 6 Bluetooth Speaker FLIP6 Portable IPX7 Waterproof, Stereo Bass.",Adidas Yeezy Boost 350 V2,EBAY_AU,,New with tags,160.3,AUD,epicplace,100.0,993.0,AU,,6.0,1549.5,False,30.0,Nike,4549526241697,4047024632462,MTJV3ZA/A,Apple AirPods Pro (2nd generation),Athletic,Sneaker,True
v1|397795324531|0,shoes_watches,"JBL Flip 6 Bluetooth Speaker FLIP6 Portable IPX7 Waterproof, Stereo Bass.",Adidas Yeezy Boost 350 V2,EBAY_AU,,New with tags,160.3,AUD,epicplace,100.0,993.0,AU,,6.0,1549.5,False,30.0,Nike,4549526241697,4047024632462,MTJV3ZA/A,Apple AirPods Pro (2nd generation),Athletic,Sneaker,True
